t,Dx,Dy,Dz
0,0.000815384,7914.93,7779.92
22.097,0.00406262,0.280383,-0.0881285
51198.8,1.48975,-0.0121609,-0.213663
102398,1.43803,-0.119052,0.0460123
153596,1.439,0.0958552,0.000844052
204795,1.64049,-0.00671521,-0.00648208
255994,2.13982,-0.0148841,-0.0301531
307193,1.30068,0.000419559,-0.0197909
358391,1.88859,0.0150135,-0.00330967
409590,1.34925,0.047622,0.0740749
460789,1.43777,0.0440152,0.0286129
511988,1.62075,0.0465674,0.0172488
563186,1.71468,0.0315979,0.0102834
614385,2.08501,0.0168718,-0.019297
665584,1.01549,0.0629193,-0.00876999
716783,-0.100356,0.0135915,0.00677156
767981,-2.3234,0.0392764,0.0436846
819180,-4.28805,0.041965,0.0459672
870379,-5.16199,0.0491349,0.0390666
921578,-4.1462,0.0387565,0.0251862
972777,-2.74436,0.0175512,0.0250063
1.02398e+06,-1.5193,0.0213174,0.00778343
1.07517e+06,-0.654306,0.00815887,0.00551482
1.12637e+06,-0.251214,0.00314812,0.0120047
1.17757e+06,-0.0743023,0.00245558,0.0111632
1.22877e+06,-0.0329697,0.00180501,0.0112135
1.27997e+06,-0.0102598,0.00115734,0.00973735
1.33117e+06,-0.00268962,0.00233576,0.00753456
1.38237e+06,-0.00189441,0.000991429,0.00703721
1.43357e+06,-6.13418e-05,0.00102591,0.00591852
1.48476e+06,0,0.000944928,0.0054553
1.53596e+06,0,0.00119911,0.00491831
1.58716e+06,0,0.00134641,0.00412863
1.63836e+06,0,0.00136538,0.00332673
1.68956e+06,0,0.00114681,0.00276701
1.74076e+06,0,0.00109165,0.00222155
1.79196e+06,0,0.0010862,0.00191695
1.84316e+06,0,0.00105067,0.00205016
1.89435e+06,0,0.000753694,0.00196358
1.94555e+06,0,0.000794763,0.00132103
1.99675e+06,0,0.000667848,0.000922051
2.04795e+06,0,0.000544383,0.000444318
2.09915e+06,0,0.000544682,0.000718309
2.15035e+06,0,0.00033029,0.000458324
2.20155e+06,0,0.0002582,0.000520874
2.25275e+06,0,0.000106609,0.000404228
2.30394e+06,0,-2.79223e-05,9.95387e-05
2.35514e+06,0,-5.88531e-05,2.04886e-05
2.40634e+06,0,-4.28541e-05,-3.28196e-05
2.45754e+06,0,3.25978e-05,3.43782e-05
2.50874e+06,0,3.47869e-05,-0.000149898
2.55994e+06,0,2.15773e-05,-0.000196932
2.61114e+06,0,3.1507e-05,-0.000160352
2.66234e+06,0,1.84358e-05,-9.23868e-05
2.71353e+06,0,2.06075e-05,-9.1525e-05
2.76473e+06,0,3.77185e-05,-0.000153706
2.81593e+06,0,0.000131993,-0.000177941
2.86713e+06,0,0.00022762,-0.000222363
2.91833e+06,0,0.00034651,-0.000267082
2.96953e+06,0,0.000461191,-0.000384131
3.02073e+06,0,0.000572838,-0.00053554
3.07193e+06,0,0.00076667,-0.00065406
3.12312e+06,0,0.000947978,-0.000676677
3.17432e+06,0,0.00103327,-0.000563229
3.22552e+06,0,0.000941886,-0.000402228
3.27672e+06,0,0.000704648,-0.000187515
3.32792e+06,0,0.000466254,-2.86889e-05
3.37912e+06,0,0.000306778,4.96242e-05
3.43032e+06,0,0.000179462,0.000122561
3.48152e+06,0,8.18956e-05,8.78427e-05
3.53271e+06,0,6.20849e-05,2.28517e-05
3.58391e+06,0,5.09364e-05,4.74942e-05
3.63511e+06,0,4.11239e-05,4.95082e-05
3.68631e+06,0,4.48804e-05,6.58207e-05
3.73751e+06,0,4.21504e-05,6.11643e-05
3.78871e+06,0,2.13373e-05,4.31465e-05
3.83991e+06,0,1.20155e-05,3.63657e-05
3.89111e+06,0,-5.69195e-06,3.65352e-05
3.9423e+06,0,-1.22797e-05,1.71083e-05
3.9935e+06,0,-2.18772e-06,1.11043e-05
4.0447e+06,0,3.90185e-06,8.61653e-06
4.0959e+06,0,5.3348e-06,6.39525e-06
4.1471e+06,0,6.85767e-06,4.91623e-06
4.1983e+06,0,6.93132e-06,3.64147e-06
4.2495e+06,0,8.95889e-06,3.05112e-06
4.3007e+06,0,9.71654e-06,2.00501e-06
4.35189e+06,0,3.87463e-06,4.63883e-06
4.40309e+06,0,2.26751e-07,-9.21497e-06
4.45429e+06,0,-6.39533e-07,-1.12497e-05
4.50549e+06,0,-4.01673e-06,-6.20302e-06
4.55669e+06,0,-5.72556e-06,1.53161e-06
4.60789e+06,0,-6.34001e-06,7.45744e-07
4.65909e+06,0,-6.16636e-06,-9.91919e-07
4.71029e+06,0,-7.00855e-06,3.98842e-07
4.76148e+06,0,-4.59636e-06,-1.50107e-07
4.81268e+06,0,-3.84533e-06,-1.0757e-07
4.86388e+06,0,-5.40888e-06,-1.70426e-06
4.91508e+06,0,-4.84138e-06,7.34406e-07
4.96628e+06,0,-4.50685e-06,4.61278e-07
5.01748e+06,0,-4.49128e-06,2.24159e-07
5.06868e+06,0,-4.61324e-06,-2.2448e-07
5.11988e+06,0,-4.99925e-06,-1.7461e-06
