t,Dx,Dy,Dz
0,0.00105681,7812.24,7953.3
22.097,0.0052739,-0.310934,-0.107443
51198.8,1.34704,0.0239047,-0.0486383
102398,1.30241,0.0755723,-0.0133774
153596,1.89025,-0.0211595,-0.00870956
204795,1.83697,-0.00034686,0.0121625
255994,1.14675,-0.00598223,-0.00285933
307193,1.05891,0.0311813,0.0291233
358391,1.28121,0.0563513,0.0831969
409590,1.23017,0.000884199,0.0186048
460789,2.06543,-0.00504038,-0.00913037
511988,1.93233,-0.0271729,-0.0311775
563186,1.31943,-0.0255763,-0.0232853
614385,1.52578,-0.0191233,0.0463267
665584,1.36012,-0.00117614,0.0733652
716783,0.124993,0.0257256,0.0404051
767981,-1.83156,0.0547689,0.00753108
819180,-3.77317,0.084217,-0.00850568
870379,-4.93565,0.0236918,-0.0111819
921578,-4.09908,0.0111123,0.0292449
972777,-2.75659,0.0168637,0.016908
1.02398e+06,-1.35297,0.000630597,0.000362915
1.07517e+06,-0.604204,0.00318153,-0.00593644
1.12637e+06,-0.263875,0.00328622,0.00102545
1.17757e+06,-0.0847175,0.00349183,0.00251026
1.22877e+06,-0.0486357,0.00408562,0.00405362
1.27997e+06,-0.0129828,0.00532043,0.00449876
1.33117e+06,-0.00718022,0.00521882,0.00439281
1.38237e+06,-0.00174187,0.00497693,0.00384324
1.43357e+06,0,0.00493886,0.00366683
1.48476e+06,0,0.00527216,0.00377605
1.53596e+06,0,0.00517202,0.00340671
1.58716e+06,0,0.00492678,0.00281622
1.63836e+06,0,0.00469425,0.00273734
1.68956e+06,0,0.00461594,0.00256187
1.74076e+06,0,0.00442157,0.00249073
1.79196e+06,0,0.00407454,0.00205176
1.84316e+06,0,0.00385002,0.00171816
1.89435e+06,0,0.0031933,0.00138171
1.94555e+06,0,0.00245694,0.000914586
1.99675e+06,0,0.00201551,0.000723896
2.04795e+06,0,0.00162719,0.000525629
2.09915e+06,0,0.0014421,0.000229294
2.15035e+06,0,0.00147285,-3.90727e-05
2.20155e+06,0,0.00128689,-0.000285149
2.25275e+06,0,0.00135887,-0.000549284
2.30394e+06,0,0.00154059,-0.000727762
2.35514e+06,0,0.00163372,-0.000852695
2.40634e+06,0,0.00164772,-0.000954926
2.45754e+06,0,0.00159921,-0.00093688
2.50874e+06,0,0.00150677,-0.000673464
2.55994e+06,0,0.00146421,-0.000404212
2.61114e+06,0,0.00145806,-0.00015843
2.66234e+06,0,0.00141869,6.05982e-05
2.71353e+06,0,0.00126774,0.000245754
2.76473e+06,0,0.00113924,0.00034042
2.81593e+06,0,0.0010174,0.000425209
2.86713e+06,0,0.000878328,0.000415806
2.91833e+06,0,0.000687879,0.0003895
2.96953e+06,0,0.000554311,0.000396684
3.02073e+06,0,0.000428241,0.000369968
3.07193e+06,0,0.000285339,0.000307853
3.12312e+06,0,0.000221698,0.000234712
3.17432e+06,0,0.000190367,0.000131581
3.22552e+06,0,0.000169487,0.000117317
3.27672e+06,0,0.000205338,5.59197e-05
3.32792e+06,0,0.000119128,4.63294e-05
3.37912e+06,0,0.000144022,8.13134e-05
3.43032e+06,0,0.000121979,5.71438e-05
3.48152e+06,0,6.38558e-05,0.00013586
3.53271e+06,0,9.95217e-05,0.000100319
3.58391e+06,0,-8.75394e-06,0.000161945
3.63511e+06,0,6.51034e-05,0.000261257
3.68631e+06,0,-1.08946e-05,0.000269215
3.73751e+06,0,-4.8013e-05,0.000296513
3.78871e+06,0,-6.67309e-05,0.000265667
3.83991e+06,0,-7.58251e-05,0.000235216
3.89111e+06,0,-3.90346e-05,0.000165154
3.9423e+06,0,-4.6015e-05,0.000126071
3.9935e+06,0,-5.45098e-05,9.36911e-05
4.0447e+06,0,-5.697e-05,6.98708e-05
4.0959e+06,0,-5.11079e-05,6.37387e-05
4.1471e+06,0,-4.2893e-05,4.62015e-05
4.1983e+06,0,-3.55101e-05,2.55026e-05
4.2495e+06,0,-3.35164e-05,1.75248e-05
4.3007e+06,0,-1.99501e-05,2.63643e-05
4.35189e+06,0,-1.439e-05,2.68627e-05
4.40309e+06,0,-5.07347e-06,3.2535e-05
4.45429e+06,0,-1.03589e-05,2.60098e-05
4.50549e+06,0,-2.75187e-05,3.65091e-05
4.55669e+06,0,-9.78967e-06,5.03457e-05
4.60789e+06,0,-1.14652e-05,4.95752e-05
4.65909e+06,0,-4.06576e-06,6.35985e-05
4.71029e+06,0,-1.13668e-05,5.83141e-05
4.76148e+06,0,-2.94527e-05,5.8475e-05
4.81268e+06,0,-2.65606e-05,4.99531e-05
4.86388e+06,0,-5.4175e-06,3.76655e-05
4.91508e+06,0,-3.50612e-06,1.60762e-05
4.96628e+06,0,-9.64034e-07,6.25209e-06
5.01748e+06,0,-2.80777e-06,9.92925e-07
5.06868e+06,0,-2.02393e-06,-2.80578e-07
5.11988e+06,0,-2.66498e-06,-1.51608e-07
