t,Dx,Dy,Dz
0,0.000991029,7887.56,8023.74
22.097,0.00495378,0.0830137,0.0785828
51198.8,1.46951,0.0354426,0.0287654
102398,1.2168,-0.00304088,0.0224277
153596,1.33326,0.0507885,0.00178422
204795,1.76646,0.0182303,-0.0637882
255994,1.18409,-0.047546,-0.0506549
307193,2.02815,-0.0234457,0.0164207
358391,2.08471,-0.0584355,-0.0245914
409590,2.12995,-0.000676796,-0.0117659
460789,1.28657,0.0845488,-0.00182459
511988,1.42667,0.0478334,0.00617021
563186,1.39019,0.0295812,0.013687
614385,1.55382,0.0281547,0.0171957
665584,1.54492,-0.0078747,-0.00665447
716783,-0.180632,-0.0282365,-0.00273018
767981,-2.65059,-0.0107375,0.0393064
819180,-4.69562,-0.00998769,0.017488
870379,-5.07295,-0.00509211,0.0288022
921578,-3.80314,-0.0139464,0.0209762
972777,-2.16927,0.015594,0.00706168
1.02398e+06,-0.927813,0.0312809,0.0124738
1.07517e+06,-0.455286,0.0170899,0.0084351
1.12637e+06,-0.167982,0.00720553,0.00404299
1.17757e+06,-0.0535832,0.00619797,0.00575729
1.22877e+06,-0.00909084,0.00726356,0.00125516
1.27997e+06,-0.00141364,0.00548335,0.00121937
1.33117e+06,-0.000317621,0.00501038,0.000763738
1.38237e+06,0,0.00442787,0.00126912
1.43357e+06,0,0.00425483,0.00132844
1.48476e+06,0,0.00478041,0.0011473
1.53596e+06,0,0.00379361,0.000994358
1.58716e+06,0,0.00293841,0.00109132
1.63836e+06,0,0.00266207,0.001101
1.68956e+06,0,0.00204403,0.00114298
1.74076e+06,0,0.00183133,0.00118022
1.79196e+06,0,0.00130902,0.00135343
1.84316e+06,0,0.00156223,0.0014919
1.89435e+06,0,0.00145623,0.00150215
1.94555e+06,0,0.00107099,0.00136512
1.99675e+06,0,0.000734033,0.0013082
2.04795e+06,0,0.000425918,0.0011337
2.09915e+06,0,0.000286534,0.000937123
2.15035e+06,0,0.000349303,0.000809935
2.20155e+06,0,0.000122186,0.000736259
2.25275e+06,0,0.00012392,0.000599333
2.30394e+06,0,-2.46319e-05,0.000464543
2.35514e+06,0,-2.87491e-05,0.000330407
2.40634e+06,0,-1.64866e-05,0.000234726
2.45754e+06,0,-0.000124582,0.000114437
2.50874e+06,0,-9.25193e-05,-5.12678e-06
2.55994e+06,0,-7.23618e-05,-9.78163e-05
2.61114e+06,0,-6.79805e-05,-0.000165264
2.66234e+06,0,-2.97199e-05,-0.000217164
2.71353e+06,0,-1.36888e-05,-0.000263321
2.76473e+06,0,1.48195e-05,-0.000280466
2.81593e+06,0,5.20906e-05,-0.000246265
2.86713e+06,0,8.02517e-05,-0.000208976
2.91833e+06,0,8.52826e-05,-0.000135443
2.96953e+06,0,7.35605e-05,-0.000114747
3.02073e+06,0,7.58888e-05,-7.69322e-05
3.07193e+06,0,6.93795e-05,-6.96671e-05
3.12312e+06,0,7.63667e-05,-9.76466e-05
3.17432e+06,0,8.57882e-05,-0.000103816
3.22552e+06,0,0.000101999,-8.59313e-05
3.27672e+06,0,0.000117767,-7.51627e-05
3.32792e+06,0,0.000132925,-3.75061e-05
3.37912e+06,0,0.00014048,-2.29567e-05
3.43032e+06,0,0.000167806,-1.41942e-05
3.48152e+06,0,0.000188334,-5.36231e-06
3.53271e+06,0,0.000121809,-5.49854e-06
3.58391e+06,0,0.000121594,5.7599e-06
3.63511e+06,0,0.000124218,8.90193e-06
3.68631e+06,0,0.000132461,1.69122e-05
3.73751e+06,0,0.000139447,8.57537e-06
3.78871e+06,0,0.000147278,-7.67036e-06
3.83991e+06,0,0.000151014,-2.16291e-05
3.89111e+06,0,0.000148148,-3.33739e-05
3.9423e+06,0,0.000148918,-2.8895e-05
3.9935e+06,0,0.000140143,-4.47913e-05
4.0447e+06,0,0.000112054,-3.84023e-05
4.0959e+06,0,0.000102879,-3.66289e-05
4.1471e+06,0,0.000105689,-4.06887e-05
4.1983e+06,0,9.52374e-05,-3.03728e-05
4.2495e+06,0,7.94541e-05,-6.40568e-06
4.3007e+06,0,5.11422e-05,-4.43103e-06
4.35189e+06,0,3.41498e-05,6.67788e-06
4.40309e+06,0,2.30012e-05,1.07382e-05
4.45429e+06,0,2.08224e-05,1.60319e-05
4.50549e+06,0,8.31041e-06,2.17578e-05
4.55669e+06,0,1.51391e-05,2.83369e-05
4.60789e+06,0,2.99155e-05,2.53446e-05
4.65909e+06,0,3.40175e-05,3.47315e-05
4.71029e+06,0,4.95195e-05,3.88349e-05
4.76148e+06,0,6.0908e-05,4.43784e-05
4.81268e+06,0,6.90588e-05,4.82148e-05
4.86388e+06,0,5.37514e-05,4.6312e-05
4.91508e+06,0,3.47253e-05,3.81283e-05
4.96628e+06,0,2.2364e-05,3.47001e-05
5.01748e+06,0,1.91736e-05,5.08943e-05
5.06868e+06,0,1.18047e-06,5.68455e-05
5.11988e+06,0,1.20904e-06,6.01629e-05
