id,x coord,y coord,z coord
0,9893.55,707.654,353.251
1,10240,863.484,1142.77
2,10240,822.026,327.091
3,10147,657.984,748.586
4,10240,931.724,553.495
5,9782.23,453.192,963.534
6,10240,455.56,457.963
7,9902.57,1028.28,809.642
8,10240,1042.41,697.057
9,10240,642.123,318.132
10,10239.9,241.695,436.713
11,9282.94,508.102,735.079
12,10240,250.495,351.137
13,10240,583.3,398.392
14,9666.39,885.966,393.227
15,10239.9,867.359,378.511
16,10240,1138.24,1163.08
17,10239.9,633.611,737.753
18,10240,635.592,411.009
19,10240,748.517,562.236
20,10239.9,387.005,574.625
21,10240,621.692,890.456
22,10239.9,1195.37,777.903
23,10240,420.69,937.167
24,9821.18,1064.49,268.321
25,10240,874.237,1020.65
26,10239,684.909,270.284
27,9767.92,821.507,163.907
28,9732.53,382.246,553.082
29,9438.91,575.259,673.457
30,10140.8,1144.83,680.192
31,10240,630.599,297.785
32,10239.9,86.6838,371.341
33,8655.21,1225.01,870.788
34,10240,781.42,543.009
35,10240,575.348,254.148
36,10239.9,224.248,513.156
37,10240,721.255,856.97
38,10240,718.252,225.569
39,10240,855.951,775.724
40,10239.9,1124.91,340.864
41,10239.9,897.491,678.052
42,10239.9,522.001,592.059
43,9328.35,569.226,299.914
44,10202.1,166.915,416.513
45,10239.9,598.313,631.775
46,10096.6,594.521,256.106
47,6665.52,259.491,1103.65
48,9464.02,186.078,184.987
49,9725.62,1063.44,392.614
50,9697.24,750.898,763.429
51,9135.7,374.536,373.267
52,10240,753.348,451.011
53,10240,864.193,302.245
54,10239.9,829.258,526.434
55,9626.21,942.387,689.878
56,10240,1000.96,84.8557
57,10240,1125.69,338.902
58,10239.9,1015.29,673.488
59,10240,528.619,111.839
60,10240,496.958,581.869
61,10240,392.102,823.593
62,10240,633.557,737.923
63,9115.56,848.213,455.524
64,10240,251.268,334.928
65,10239.9,1079.33,1050.87
66,10239.9,493.092,1116.02
67,10240,969.676,619.583
68,10240,993.123,428.91
69,10240,272.951,345.867
70,9799.68,526.973,820.897
71,10239.9,436.569,738.932
72,10240,978.267,514.159
73,10240,871.461,1155.34
74,9284.86,229.093,887.401
75,10239.9,911.039,675.197
76,9108.31,571.343,706.458
77,10239.9,940.529,501.901
78,9928.13,274.453,630.459
79,9016.18,995.769,503.539
80,10240,936.731,265.795
81,10239.7,944.729,266.1
82,8660.6,358.603,1041.34
83,10239.9,1101.1,754.137
84,8682.19,273.076,633.738
85,10240,785.418,1096.12
86,9826.18,862.25,898.544
87,10175.7,290.585,939.661
88,10240,116.067,225.744
89,10239.9,892.957,285.494
90,10240,406.496,1038.56
91,10240,352.75,773.713
92,9807.63,440.804,889.834
93,10240,244.245,555.747
94,10239.9,345.852,1020.6
95,9772.16,760.31,1097.39
96,9154.6,987.987,1155.72
97,10240,659.934,310.772
98,9749.98,336.825,649.522
99,10239.9,935.654,232.222
100,10240,414.804,936.701
101,8733.48,910.934,1152.05
102,10240,209.251,1241.94
103,8856.04,756.503,1077.8
104,9413.31,1041.46,728.463
105,10240,630.013,485.634
106,10240,633.586,736.763
107,10240,505.553,1036.99
108,9938.31,984.959,660.838
109,9070.34,1077.51,696.848
110,8928.42,659.468,936.995
111,10239.8,669.958,329.734
112,9609.48,541.238,634.19
113,9932.89,622.152,804.65
114,10239.9,143.876,763.976
115,10239.9,435.499,371.22
116,10240,488.156,920.877
117,10240,1198.55,777.273
118,9540.35,732.605,335.148
119,10106.8,645.48,935.078
120,9028.94,751.176,469.109
121,10240,585.959,1049.48
122,8639.02,577.753,874.585
123,10240,1199.02,551.062
124,9097.92,1144.75,982.759
125,10239.9,341.965,966.74
126,9463.72,772.303,239.197
127,9689.01,698.515,238.873
128,10240,990.359,445.546
129,9838.92,712.499,385.267
130,10239.9,941.039,503.029
131,10240,203.995,1246.29
132,9184.39,382.738,248.893
133,10240,899.231,281.353
134,10240,1137.64,638.139
135,10239.8,230.45,1115.75
136,10240,606.749,1012.24
137,10239.8,453.623,453.377
138,8982.43,365.361,485.348
139,10240,996.642,966.873
140,10081.2,544.262,331.547
141,10239.8,1092.93,553.806
142,10002.6,139.709,429.974
143,10076.6,1136.02,120.843
144,10239.9,614.45,273.953
145,9480.52,167.435,1055.55
146,10239.9,406.297,655.576
147,9787.36,768.04,166.519
148,7972.09,653.203,951.717
149,9525.32,1160.54,948.146
150,10240,273.019,215.378
151,10239.8,684.368,335.863
152,10239.8,346.905,1024.09
153,9132.34,569.009,149.326
154,10240,620.121,800.677
155,10239.9,235.556,411.909
156,10239.9,785.441,284.116
157,10240,257.985,325.541
158,9176.78,824.224,419.835
159,10240,462.499,941.59
160,10240,1050.76,5.95817
161,9727.36,858.315,469.875
162,7910.52,164.64,741.478
163,10240,272.987,310.683
164,8636.48,822.981,1097.08
165,8240.4,1010.27,877.003
166,10240,199.231,296.007
167,10239.9,1008.43,976.711
168,10239.7,298.332,1253.72
169,9418.15,861.36,1150.42
170,10098.6,699.088,1128.1
171,10240,259.75,338.132
172,9169.12,1099.11,965.297
173,10239.9,234.59,1113.3
174,9406.38,617.616,707.514
175,10240,569.571,901.47
176,9941.79,1156.16,625.47
177,10240,253.735,8.71183
178,10240,718.774,869.143
179,10239.8,173.599,421.317
180,10239.9,297.586,980.851
181,9018.6,885.726,1180.55
182,10239.8,633.451,735.822
183,10240,465.541,527.242
184,10240,394.107,835.708
185,10240,840.482,1235.81
186,9704.52,91.8456,203.224
187,10240,521.116,1160.2
188,9940.1,511.164,632.969
189,10240,909.846,583.616
190,9584.65,357.64,532.744
191,9024.68,249,663.897
192,10240,485.542,873.436
193,10035.7,900.321,1056.52
194,9516.3,1090.05,926.843
195,10240,717.516,280.233
196,10239.9,833.473,461.256
197,9465.98,448.331,547.069
198,10207.1,626.602,231.463
199,10239.9,437.972,729.068
200,9812.16,600.135,274.833
201,10239.8,887.678,672.713
202,10240,1122.58,1255.9
203,9043.24,343.118,222.487
204,10069.9,598.117,652.574
205,10240,516.995,628.638
206,10239.8,633.603,737.895
207,9951.95,534.001,898.696
208,10239.9,222.349,897.369
209,10240,1038.43,484.422
210,9412.6,755.297,1010.51
211,9338.8,732.717,332.35
212,9394.76,769.757,373.626
213,10240,121.42,878.567
214,10239.9,224.407,1118.44
215,10239.9,633.604,737.819
216,9192.63,259.546,896.807
217,10239.8,228.955,428.394
218,10240,229.269,1116.76
219,9910.87,638.114,317.229
220,10239.7,297.78,357.579
221,10240,242.855,738.549
222,10239.8,633.602,737.944
223,9791.83,672.511,1022.86
224,9224.81,213.719,443.7
225,10236.6,387.753,1087.95
226,10240,940.002,506.123
227,10240,1160.6,547.86
228,10239.9,893.06,481.068
229,10239.9,499.217,938.573
230,9523.47,730.905,322.464
231,10239.8,633.606,737.918
232,8077.51,836.497,729.521
233,10239.9,659.144,276.009
234,10054.5,921.296,1015.33
235,9764.75,1168.68,968.397
236,9797.89,656.2,610.81
237,10239.9,676.298,332.879
238,9783.58,684.693,1239.93
239,10239.9,943.544,262.805
240,10239.9,1004.2,1065.55
241,8938.63,198.105,688.897
242,8849.53,693.062,1112.53
243,10240,732.695,329.155
244,8649.37,641.457,677.518
