t,Dx,Dy,Dz
0,0.000461854,13317.9,13723.9
12.8905,0.00230304,-0.190638,-0.0344251
102395,2,0.0158811,-0.0257601
204791,2.66217,0.0322804,0.0940031
307186,2.10426,-0.00175421,0.0543674
409581,3.2833,0.0458513,0.0194098
511977,2.76222,-0.0264339,0.0441296
614372,3.1083,0.00399045,0.00161589
716767,2.84082,0.0518537,0.00248812
819163,2.71925,0.0212792,0.0349565
921558,1.97514,0.0228035,0.0293946
1.02395e+06,2.51077,0.0570074,0.0417923
1.12635e+06,3.04796,0.0544202,0.0334375
1.22874e+06,2.86329,-0.00908153,0.0632816
1.33114e+06,2.62427,-0.0206257,0.010711
1.43353e+06,3.62644,-0.0433494,-0.0236163
1.53593e+06,3.03543,-0.0197381,-0.0107943
1.63833e+06,1.95787,0.0697352,0.00913173
1.74072e+06,2.75389,0.0571126,0.03605
1.84312e+06,2.40944,0.00427662,0.0384815
1.94551e+06,2.11798,0.038586,0.018396
2.04791e+06,2.52359,0.0419549,0.0190738
2.1503e+06,1.23866,0.00942832,0.0235105
2.2527e+06,0.745135,0.0213331,0.0392228
2.35509e+06,-1.8373,0.0933539,0.0121863
2.45749e+06,-3.14569,0.0458971,0.00728695
2.55988e+06,-4.56503,0.0253101,0.0387874
2.66228e+06,-6.46114,0.00776101,0.0171214
2.76467e+06,-7.47775,0.0242009,-0.0143987
2.86707e+06,-7.00601,-0.00228972,0.069388
2.96946e+06,-6.26797,0.0274967,0.0423937
3.07186e+06,-5.52246,-0.00636111,0.0709974
3.17426e+06,-4.45355,0.0264586,0.00481592
3.27665e+06,-3.09729,0.0292575,0.00869733
3.37905e+06,-2.41795,0.00465139,0.0173989
3.48144e+06,-1.70189,-0.00029358,0.00929878
3.58384e+06,-1.15464,0.00593206,0.0132654
3.68623e+06,-0.801793,-0.00937671,0.00519269
3.78863e+06,-0.597342,-0.00666374,0.00950411
3.89102e+06,-0.291928,-0.00332901,-5.20882e-05
3.99342e+06,-0.176439,0.00435694,0.00983522
4.09581e+06,-0.167707,0.0017646,0.00730299
4.19821e+06,-0.0913063,0.000774215,-0.00269098
4.3006e+06,-0.0541085,0.0029537,-0.000462453
4.403e+06,-0.0365026,0.00112265,0.00191586
4.50539e+06,-0.0073911,0.000987005,0.000579239
4.60779e+06,-0.00449252,0.000586891,0.000575532
4.71019e+06,-0.00520636,0.000833568,0.000317023
4.81258e+06,-0.000389539,0.00137501,0.000668461
4.91498e+06,-0.00381098,0.00108319,0.000494781
5.01737e+06,-0.00707142,0.000198373,0.000670102
5.11977e+06,-0.0072274,0.000892862,0.000496006
5.22216e+06,-0.000784525,0.00040909,0.00055426
5.32456e+06,-0.00724533,0.000740327,0.000559297
5.42695e+06,-0.000717404,0.000419501,0.000446507
5.52935e+06,-0.00167422,0.00034507,0.00115211
5.63174e+06,0,0.00023421,0.000462888
5.73414e+06,0,0.000200754,0.000421621
5.83653e+06,0,0.000164508,0.00038866
5.93893e+06,0,0.0002276,0.000326495
6.04132e+06,0,0.000134225,0.000273229
6.14372e+06,0,7.81996e-05,0.000240889
6.24612e+06,0,7.82861e-05,0.000196359
6.34851e+06,0,4.80991e-05,0.000139991
6.45091e+06,0,1.27283e-05,0.000119248
6.5533e+06,0,1.46895e-05,8.88126e-05
6.6557e+06,0,-5.36286e-07,6.22603e-05
6.75809e+06,0,1.21175e-05,5.85118e-05
6.86049e+06,0,-4.25697e-06,4.4331e-05
6.96288e+06,0,-1.04011e-05,1.75061e-05
7.06528e+06,0,-3.93858e-05,-1.06596e-05
7.16767e+06,0,-5.39314e-05,-1.38952e-05
7.27007e+06,0,-4.84368e-05,-1.6263e-05
7.37246e+06,0,-3.80009e-05,-1.71949e-05
7.47486e+06,0,-3.78852e-05,-1.38742e-05
7.57725e+06,0,-4.18033e-05,-2.57311e-05
7.67965e+06,0,-5.36712e-05,-2.50132e-05
7.78204e+06,0,-5.88218e-05,-3.02164e-05
7.88444e+06,0,-5.77271e-05,-2.31851e-05
7.98684e+06,0,-5.24667e-05,-3.78021e-05
8.08923e+06,0,-4.91547e-05,-3.03313e-05
8.19163e+06,0,-4.1e-05,-3.20983e-05
8.29402e+06,0,-3.97462e-05,-2.97246e-05
8.39642e+06,0,-3.2327e-05,-2.15934e-05
8.49881e+06,0,-2.9863e-05,-2.25315e-05
8.60121e+06,0,-2.93333e-05,-2.42573e-05
8.7036e+06,0,-2.92288e-05,-2.48095e-05
8.806e+06,0,-3.06891e-05,-2.58391e-05
8.90839e+06,0,-3.19651e-05,-2.55089e-05
9.01079e+06,0,-3.57863e-05,-2.36825e-05
9.11318e+06,0,-3.79359e-05,-2.24286e-05
9.21558e+06,0,-3.88468e-05,-2.49249e-05
9.31797e+06,0,-3.33578e-05,-3.05132e-05
9.42037e+06,0,-3.07676e-05,-2.85777e-05
9.52277e+06,0,-3.04718e-05,-2.80606e-05
9.62516e+06,0,-3.09283e-05,-2.77608e-05
9.72756e+06,0,-3.05847e-05,-2.83855e-05
9.82995e+06,0,-3.11525e-05,-2.76817e-05
9.93235e+06,0,-3.08964e-05,-2.8956e-05
1.00347e+07,0,-3.21106e-05,-2.98064e-05
1.01371e+07,0,-3.12369e-05,-2.53251e-05
1.02395e+07,0,-2.58868e-05,-2.36039e-05
