t,Dx,Dy,Dz
0,0.000721527,13468.3,13691.2
12.8905,0.0036085,0.0781532,0.0620598
102395,2.23418,0.106957,0.158018
204791,2.82423,0.0352476,-0.0577941
307186,2.65247,-0.024078,0.0601676
409581,3.21706,-0.0397368,-0.0142331
511977,2.44352,0.0111335,0.0154613
614372,2.29958,0.00364617,-0.0120998
716767,2.44038,0.077221,-0.00266349
819163,2.76843,0.0133916,0.0236996
921558,2.38135,-0.00259578,0.0607505
1.02395e+06,2.5329,0.0377441,0.0616499
1.12635e+06,2.48997,0.0356101,0.0152301
1.22874e+06,2.95862,0.0425948,0.0180921
1.33114e+06,2.37377,-0.0100248,0.00653733
1.43353e+06,3.69696,0.0346782,-0.00207236
1.53593e+06,2.98306,0.0293616,0.0249322
1.63833e+06,2.82017,0.0213489,0.0549647
1.74072e+06,2.72394,-0.0251964,0.0450956
1.84312e+06,1.71779,0.00231562,0.0678431
1.94551e+06,2.24196,0.0155499,0.0573696
2.04791e+06,2.34284,0.0138333,0.010229
2.1503e+06,1.80615,0.00159134,0.0291775
2.2527e+06,0.335924,-0.0149961,-0.0379381
2.35509e+06,-1.80258,0.0577513,0.00978963
2.45749e+06,-4.38368,0.0375193,0.0782867
2.55988e+06,-5.78243,0.0753967,0.0309162
2.66228e+06,-6.86108,0.0101274,0.0431507
2.76467e+06,-7.0686,-0.0221822,0.0195824
2.86707e+06,-6.51704,0.025736,0.0212616
2.96946e+06,-5.58871,0.0345022,0.0352735
3.07186e+06,-4.70917,-0.00278368,-0.00978269
3.17426e+06,-3.36259,-0.00354849,0.00739624
3.27665e+06,-2.48277,0.0067854,0.0125505
3.37905e+06,-1.66817,0.0108404,0.00106782
3.48144e+06,-1.05832,0.000329042,0.000236952
3.58384e+06,-0.73263,0.0013557,0.00716676
3.68623e+06,-0.551977,0.000156098,0.00169696
3.78863e+06,-0.298053,0.0022472,0.00233058
3.89102e+06,-0.182256,0.0027802,0.00152343
3.99342e+06,-0.0667068,-0.00110242,0.000688708
4.09581e+06,-0.100614,-0.000289153,0.000367504
4.19821e+06,-0.0561077,0.0011746,0.00480809
4.3006e+06,-0.0382636,0.000663124,0.00639222
4.403e+06,-0.0391585,0.000146009,0.00104533
4.50539e+06,-0.0409981,0.0012302,0.000515843
4.60779e+06,-0.0215312,0.00060792,0.000833536
4.71019e+06,-0.00277514,0.000230463,7.72351e-05
4.81258e+06,-0.00661055,0.000423718,0.000400485
4.91498e+06,-0.00574692,0.000669977,0.00158084
5.01737e+06,-0.0143946,0.000412484,0.000645307
5.11977e+06,-0.0045453,0.00047549,0.000453471
5.22216e+06,-0.00725388,4.4314e-05,0.000146871
5.32456e+06,-0.0110304,0.00057437,0.000398167
5.42695e+06,-0.00655474,0.000254989,0.000381915
5.52935e+06,-0.00203144,0.000627361,0.000411112
5.63174e+06,-0.00152997,0.000282534,0.000831818
5.73414e+06,0,0.000210393,0.000436152
5.83653e+06,0,0.00019428,0.000415687
5.93893e+06,0,0.0002188,0.000363965
6.04132e+06,0,0.000229453,0.000329704
6.14372e+06,0,0.000202394,0.000333067
6.24612e+06,0,0.000201572,0.000308774
6.34851e+06,0,0.000181359,0.000291561
6.45091e+06,0,0.000151091,0.000279853
6.5533e+06,0,0.000131742,0.000276002
6.6557e+06,0,0.000131629,0.000259739
6.75809e+06,0,0.000102377,0.000266648
6.86049e+06,0,8.71539e-05,0.000269124
6.96288e+06,0,6.33876e-05,0.000286665
7.06528e+06,0,4.05969e-05,0.000274834
7.16767e+06,0,1.76357e-05,0.00027601
7.27007e+06,0,-5.17321e-07,0.000296155
7.37246e+06,0,-1.81947e-05,0.000342492
7.47486e+06,0,-3.05731e-05,0.00031183
7.57725e+06,0,-3.50738e-05,0.000280132
7.67965e+06,0,-4.69356e-05,0.000265893
7.78204e+06,0,-5.25735e-05,0.000252788
7.88444e+06,0,-5.18101e-05,0.000262123
7.98684e+06,0,-5.60891e-05,0.000260996
8.08923e+06,0,-5.18459e-05,0.000262124
8.19163e+06,0,-4.26591e-05,0.00026461
8.29402e+06,0,-3.50904e-05,0.000265497
8.39642e+06,0,-3.02856e-05,0.000239788
8.49881e+06,0,-2.00045e-05,0.000246181
8.60121e+06,0,-1.90416e-05,0.000252506
8.7036e+06,0,-8.78362e-06,0.000396403
8.806e+06,0,-3.16346e-06,0.000355172
8.90839e+06,0,-3.24694e-06,0.000360971
9.01079e+06,0,-2.3072e-06,0.000466979
9.11318e+06,0,-3.03888e-06,0.000285237
9.21558e+06,0,-1.09968e-06,0.000289694
9.31797e+06,0,-1.39305e-06,0.000205608
9.42037e+06,0,-5.09303e-06,0.00016872
9.52277e+06,0,-1.02511e-05,0.000230892
9.62516e+06,0,-1.06003e-05,0.000217438
9.72756e+06,0,-8.37877e-06,0.000179535
9.82995e+06,0,-7.77867e-06,0.000189002
9.93235e+06,0,-4.4636e-06,0.000175635
1.00347e+07,0,-5.90818e-06,0.000136469
1.01371e+07,0,-8.51404e-06,6.87738e-05
1.02395e+07,0,-4.12199e-06,6.17518e-05
