id,x coord,y coord,z coord
0,20480,683.417,1276.79
1,20479.9,1217.44,1032.92
2,20480,424.997,699.127
3,20480,505.116,1042.3
4,20480,1106.39,377.454
5,20480,424.702,713.419
6,20480,113.287,139.579
7,20480,1150.77,682.686
8,20480,344.379,1097.89
9,20479.9,1160.67,529.741
10,20480,111.511,871.349
11,20480,348.5,966.877
12,20480,216.49,481.877
13,20480,424.734,712.115
14,20480,872.148,532.441
15,20480,726.981,668.237
16,20480,996.734,282.997
17,20480,335.943,779.631
18,20480,680.508,168.434
19,20480,741.419,460.102
20,20480,306.321,682.76
21,20480,762.6,931.893
22,20480,1030.83,433.76
23,20480,341.801,1096.44
24,20480,1157.99,535.663
25,20480,883.364,985.077
26,20480,639.807,576.341
27,20480,843.795,111.778
28,20480,216.49,481.877
29,20480,874.598,698.285
30,20480,1160.67,529.741
31,20480,700.391,14.2116
32,20480,151.764,75.149
33,20480,1217.44,1032.92
34,20480,1007.86,663.807
35,20480,260.194,47.0016
36,20480,1160.67,529.741
37,20480,869.471,987.213
38,20480,69.6804,349.716
39,20480,944.171,883.16
40,20480,1025.04,438.083
41,20480,339.633,1098.01
42,20480,160.534,216.569
43,20480,762.6,931.896
44,20480,1113.82,1062.87
45,20480,478.175,924.677
46,20479.9,872.148,532.441
47,20480,253.995,1279.08
48,20480,589.185,164.574
49,20480,996.734,282.997
50,20480,1143.85,685.862
51,20480,242.431,398.323
52,20480,382.533,374.957
53,20480,496.316,1278.1
54,20480,443.521,412.539
55,20480,1237.48,192.449
56,20480,639.808,576.343
57,20480,1040.78,126.339
58,20480,634.62,687.865
59,20480,589.178,164.575
60,20480,443.521,412.539
61,20480,600.589,1009.27
62,20480,944.171,883.16
63,20480,726.983,668.237
64,20480,1244.99,189.856
65,20480,944.171,883.172
66,20480,762.6,931.902
67,20480,726.983,668.237
68,20480,336.732,781.241
69,20480,478.165,924.628
70,20480,762.6,931.893
71,20480,163.391,1156.19
72,20480,216.49,481.877
73,20480,726.981,668.237
74,20480,828.76,866.535
75,20480,830.651,867.874
76,20480,758.866,885.376
77,20480,830.334,867.446
78,20480,430.984,695.747
79,20480,834.022,608.942
80,20480,681.179,174.083
81,20480,1024.91,438.861
82,20480,57.2374,1206.71
83,20479.8,1217.44,1032.92
84,20480,216.489,481.881
85,20480,1039.89,124.828
86,20480,348.062,966.884
87,20480,762.719,934.828
88,20480,1274.2,232.491
89,20480,726.981,668.237
90,20480,152.518,75.6031
91,20480,348.495,966.877
92,20480,249.254,153.804
93,20480,160.533,216.526
94,20480,762.6,931.893
95,20480,883.818,1186.04
96,20480,1278.33,509.39
97,20480,666.44,333.205
98,20480,1160.67,529.741
99,20480,868.184,194.396
100,20480,762.629,932.556
101,20479.9,1040.78,126.339
102,20480,147.033,68.3375
103,20480,869.228,987.189
104,20480,2.6477,809.057
105,20480,443.521,412.539
106,20480,348.5,966.877
107,20480,348.5,966.877
108,20480,727.011,668.251
