t,Dx,Dy,Dz
0,0.000570201,13585.9,13506.4
12.8905,0.00285421,0.233159,0.0265443
102395,1.93263,-0.000802423,0.10466
204791,2.06398,0.0636595,0.00776265
307186,2.20434,-0.0463317,-0.0215252
409581,2.5287,0.0168455,0.0231562
511977,2.42134,0.0654297,-0.013128
614372,2.654,-0.00730333,0.0307834
716767,2.66961,0.0444584,-0.024797
819163,2.64436,-0.00680592,0.0229677
921558,3.11764,0.0385637,-0.00362521
1.02395e+06,2.70256,0.00175072,0.0338219
1.12635e+06,2.73147,-0.005019,0.0321912
1.22874e+06,2.33706,0.00234771,-0.0117846
1.33114e+06,2.56091,0.0417782,0.0107914
1.43353e+06,2.14649,0.00371383,0.0450122
1.53593e+06,3.10033,-0.0295391,0.00406752
1.63833e+06,2.7719,-0.0019419,0.0314336
1.74072e+06,2.98902,0.0071193,0.00669039
1.84312e+06,2.81036,-0.0252078,0.0197739
1.94551e+06,3.23532,-0.032348,0.0513598
2.04791e+06,2.44875,-0.0207001,-0.0110844
2.1503e+06,1.51382,0.0574135,0.0644464
2.2527e+06,-0.589738,0.0390779,-0.0183637
2.35509e+06,-1.50116,0.0385445,-0.0496566
2.45749e+06,-2.81441,0.0667543,0.0306776
2.55988e+06,-5.36179,0.0472556,0.00680761
2.66228e+06,-6.91023,0.0323709,0.0316925
2.76467e+06,-6.91135,0.0138032,-0.0126741
2.86707e+06,-6.78377,0.0325499,-0.0189446
2.96946e+06,-6.20161,0.00748646,-0.0136163
3.07186e+06,-5.15547,0.00566193,-0.00778018
3.17426e+06,-3.70723,-0.0110702,-0.000163668
3.27665e+06,-2.69579,0.00822344,-0.00568571
3.37905e+06,-2.04664,-0.00464556,0.0164451
3.48144e+06,-1.29462,-0.00500143,-0.00245179
3.58384e+06,-0.876569,0.00698241,-0.00536954
3.68623e+06,-0.606222,0.00400006,-0.011324
3.78863e+06,-0.426427,0.00611644,-0.00229474
3.89102e+06,-0.251212,0.00181361,-6.47545e-05
3.99342e+06,-0.187477,0.00526933,0.00103211
4.09581e+06,-0.142406,0.00372857,0.00194066
4.19821e+06,-0.11028,0.00123669,-0.00100281
4.3006e+06,-0.117879,0.000323899,2.99346e-05
4.403e+06,-0.0683565,0.000121817,0.000273649
4.50539e+06,-0.054231,0.00203808,0.000150059
4.60779e+06,-0.0144946,0.00120589,0.000228956
4.71019e+06,-0.0158663,0.00130803,0.000858965
4.81258e+06,-0.00924147,0.000376877,0.000233779
4.91498e+06,-0.0184801,0.000442103,0.000697164
5.01737e+06,-0.0108846,-0.00044092,-0.0001246
5.11977e+06,-0.00291446,0.000542875,0.000197194
5.22216e+06,-0.00241608,0.000782181,0.000194794
5.32456e+06,-0.00336044,0.000456492,0.000177026
5.42695e+06,-0.000290097,0.00058821,0.000235564
5.52935e+06,-0.000387893,0.000721243,0.000395456
5.63174e+06,0,0.000583391,0.000230555
5.73414e+06,0,0.00056861,0.00026327
5.83653e+06,0,0.000615017,0.000282919
5.93893e+06,0,0.000647439,0.000285669
6.04132e+06,0,0.000384002,0.000218418
6.14372e+06,0,0.000377721,0.000309968
6.24612e+06,0,0.000366638,0.000239633
6.34851e+06,0,0.000525145,0.000269378
6.45091e+06,0,0.000373643,0.000229079
6.5533e+06,0,0.000320958,0.000197581
6.6557e+06,0,0.000321585,0.000208911
6.75809e+06,0,0.000309901,0.00020101
6.86049e+06,0,0.000302351,0.000181448
6.96288e+06,0,0.000311338,0.000199139
7.06528e+06,0,0.000324204,0.00018681
7.16767e+06,0,0.000339376,0.000199165
7.27007e+06,0,0.000353929,0.000202468
7.37246e+06,0,0.000370722,0.000199226
7.47486e+06,0,0.00037722,0.000195996
7.57725e+06,0,0.000421265,0.000184409
7.67965e+06,0,0.000390002,0.000223068
7.78204e+06,0,0.000335331,0.000243672
7.88444e+06,0,0.000331824,0.000186093
7.98684e+06,0,0.000328523,0.000183365
8.08923e+06,0,0.00030258,0.000194142
8.19163e+06,0,0.000319457,0.000177
8.29402e+06,0,0.000322427,0.000147106
8.39642e+06,0,0.000300491,0.000144503
8.49881e+06,0,0.000205155,0.000128872
8.60121e+06,0,0.000214751,0.000109062
8.7036e+06,0,0.000265853,7.13346e-05
8.806e+06,0,0.000237875,8.39433e-05
8.90839e+06,0,0.000257866,6.47058e-05
9.01079e+06,0,0.000262218,6.65867e-05
9.11318e+06,0,0.000265023,5.17778e-05
9.21558e+06,0,0.000188436,5.11053e-05
9.31797e+06,0,0.000109018,3.92213e-05
9.42037e+06,0,1.61704e-05,5.60295e-05
9.52277e+06,0,1.7876e-06,5.12572e-05
9.62516e+06,0,1.293e-05,5.45747e-05
9.72756e+06,0,2.7339e-05,5.40309e-05
9.82995e+06,0,2.21464e-05,5.52654e-05
9.93235e+06,0,2.80649e-05,4.50721e-05
1.00347e+07,0,-2.08496e-05,4.86689e-05
1.01371e+07,0,1.46652e-05,3.55829e-05
1.02395e+07,0,1.73156e-05,4.50085e-05
