id,x coord,y coord,z coord
0,16793.8,710.875,1193.61
1,13643.3,965.84,976.82
2,12242.4,339.911,540.857
3,12556.6,816.62,962.639
4,14491.5,1164.17,538.118
5,17236.6,398.986,688.677
6,18601.9,212.102,275.514
7,12783.1,1234.24,1033.98
8,12536.7,624.254,1031.28
9,12550,165.1,801.505
10,12937.8,247.402,725.702
11,14733,629.296,1016.37
12,17722.4,240.542,688.399
13,13396.2,662.734,530.946
14,12921.6,765.963,679.511
15,15929.5,759.794,615.209
16,17023,1215.3,266.389
17,12471.6,402.743,727.446
18,14637.9,555.215,131.2
19,15652.5,938.961,293.015
20,11674.5,265.164,617.528
21,18916.9,737.174,1091.88
22,15859.3,1136.69,701.542
23,16840.5,340.91,1149.76
24,16624,1073.32,664.495
25,14838.4,942.117,1147.4
26,14568.4,638.108,359.328
27,9883.84,916.32,166.231
28,15435.8,92.2901,430.185
29,13176.8,622.202,534.756
30,18541.1,21.8862,335.619
31,13728.8,652.914,135.175
32,14523.6,83.9095,192.452
33,15454.3,8.63476,820.841
34,9183.01,779.052,674.654
35,12976,518.898,1192.05
36,17187.9,1144.77,430.336
37,17108.1,681.414,1070.54
38,16691.9,421.319,468.437
39,20480,928.983,873.861
40,15442.3,1198.63,364.034
41,16970.7,526.26,1167.63
42,15960.9,401.18,460.131
43,15432.3,653.57,1239.39
44,16312.9,1188.96,88.9076
45,15439.5,417.452,952.424
46,17865.9,885.396,514.629
47,14497.6,276.775,1171.02
48,16109.4,439.029,275.891
49,14916.6,1063.76,324.71
50,19744,1158.45,654.354
51,15523.3,292.032,349.892
52,14617.2,469.736,671.032
53,14324.1,721.569,179.156
54,18201.9,482.123,485.069
55,15845.9,1214.59,449.964
56,13708.9,909.802,415.357
57,14708.1,1036.98,113.644
58,15282,748.539,538.702
59,15743.7,409.532,247.894
60,13699.2,413.332,569.739
61,15996.2,618.964,1129.39
62,16976.4,880.407,856.365
63,14118.2,846.215,498.173
64,14175.6,394.454,242.113
65,15206.4,911.969,971.781
66,15127.5,635.369,1270.84
67,14671.4,867.056,545.187
68,18001.5,352.713,942.892
69,19379.6,528.652,878.231
70,14400.1,633.987,960.135
71,18758.5,285.888,1074.71
72,16432,120.142,451.34
73,16034.3,680.1,571.919
74,15007,898.363,851.377
75,15666.3,880.865,744.984
76,15088.6,654.424,683.339
77,16795.6,797.357,626.613
78,15058.4,666.955,463.915
79,16987.8,815.076,556.176
80,14617.3,702.414,122.463
81,16814,926.292,524.338
82,12658.1,236.234,1237.63
83,18743.7,28.6943,1209.37
84,14696.5,62.0053,737.079
85,14621.7,974.175,1247.97
86,11951.6,406.548,1010.55
87,14231.2,327.412,782.138
88,13748.3,84.664,379.809
89,17836.2,848.942,526.15
90,15861.7,319.382,221.621
91,14694.6,305.839,887.544
92,18291.3,239.471,87.866
93,16943.4,336.483,351.465
94,16573.1,623.174,739.169
95,15078.8,728.446,1159.6
96,19926.6,80.3244,537.525
97,15449.3,446.332,237.663
98,15838.6,75.1247,816.826
99,15975.9,775.868,268.845
100,16898.7,679.243,947.2
101,15862.7,114.536,128.639
102,18064,295.061,1196.19
103,18622.2,705.747,987.644
104,11589.1,1224.25,733.375
105,17402.4,527.409,344.97
106,15300.8,594.153,975.833
107,14625.3,466.991,1214.15
108,13263.5,744.407,623.954
109,16766.1,698.787,481.749
110,9846.67,693.937,1188.31
111,12378.7,947.809,118.199
112,14636.1,677.222,561.171
113,12641.9,513.109,625.239
114,20480,188.501,93.0187
115,14376.1,382.098,526.438
116,16841.4,427.37,850.039
117,18006.5,1032.01,859.217
118,16861.5,491.653,27.2279
119,16330,464.607,985.518
120,15289.5,816.719,467.651
121,17940.8,664.879,1050.1
122,15723.8,615.408,736.443
123,15841.9,905.916,1109.17
124,13540,805.668,780.937
125,17207.8,185.772,499.172
126,19897.9,773.07,140.122
127,12990.8,500.994,275.844
128,18017.6,733.264,688.492
129,14133.6,543.581,42.0139
130,15473.6,582.878,281.94
131,17632.1,189.833,1209.22
132,18255.2,304.063,614.602
133,12568.4,860.695,374.462
134,20163.9,30.1483,352.248
135,15471.2,596.407,1080.02
136,15046,984.086,341.221
137,17682.1,240.848,763.612
138,18012.5,298.209,631.389
139,18061.1,414.608,871.452
140,17245.7,437.859,607.988
141,16769.7,1157.42,385.242
142,15547.2,1269.42,324.508
143,15117,1088.52,362.957
144,13346.5,192.411,574.316
145,16530.9,1025.6,902.937
146,18346.1,545.107,349.614
147,15179.6,675.179,1111.97
148,15765,546.57,990.701
149,17176.5,1111.25,921.185
150,17965.3,1232.31,486.462
151,16344.1,619.725,155.964
152,16307.1,276.704,742.933
153,16415.2,734.779,6.05804
154,15758.5,419.492,3.34536
155,15824.5,528.92,442.589
156,11553,1112.12,412.091
157,16622.5,319.633,220.822
158,18901.1,787.635,713.864
159,18100.2,296.623,904.863
160,16494.4,787.658,1245.51
161,15649.8,826.246,483.773
162,11102.2,305.925,734.341
163,15951.3,346.4,454.637
164,16291.4,775.57,19.0811
165,13842.4,1182.65,977.7
166,15986.9,368.56,243.764
167,17323.9,1097.84,1201.64
168,13360.8,496.184,1134.84
169,15725.6,975.882,114.565
170,12210.5,744.931,985.172
171,15637.4,411.032,211.728
172,15292.1,790.726,989.263
173,16017.7,125.124,50.6641
