t,Dx,Dy,Dz
0,0.000674436,13541.3,13538.5
12.8905,0.00332417,-0.0242918,0.246559
102395,2.97858,0.132939,0.0855204
204791,2.69338,0.0694961,0.0810785
307186,2.61055,-0.04791,0.0599249
409581,2.63057,-0.0475214,0.0345853
511977,2.34246,0.0261244,-0.0132887
614372,2.85481,0.0540362,-0.0261496
716767,2.22751,0.0292465,0.00365305
819163,2.2299,0.0158777,0.00581862
921558,2.6507,0.0118496,0.0711164
1.02395e+06,2.64571,0.0878503,0.0336809
1.12635e+06,2.32282,0.0267097,0.0820069
1.22874e+06,2.13691,0.00982555,0.074787
1.33114e+06,2.29342,-0.0107346,0.0591972
1.43353e+06,2.47711,0.0215548,0.0673026
1.53593e+06,2.59168,0.0484444,0.0691181
1.63833e+06,2.39253,0.0174545,0.0473557
1.74072e+06,2.22032,0.0384829,0.0100498
1.84312e+06,3.28559,0.0034086,0.0101336
1.94551e+06,2.35483,0.0298966,-0.00562311
2.04791e+06,2.45121,0.0612335,-0.0308318
2.1503e+06,1.97242,0.00814253,0.0512003
2.2527e+06,0.116504,0.0539592,0.0347447
2.35509e+06,-0.819425,0.0622003,0.0516212
2.45749e+06,-2.95223,0.0184039,0.0561074
2.55988e+06,-4.87281,-0.0188131,0.109325
2.66228e+06,-5.72362,0.0470455,0.0253738
2.76467e+06,-7.01551,0.0491489,0.0637356
2.86707e+06,-7.02795,0.0232171,0.0480706
2.96946e+06,-6.26619,0.0320241,0.0313741
3.07186e+06,-5.25247,-0.0234607,0.0662717
3.17426e+06,-4.13021,0.00538066,-0.0011564
3.27665e+06,-3.01591,-0.00817664,0.0172287
3.37905e+06,-2.18865,-0.0037767,-0.0115461
3.48144e+06,-1.35675,0.00936255,0.0122939
3.58384e+06,-0.971996,-0.000365872,0.0109215
3.68623e+06,-0.863424,0.00358289,-0.00661463
3.78863e+06,-0.626225,-0.00478724,-0.00123463
3.89102e+06,-0.370486,0.00785895,-0.00159571
3.99342e+06,-0.185627,0.000414951,-0.00184579
4.09581e+06,-0.14288,0.000130801,0.00229167
4.19821e+06,-0.117508,-0.00243184,0.00488997
4.3006e+06,-0.0450006,0.00191526,0.00132859
4.403e+06,-0.0341302,0.00100577,0.000444314
4.50539e+06,-0.0404716,0.00238507,4.27454e-05
4.60779e+06,-0.014596,0.000427551,2.1332e-05
4.71019e+06,-0.0172529,0.000677261,-4.22474e-05
4.81258e+06,-0.0146335,0.00112423,-0.000825653
4.91498e+06,-0.023972,0.000680636,0.000941016
5.01737e+06,-0.0056946,0.000606056,7.51592e-05
5.11977e+06,-0.0377633,0.000572491,-0.00203291
5.22216e+06,-0.00591739,0.000130446,0.000141491
5.32456e+06,-0.00307752,0.000151686,-9.43799e-05
5.42695e+06,-0.00179162,1.35632e-05,-0.000333865
5.52935e+06,-0.000488944,0.000220657,-0.000282182
5.63174e+06,0,2.59218e-05,-0.000268201
5.73414e+06,0,0.000113174,-0.000295999
5.83653e+06,0,0.000107872,-0.000250704
5.93893e+06,0,9.97817e-05,-0.000192585
6.04132e+06,0,0.000110762,-0.000232686
6.14372e+06,0,0.000142056,-0.00026738
6.24612e+06,0,7.54951e-05,-0.000246036
6.34851e+06,0,9.42732e-05,-0.000308993
6.45091e+06,0,0.000144706,-0.000321738
6.5533e+06,0,0.000169728,-0.000284547
6.6557e+06,0,0.00017162,-0.000298975
6.75809e+06,0,0.000166911,-0.000268367
6.86049e+06,0,0.000180252,-0.000228708
6.96288e+06,0,8.72914e-05,-0.000166276
7.06528e+06,0,0.000157861,-0.000166551
7.16767e+06,0,0.000157145,-0.000144491
7.27007e+06,0,0.00015939,-0.000138683
7.37246e+06,0,2.77436e-05,-2.84844e-05
7.47486e+06,0,1.95036e-05,-2.70723e-05
7.57725e+06,0,1.45083e-05,2.63179e-06
7.67965e+06,0,-1.89406e-05,1.88679e-05
7.78204e+06,0,2.57866e-05,2.834e-05
7.88444e+06,0,-1.38366e-07,3.21969e-05
7.98684e+06,0,2.16836e-05,4.48497e-05
8.08923e+06,0,1.66007e-06,3.32645e-05
8.19163e+06,0,2.69915e-05,4.90082e-05
8.29402e+06,0,2.17285e-05,4.71763e-05
8.39642e+06,0,1.56925e-05,4.09362e-05
8.49881e+06,0,9.39723e-06,1.81317e-05
8.60121e+06,0,1.26063e-05,1.7316e-05
8.7036e+06,0,5.87293e-06,3.40653e-06
8.806e+06,0,1.14619e-06,-2.33027e-06
8.90839e+06,0,-1.59352e-05,-7.37903e-06
9.01079e+06,0,6.25512e-06,-2.02481e-05
9.11318e+06,0,3.0604e-06,-1.02598e-05
9.21558e+06,0,2.68042e-06,-1.21436e-05
9.31797e+06,0,3.79449e-06,-1.26413e-05
9.42037e+06,0,5.00823e-06,-1.00897e-05
9.52277e+06,0,3.00222e-06,-9.02296e-06
9.62516e+06,0,1.9796e-06,-1.03499e-05
9.72756e+06,0,2.23733e-06,-9.88963e-06
9.82995e+06,0,3.58268e-06,-1.2425e-05
9.93235e+06,0,4.16407e-07,-1.34895e-05
1.00347e+07,0,4.66431e-07,-1.09383e-05
1.01371e+07,0,-2.62627e-06,-1.3418e-05
1.02395e+07,0,-1.91104e-06,-1.44193e-05
