id,x coord,y coord,z coord
0,5119.79,706.829,396.932
1,5119.74,931.71,1061.74
2,5119.67,683.66,350.201
3,5119.99,615.185,636.366
4,5119.97,878.308,560.992
5,5119.12,432.736,866.039
6,5119.91,468.764,590.139
7,5119.99,1025.19,728.93
8,5119.82,877.351,778.255
9,5119.99,423.443,424.413
10,5119.91,117.878,496.686
11,5119.95,432.736,866.039
12,5119.89,246.294,379.346
13,5119.77,686.175,388.267
14,5119.76,708.63,397.331
15,5119.93,860.211,252.468
16,5120,931.827,1061.77
17,5119.85,758.29,634.108
18,5119.54,706.974,396.945
19,5119.96,613.008,604.386
20,5119.86,164.516,626.403
21,5119.75,783.799,864.775
22,5119.71,1025.19,728.606
23,5119.87,432.737,866.055
24,5119.99,1078.56,299.829
25,5119.81,931.71,1061.74
26,5119.91,678.771,231.357
27,5119.83,678.768,231.432
28,5119.98,423.443,424.41
29,5119.98,613.157,632.308
30,5119.62,1051.36,590.858
31,5119.92,423.443,424.409
32,5120,250.217,201.952
33,5119.78,1042.12,882.143
34,5120,878.308,560.99
35,5119.89,652.5,325.969
36,5119.73,216.574,348.811
37,5120,632.005,779.157
38,5119.68,679.271,350.919
39,5119.97,1024.22,911.388
40,5119.98,884.404,215.791
41,5119.94,877.35,777.955
42,5119.99,343.578,514.688
43,5119.94,687.996,381.883
44,5119.91,216.574,348.775
45,5119.94,432.736,866.039
46,5119.89,688.715,385.383
47,5119.69,256.742,1113.92
48,5119.77,250.234,202.083
49,5119.74,987.728,413.122
50,5119.75,893.409,638.06
51,5119.94,688.926,384.745
52,5119.81,794.783,488.05
53,5119.72,860.086,252.081
54,5119.71,711.519,398.203
55,5119.74,878.323,561.227
56,5119.98,1034.28,170.177
57,5119.24,1152.48,429.068
58,5119.65,877.352,778.293
59,5119.82,664.49,210.589
60,5119.76,468.764,590.14
61,5119.87,432.736,866.039
62,5119.95,559.966,761.695
63,5119.42,842.921,237.086
64,5119.93,400.925,236.661
65,5119.98,1070.92,1165.39
66,5119.99,621.867,1041.29
67,5119.87,884.776,596.838
68,5119.67,987.728,413.123
69,5119.91,401.958,236.664
70,5119.78,432.736,866.039
71,5120,468.742,590.148
72,5119.97,981.389,421.031
73,5120,931.709,1061.74
74,5120,84.6279,834.807
75,5119.75,877.346,777.534
76,5119.71,613.163,632.377
77,5119.93,910.571,323.244
78,5119.78,164.631,626.704
79,5119.81,1152.48,429.068
80,5119.97,692.51,347.231
81,5119.96,909.943,322.453
82,5119.75,256.784,1113.92
83,5119.93,1252.33,618.298
84,5120,286.468,661.106
85,5119.98,777.021,1002.67
86,5119.87,783.8,864.737
87,5119.88,243.779,809.184
88,5119.81,216.573,348.681
89,5119.99,903.609,156.807
90,5119.99,492.143,1115.39
91,5119.78,432.735,866.029
92,5119.79,432.746,866.259
93,5119.81,221.069,359
94,5119.99,289.547,886.9
95,5119.99,777.021,1002.67
96,5119.98,931.719,1061.74
97,5119.99,683.365,350.265
98,5119.83,395.908,674.847
99,5120,1034.68,169.396
100,5119.97,494.447,1114.91
101,5119.88,932.436,1066.42
102,5119.99,256.742,1113.92
103,5120,777.021,1002.67
104,5119.87,1018.42,908.815
105,5119.99,423.442,424.433
106,5119.77,615.152,636.073
107,5119.67,777.021,1002.67
108,5119.97,878.335,561.365
109,5119.84,1025.32,729.451
110,5119.95,783.811,864.794
111,5119.86,705.986,396.904
112,5119.97,613.16,632.326
113,5119.98,432.736,866.039
114,5119.88,177.688,947.102
115,5119.97,612.337,283.494
116,5119.73,485.72,1114.46
117,5119.98,1051.36,590.858
118,5119.66,706.762,396.926
119,5119.84,777.021,1002.67
120,5119.95,794.16,485.974
121,5119.98,522.107,929.817
122,5120,432.736,866.039
123,5119.95,1051.36,590.858
124,5119.91,1205.34,1008.35
125,5120,285.892,820.434
126,5119.68,680.077,350.916
127,5119.93,679.225,350.874
128,5119.99,910.106,322.913
129,5119.86,655.955,329.202
130,5119.84,910.204,322.964
131,5119.99,256.742,1113.92
132,5119.89,401.004,236.661
133,5119.81,900.557,131.479
134,5119.99,1051.36,590.858
135,5119.63,256.742,1113.92
136,5119.84,783.86,864.82
137,5119.99,423.443,424.411
138,5119.85,423.442,424.435
139,5119.99,1025.74,730.179
140,5119.92,572.662,250.848
141,5119.34,1152.48,429.068
142,5119.6,216.574,348.807
143,5119.82,1038.17,160.17
144,5119.81,688.887,384.635
145,5119.78,177.678,947.156
146,5119.59,394.485,677.727
147,5120,649.151,320.057
148,5119.72,432.736,866.039
149,5119.99,1201.19,996.208
150,5119.61,401.044,236.661
151,5119.67,705.563,396.883
152,5119.48,432.736,866.039
153,5119.79,687.985,382.244
154,5119.99,615.158,636.169
155,5120,423.443,424.409
156,5119.85,763.515,99.3232
157,5119.54,400.927,236.661
158,5119.99,860.205,252.458
159,5119.85,432.736,866.039
160,5119.62,1051.66,74.5504
161,5119.77,860.16,252.339
162,5119.96,171.815,641.746
163,5119.6,400.959,236.661
164,5119.82,931.468,1061.83
165,5119.72,1243.57,718.778
166,5119.89,250.264,202.112
167,5119.89,931.713,1061.74
168,5119.98,256.742,1113.92
169,5119.95,931.89,1063
170,5119.99,777.021,1002.67
171,5119.63,400.893,236.661
172,5119.76,932.672,1060.86
173,5119.99,176.088,953.996
174,5119.99,615.151,636.04
175,5119.22,432.736,866.039
176,5119.99,1051.36,590.858
177,5119.76,256.742,1113.92
178,5119.84,698.757,826.646
179,5119.73,216.574,348.777
180,5119.8,283.076,819.628
181,5120,931.709,1061.74
182,5119.76,394.528,677.229
183,5120,336.692,520.854
184,5119.75,285.982,820.081
185,5119.77,930.907,1062.1
186,5119.63,400.628,236.689
187,5119.99,670.84,1048.16
188,5119.99,520.912,739.996
189,5119.98,878.308,560.992
190,5120,222.741,360.984
191,5119.62,210.534,695.509
192,5119.51,432.736,866.039
193,5119.82,931.711,1061.74
194,5119.89,1045.52,876.373
195,5119.95,707.295,396.983
196,5119.98,610.467,628.717
197,5119.95,336.589,536.211
198,5119.98,688.736,385.356
199,5119.67,468.747,590.145
200,5119.77,654.697,325.649
201,5120,975.34,887.557
202,5119.73,1040.51,151.309
203,5119.83,400.858,236.662
204,5119.81,613.162,632.341
205,5119.7,468.749,590.143
206,5119.98,615.151,636.055
207,5119.36,432.736,866.039
208,5119.88,290.013,883.392
209,5119.7,1152.48,429.067
210,5119.74,777.021,1002.67
211,5119.93,678.989,232.725
212,5119.4,706.372,396.908
213,5120,230.241,811.597
214,5119.87,256.742,1113.92
215,5119.78,615.161,636.192
216,5119.93,240.799,809.244
217,5119.99,216.574,348.786
218,5119.97,162.212,1012.26
219,5119.97,688.22,382.455
220,5119.55,401.062,236.661
221,5119.61,394.488,677.606
222,5119.67,615.601,637.54
223,5119.99,783.8,864.781
224,5119.99,216.574,348.797
225,5119.92,491.976,1115.4
226,5119.59,758.149,397.924
227,5119.99,1051.39,590.857
228,5119.88,705.721,340.114
229,5119.95,498.41,928.671
230,5119.76,679.927,350.909
231,5119.9,827.469,707.47
232,5119.9,878.308,560.99
233,5119.77,657.468,329.747
234,5119.84,931.711,1061.74
235,5119.99,1213.99,1042.6
236,5119.6,756.948,634.064
237,5119.83,706.464,396.912
238,5119.57,754.037,1171.52
239,5120,909.57,320.348
240,5119.67,1190.18,1081.74
241,5119.75,282.739,662.789
242,5119.83,754.037,1171.48
243,5119.86,706.676,396.921
244,5120,551.694,759.824
245,5119.78,719.244,41.1321
246,5119.95,530.778,795.994
247,5119.76,878.308,560.991
248,5119.92,216.574,348.756
249,5119.79,176.173,953.005
250,5119.91,754.037,1171.51
251,5119.9,454.108,900.06
252,5119.91,1190.18,1081.74
253,5119.57,756.917,634.064
254,5119.41,432.736,866.039
255,5119.71,262.914,1113.33
256,5119.72,399.711,237.525
257,5119.63,256.745,1113.92
258,5119.95,878.308,560.99
259,5119.78,1152.48,429.068
260,5119.58,777.021,1002.67
261,5119.94,432.736,866.039
262,5119.71,216.574,348.73
263,5119.89,423.443,424.409
264,5119.88,98.8674,478.077
265,5119.66,256.878,1113.92
266,5119.86,681.603,350.618
267,5119.83,256.748,1113.92
268,5119.17,432.736,866.039
269,5119.8,468.743,590.145
270,5119.86,321.391,643.291
271,5119.74,756.926,634.064
272,5119.99,270.989,1111.98
273,5119.67,274.844,1110.12
274,5119.84,1026.51,179.771
275,5119.7,878.308,560.991
276,5119.94,423.442,424.432
277,5119.99,1038.09,161.943
278,5119.28,432.736,866.039
279,5119.84,400.988,236.661
280,5119.71,931.717,1061.74
281,5119.76,1025.17,728.439
282,5119.81,394.526,677.222
283,5119.9,931.594,1061.77
284,5119.83,432.736,866.039
285,5119.79,688.377,383.11
286,5119.89,879.377,568.522
287,5119.74,674.386,354.391
288,5119.99,688.88,384.698
289,5119.86,1218.82,744.103
290,5119.77,250.234,202.082
291,5120,613.154,632.286
292,5119.79,432.736,866.039
293,5119.92,432.736,866.039
294,5120,468.745,590.145
295,5119.97,721.945,44.2416
296,5119.94,910.036,322.915
297,5119.99,182.72,847.442
298,5120,931.71,1061.74
299,5120,678.785,231.483
300,5119.98,256.763,1113.92
301,5119.94,423.443,424.409
302,5119.81,228.765,809.784
303,5119.98,432.736,866.039
304,5119.83,1056.43,856.844
305,5119.67,129.865,215.392
306,5119.99,468.772,590.139
307,5119.69,860.208,252.464
308,5119.99,449.82,894.976
309,5119.79,653.841,325.334
310,5119.96,678.745,231.391
311,5119.82,860.215,252.466
312,5119.95,621.517,290.895
313,5119.36,164.515,626.4
314,5119.99,792.93,487.518
315,5119.1,432.736,866.039
316,5119.91,423.443,424.409
317,5119.87,432.736,866.039
318,5119.89,423.443,424.41
319,5119.97,705.407,396.737
320,5119.79,250.235,202.081
321,5119.96,336.93,528.174
322,5119.99,559.461,762.749
323,5119.97,291.415,861.035
324,5119.86,987.728,413.123
325,5119.94,216.574,348.746
326,5119.83,396.08,674.444
327,5119.87,931.714,1061.74
328,5119.64,777.021,1002.67
329,5119.85,1087.19,804.728
330,5119.89,82.5024,832.962
331,5119.98,432.976,868.322
332,5119.86,571.45,877.64
333,5119.89,580.213,853.584
334,5119.97,613.162,632.355
335,5119.71,495.6,1116.63
336,5119.97,612.221,631.023
337,5119.81,997.353,900.289
338,5119.83,900.812,133.058
339,5119.83,877.35,778.032
340,5120,659.599,333.029
