id,x coord,y coord,z coord
0,5119.79,710.157,398.111
1,5119.74,931.635,1061.75
2,5119.67,716.961,331.933
3,5119.99,618.538,643.066
4,5119.97,878.323,561.206
5,5119.12,432.736,866.039
6,5119.91,468.926,590.021
7,5119.99,1025.81,730.207
8,5119.82,877.72,779.919
9,5119.99,423.373,426.453
10,5119.91,147.818,519.846
11,5119.95,432.738,866.031
12,5119.89,294.057,390.209
13,5119.77,644.139,421.713
14,5119.76,718.592,398.454
15,5119.93,860.269,252.734
16,5120,945.353,1066.05
17,5119.85,770.242,636.675
18,5119.54,710.745,398.158
19,5119.96,648.029,571.473
20,5119.86,166.224,628.682
21,5119.75,783.775,864.619
22,5119.71,1026.06,728.339
23,5119.87,442.366,892.645
24,5119.99,1078.13,300.249
25,5119.81,931.617,1061.65
26,5119.91,678.13,229.161
27,5119.83,677.867,229.476
28,5119.98,423.373,425.148
29,5119.98,612.127,630.975
30,5119.62,1051.42,590.856
31,5119.92,423.443,424.413
32,5120,249.486,200.648
33,5119.78,1048.54,872.172
34,5120,878.31,560.989
35,5119.89,602.145,347.894
36,5119.73,216.68,349.549
37,5120,649.803,790.651
38,5119.68,712.467,335.625
39,5119.97,1020.72,908.822
40,5119.98,923.974,231.295
41,5119.94,877.291,776.381
42,5119.99,358.35,508.535
43,5119.94,683.784,389.936
44,5119.91,216.576,348.624
45,5119.94,432.774,865.953
46,5119.89,664.102,406.611
47,5119.69,256.724,1113.92
48,5119.77,250.116,202.147
49,5119.74,987.756,412.755
50,5119.75,888.858,656.527
51,5119.94,669.282,402.652
52,5119.81,799.501,489.939
53,5119.72,855.993,249.238
54,5119.71,740.742,397.052
55,5119.74,883.066,588.918
56,5119.98,1034.6,181.846
57,5119.24,1152.48,429.068
58,5119.65,877.792,780.366
59,5119.82,617.774,166.779
60,5119.76,468.932,590.048
61,5119.87,432.736,866.03
62,5119.95,548.776,757.527
63,5119.42,833.914,226.132
64,5119.93,399.505,237.525
65,5119.98,1064.36,1146.04
66,5119.63,619.647,1038.64
67,5119.87,893.862,639.936
68,5119.67,987.765,413.085
69,5119.91,422.912,280.592
70,5119.78,432.736,866.04
71,5120,468.392,590.386
72,5119.97,955.094,455.575
73,5120,931.563,1061.66
74,5119.6,109.242,836.422
75,5119.75,877.871,771.155
76,5119.71,613.148,632.447
77,5119.93,914.407,326.957
78,5119.78,192.832,666.313
79,5119.81,1152.48,429.068
80,5119.56,721.634,328.09
81,5119.96,911.548,323.274
82,5119.75,259.84,1113.71
83,5119.93,1202.57,639.393
84,5120,289.322,660.175
85,5119.98,777.122,1002.84
86,5119.87,783.881,863.298
87,5119.88,238.966,805.668
88,5119.81,216.258,346.194
89,5119.99,897.605,178.263
90,5119.99,494.329,1115.61
91,5119.78,408.236,842.793
92,5119.79,462.483,917.209
93,5119.81,264.141,405.804
94,5119.99,290.868,896.702
95,5119.99,777.038,1002.71
96,5119.98,932.633,1061.32
97,5119.61,716.716,332.138
98,5119.83,402.142,666.435
99,5120,1028.58,177.117
100,5119.97,511.357,1104.3
101,5119.88,938.384,1124.52
102,5119.99,256.704,1113.92
103,5120,777.042,1002.72
104,5119.87,996.366,898.908
105,5119.99,423.805,431.752
106,5119.77,615.377,637.028
107,5119.67,777.021,1002.67
108,5119.55,885.112,598.31
109,5119.84,1025.99,733.316
110,5119.95,784.757,865.322
111,5119.86,706.847,397.059
112,5119.97,612.575,631.373
113,5119.98,432.896,867.103
114,5119.88,179.326,933.074
115,5119.54,582.496,261.443
116,5119.73,471.62,1107.49
117,5119.98,1051.38,590.862
118,5119.66,709.894,397.993
119,5119.84,777.025,1002.68
120,5119.95,794.632,480.859
121,5119.98,546.387,922.272
122,5120,432.738,866.072
123,5119.95,1051.52,590.849
124,5119.91,1197.31,985.783
125,5120,287.219,824.443
126,5119.68,713.591,334.642
127,5119.93,712.395,335.55
128,5119.99,912.657,323.953
129,5119.86,654.112,325.608
130,5119.84,913.325,324.402
131,5119.99,256.712,1113.92
132,5119.89,400.518,236.729
133,5119.81,903.098,147.543
134,5119.99,1051.52,590.849
135,5119.63,256.69,1113.92
136,5119.84,784.799,866.284
137,5119.99,423.362,425.366
138,5119.85,425.059,432.095
139,5119.99,1031.31,737.705
140,5119.92,542.988,203.444
141,5119.34,1152.48,429.068
142,5119.6,216.64,349.425
143,5119.82,1038.06,160.593
144,5119.81,670.121,402.005
145,5119.78,179.414,933.191
146,5119.59,394.322,678.52
147,5120,634.031,302.621
148,5119.72,432.737,866.054
149,5119.99,1193.2,976.633
150,5119.61,401.024,236.661
151,5119.67,705.183,396.216
152,5119.48,432.736,866.04
153,5119.79,681.831,391.388
154,5119.99,616.561,638.946
155,5120,423.442,424.42
156,5119.85,789.028,143.619
157,5119.54,399.53,237.525
158,5119.99,860.001,251.861
159,5119.85,432.736,866.039
160,5119.62,1051.68,74.4975
161,5119.77,858.187,251.407
162,5119.96,199.701,686.172
163,5119.6,399.933,237.524
164,5119.82,902.228,1078.04
165,5119.72,1221.3,706.198
166,5119.89,251.284,202.953
167,5119.89,931.934,1061.59
168,5119.98,256.724,1113.92
169,5119.95,936.697,1110.31
170,5119.99,777.021,1002.67
171,5119.63,399.124,237.527
172,5119.76,965.654,1021.61
173,5119.99,177.41,948.622
174,5119.99,615.182,636.369
175,5119.22,432.736,866.04
176,5119.99,1051.41,590.856
177,5119.76,256.711,1113.92
178,5119.84,699.027,827.119
179,5119.73,216.576,348.669
180,5119.8,278.205,819.304
181,5120,931.529,1062.06
182,5119.76,396.088,674.958
