id,x coord,y coord,z coord
0,5119.79,705.789,396.9
1,5119.74,931.711,1061.74
2,5120,666.379,341.38
3,5119.99,615.151,636.024
4,5119.97,878.308,560.99
5,5119.12,432.736,866.039
6,5119.91,468.757,590.142
7,5119.99,1025.17,728.674
8,5119.82,877.35,778.103
9,5119.99,423.443,424.409
10,5119.91,79.8683,463.513
11,5119.95,432.736,866.039
12,5119.89,216.575,348.868
13,5119.77,685.515,378.263
14,5119.76,705.943,396.9
15,5119.93,860.209,252.465
16,5120,931.711,1061.74
17,5119.85,756.937,634.064
18,5119.54,705.802,396.9
19,5119.96,613.084,632.058
20,5119.86,164.515,626.4
21,5119.75,783.799,864.779
22,5119.71,1025.17,728.66
23,5119.87,432.736,866.039
24,5119.99,1077.95,299.586
25,5119.81,931.711,1061.74
26,5119.91,678.852,232.067
27,5119.83,678.852,232.074
28,5119.98,423.443,424.409
29,5119.98,613.163,632.373
30,5119.62,1051.35,590.858
31,5119.92,423.443,424.409
32,5120,250.237,202.08
33,5120,1034.66,892.812
34,5120,878.308,560.99
35,5119.89,656.057,329.75
36,5119.73,216.574,348.782
37,5120,625.303,763.546
38,5119.68,665.984,340.665
39,5119.97,1024.81,914.479
40,5119.98,889.159,196.835
41,5119.94,877.35,778.099
42,5119.99,336.981,522.869
43,5119.94,682.606,371.464
44,5119.91,216.574,348.782
45,5119.94,432.736,866.039
46,5119.89,684.807,376.482
47,5119.69,256.743,1113.92
48,5119.77,250.237,202.08
49,5119.74,987.728,413.123
50,5119.75,878.35,561.527
51,5119.94,684.688,375.65
52,5119.81,793.831,488.045
53,5119.72,860.209,252.464
54,5119.71,706.184,396.903
55,5119.74,878.308,560.99
56,5119.98,1038.1,161.905
57,5119.24,1152.48,429.068
58,5119.65,877.35,778.103
59,5119.82,678.593,230.952
60,5119.76,468.757,590.142
61,5119.87,432.736,866.039
62,5119.95,567.637,759.654
63,5119.42,860.09,252.097
64,5119.93,401.044,236.661
65,5119.98,1110,1196.16
66,5119.99,622.93,1042.41
67,5119.87,878.308,560.997
68,5119.67,987.728,413.123
69,5119.91,401.054,236.661
70,5119.78,432.736,866.039
71,5120,468.757,590.142
72,5119.97,987.728,413.124
73,5120,931.711,1061.74
74,5120,78.4537,831.932
75,5119.75,877.35,778.094
76,5119.71,613.163,632.373
77,5119.93,909.652,320.587
78,5119.78,164.515,626.4
79,5119.81,1152.48,429.068
80,5119.97,667.341,342.746
81,5119.96,909.619,320.398
82,5119.75,256.743,1113.92
83,5119.93,1257.46,592.494
84,5120,285.358,661.187
85,5119.98,777.021,1002.67
86,5119.87,783.799,864.779
87,5119.88,253.607,811.593
88,5119.81,216.574,348.781
89,5119.99,899.772,128.858
90,5119.99,491.78,1115.38
91,5119.78,432.736,866.039
92,5119.79,432.736,866.039
93,5119.81,216.574,348.807
94,5119.99,290.867,876.41
95,5119.99,777.021,1002.67
96,5119.98,931.711,1061.74
97,5119.99,666.351,341.333
98,5119.83,394.491,677.58
99,5120,1038.12,161.69
100,5119.97,491.853,1115.38
101,5119.88,931.711,1061.74
102,5119.99,256.743,1113.92
103,5120,777.021,1002.67
104,5119.87,1024.51,913.092
105,5119.99,423.443,424.409
106,5119.77,615.151,636.023
107,5119.67,777.021,1002.67
108,5119.97,878.308,560.99
109,5119.84,1025.17,728.696
110,5119.95,783.799,864.779
111,5119.86,705.718,396.9
112,5119.97,613.163,632.373
113,5119.98,432.736,866.039
114,5119.88,175.104,955.736
115,5119.97,651.244,322.354
116,5119.73,491.54,1115.38
117,5119.98,1051.35,590.858
118,5119.66,705.784,396.9
119,5119.84,777.021,1002.67
120,5119.95,793.803,487.863
121,5119.98,480.737,919.937
122,5120,432.736,866.039
123,5119.95,1051.35,590.858
124,5119.91,1204.41,1075.54
125,5120,285.683,820.108
126,5119.68,666.048,340.791
127,5119.93,665.976,340.65
128,5119.99,909.628,320.448
129,5119.86,656.082,329.923
130,5119.84,909.633,320.478
131,5119.99,256.743,1113.92
132,5119.89,401.045,236.661
133,5119.81,898.016,124.362
134,5119.99,1051.35,590.858
135,5119.63,256.743,1113.92
136,5119.84,783.799,864.779
137,5119.99,423.443,424.409
138,5119.85,423.443,424.409
139,5119.99,1025.17,728.727
140,5119.92,626.435,295.321
141,5119.34,1152.48,429.068
142,5119.6,216.574,348.782
143,5119.82,1039.35,159.935
144,5119.81,684.67,375.504
145,5119.78,175.094,955.749
146,5119.59,394.489,677.646
147,5120,655.914,328.995
148,5119.72,432.736,866.039
149,5119.99,1212.95,1069.5
150,5119.61,401.045,236.661
151,5119.67,705.682,396.9
152,5119.48,432.736,866.039
153,5119.79,682.808,372.012
154,5119.99,615.151,636.023
155,5120,423.443,424.409
156,5119.85,714.914,37.3166
157,5119.54,401.044,236.661
158,5119.99,860.209,252.465
159,5119.85,432.736,866.039
160,5119.62,1051.66,74.5744
161,5119.77,860.209,252.465
162,5119.96,164.515,626.4
163,5119.6,401.044,236.661
164,5119.82,931.711,1061.74
165,5119.72,1243.76,720.565
166,5119.89,250.237,202.081
167,5119.89,931.711,1061.74
168,5119.98,256.743,1113.92
169,5119.95,931.711,1061.74
170,5119.99,777.021,1002.67
171,5119.63,401.044,236.661
172,5119.76,931.711,1061.74
173,5119.99,173.491,961.973
174,5119.99,615.151,636.022
175,5119.22,432.736,866.039
176,5119.99,1051.35,590.858
177,5119.76,256.743,1113.92
178,5119.84,698.747,826.636
179,5119.73,216.574,348.782
180,5119.8,284.952,819.703
181,5120,931.711,1061.74
182,5119.76,394.489,677.639
183,5120,336.934,524.709
184,5119.75,285.685,820.104
185,5119.77,931.711,1061.74
186,5119.63,401.041,236.661
187,5119.99,666.697,1048.61
188,5119.99,559.714,761.532
189,5119.98,878.308,560.99
190,5120,216.574,348.812
191,5119.62,198.399,680.994
192,5119.51,432.736,866.039
193,5119.82,931.711,1061.74
194,5119.89,1037.45,889.836
195,5119.95,705.829,396.9
196,5119.98,613.163,632.358
197,5119.95,336.809,531.815
198,5119.98,684.801,376.447
199,5119.67,468.757,590.142
200,5119.77,656.072,329.837
201,5120,1018.91,909.338
202,5119.73,1040.46,152.999
203,5119.83,401.043,236.661
204,5119.81,613.163,632.373
205,5119.7,468.757,590.142
206,5119.98,615.151,636.022
207,5119.36,432.736,866.039
208,5119.88,291.253,871.842
209,5119.7,1152.48,429.068
210,5119.74,777.021,1002.67
211,5119.93,678.854,232.196
212,5119.4,705.75,396.9
213,5120,242.24,809.709
214,5119.87,256.743,1113.92
215,5119.78,615.151,636.023
216,5119.93,249.752,810.596
217,5119.99,216.574,348.782
218,5119.97,162.684,1009.79
219,5119.97,682.967,372.389
220,5119.55,401.046,236.661
221,5119.61,394.489,677.645
222,5119.67,615.151,636.029
223,5119.99,783.799,864.779
224,5119.99,216.574,348.782
225,5119.92,491.775,1115.38
226,5119.59,708.136,397.161
227,5119.99,1051.35,590.858
228,5119.88,669.613,345.603
229,5119.95,433.299,869.427
230,5119.76,666.034,340.764
231,5119.9,827.522,708.814
232,5119.9,878.308,560.99
233,5119.77,656.093,329.934
234,5119.84,931.711,1061.74
235,5119.99,1195.72,1079.92
236,5119.6,756.922,634.064
237,5119.83,705.758,396.9
