t,Dx,Dy,Dz
0,0.0011883,7820.98,7926.47
22.097,0.00585708,0.105287,-0.181504
51198.8,1.2052,0.030187,-0.0162081
102398,1.50542,0.0204628,-0.0212483
153596,1.27886,0.0952022,-0.0803746
204795,1.396,0.0722291,-0.0061452
255994,1.33161,-0.0175892,0.0824067
307193,1.30461,-0.0473618,0.0758805
358391,1.57033,0.0353916,0.0244306
409590,1.66234,0.038223,-0.00388399
460789,1.77523,0.0512433,0.0173835
511988,1.49017,0.0147895,-0.045718
563186,1.15472,0.0655514,-0.0503533
614385,1.67355,0.04083,-0.100587
665584,0.857406,-0.051311,-0.0487
716783,0.130088,-0.0338256,0.0170257
767981,-2.31071,0.0796173,0.0228441
819180,-4.56372,0.0732464,0.0248127
870379,-4.68438,0.0502104,0.00423958
921578,-3.3497,0.0240849,-0.0459612
972777,-1.87636,0.00390845,-0.0328176
1.02398e+06,-0.77189,0.00712651,-0.0184301
1.07517e+06,-0.335124,0.00780515,-0.0108775
1.12637e+06,-0.108204,0.0015456,-0.00911903
1.17757e+06,-0.041012,0.00477674,-0.00760833
1.22877e+06,-0.0118166,0.00364758,-0.0053216
1.27997e+06,-0.0081233,0.0035788,-0.00358706
1.33117e+06,-0.0230718,0.00437223,-0.00279381
1.38237e+06,-0.000669644,0.0015222,-0.00210558
1.43357e+06,0,0.00153632,-0.0017819
1.48476e+06,0,0.00136814,-0.00172755
1.53596e+06,0,0.000804194,-0.00179718
1.58716e+06,0,0.000895636,-0.00165063
1.63836e+06,0,0.0010382,-0.00149504
1.68956e+06,0,0.000883867,-0.00106955
1.74076e+06,0,0.001158,-0.00105921
1.79196e+06,0,0.00132303,-0.00126985
1.84316e+06,0,0.00133063,-0.00143836
1.89435e+06,0,0.00152545,-0.00119947
1.94555e+06,0,0.00138834,-0.00134144
1.99675e+06,0,0.00157559,-0.00134099
2.04795e+06,0,0.0020412,-0.00144386
2.09915e+06,1.88819e-08,0.00267789,-0.00144148
2.15035e+06,0,0.00313188,-0.00128287
2.20155e+06,0,0.00270029,-0.00110522
2.25275e+06,0,0.00169356,-0.000751024
2.30394e+06,0,0.000946615,-0.000511748
2.35514e+06,0,0.000536044,-0.000388729
2.40634e+06,0,0.00030112,-0.000316009
2.45754e+06,0,9.70065e-05,-0.000253678
2.50874e+06,0,-5.57074e-05,-0.00015133
2.55994e+06,0,-0.000151065,-9.45297e-05
2.61114e+06,0,-0.000160209,-0.000153924
2.66234e+06,0,-4.89743e-05,-0.000247052
2.71353e+06,0,4.81839e-05,-0.000183298
2.76473e+06,0,-6.06667e-06,-9.14664e-05
2.81593e+06,0,9.36796e-05,-0.000149593
2.86713e+06,0,5.31708e-05,-0.000147246
2.91833e+06,0,8.80893e-05,-0.000142827
2.96953e+06,0,5.53815e-05,-0.000134622
3.02073e+06,0,5.11797e-05,-0.000137494
3.07193e+06,0,7.73724e-05,-0.000136002
3.12312e+06,0,8.07843e-05,-0.000132996
3.17432e+06,0,9.69826e-05,-0.000123987
3.22552e+06,0,0.000118884,-0.000138646
3.27672e+06,0,0.000130563,-0.000131566
3.32792e+06,0,0.000158924,-0.000125587
3.37912e+06,0,0.000202296,-0.000154884
3.43032e+06,0,0.000253481,-0.000180415
3.48152e+06,0,0.00025573,-0.000198398
3.53271e+06,0,0.000311572,-0.000174899
3.58391e+06,0,0.000320318,-0.000179082
3.63511e+06,0,0.000328764,-0.000190523
3.68631e+06,0,0.000376353,-0.000217238
3.73751e+06,0,0.000395041,-0.000207876
3.78871e+06,0,0.000423642,-0.000228214
3.83991e+06,0,0.000408293,-0.000225151
3.89111e+06,0,0.000381652,-0.000186756
3.9423e+06,0,0.000377665,-0.000154236
3.9935e+06,0,0.00041319,-0.0001267
4.0447e+06,0,0.000415021,-9.24605e-05
4.0959e+06,0,0.000425389,-5.65522e-05
4.1471e+06,0,0.000432856,-4.22115e-05
4.1983e+06,0,0.000452392,-1.45162e-05
4.2495e+06,0,0.000518381,1.62861e-05
4.3007e+06,0,0.000574226,4.09493e-05
4.35189e+06,0,0.000600412,5.22903e-05
4.40309e+06,0,0.000673237,4.63494e-05
4.45429e+06,0,0.000672609,4.44596e-05
4.50549e+06,0,0.000652003,4.98006e-05
4.55669e+06,0,0.000603936,4.06882e-05
4.60789e+06,0,0.000600447,2.05127e-05
4.65909e+06,0,0.000572873,3.13123e-06
4.71029e+06,0,0.000561763,-1.2926e-05
4.76148e+06,0,0.000529363,-5.22121e-05
4.81268e+06,0,0.000465154,-6.59801e-05
4.86388e+06,0,0.000384159,-5.04058e-05
4.91508e+06,0,0.000316372,-3.03824e-05
4.96628e+06,0,0.000262385,-2.70418e-05
5.01748e+06,0,0.000232761,-2.69091e-05
5.06868e+06,0,0.000214161,-3.26282e-05
5.11988e+06,0,0.000201873,-4.78808e-05
