id,x coord,y coord,z coord
0,10240,652.2,323.688
1,10240,873.078,1157.22
2,10240,865.399,294.455
3,10240,633.605,737.935
4,10240,941.114,501.967
5,10240,474.997,881.883
6,10240,466.129,406.735
7,10240,1071.58,702.866
8,10240,1071.58,702.866
9,10240,652.2,323.688
10,10239.9,260.197,402.924
11,10240,633.605,737.935
12,10240,251.852,324.567
13,10240,575.524,411.37
14,10239.9,892.918,385.244
15,10239.9,889.706,372.866
16,10240,1092.84,1163.38
17,10239.9,633.605,737.935
18,10240,575.524,411.37
19,10240,778.489,569.518
20,10240,501.875,588.362
21,10240,629.249,897.571
22,10239.9,1192.9,781.288
23,10240,421.566,911.934
24,10239.9,1125.54,338.238
25,10240,853.76,959.725
26,10239.9,731.589,216.709
27,10240,764.207,198.598
28,10240,463.22,573.628
29,10240,633.605,737.935
30,10240,1071.58,702.866
31,10240,652.2,323.688
32,10240,56.7529,400.611
33,10240,1192.9,781.288
34,10240,778.494,569.585
35,10240,439.605,204.979
36,10240,257.214,475.979
37,10240,682.517,877.904
38,10240,731.589,216.709
39,10240,853.528,776.063
40,10239.9,1125.54,338.238
41,10239.9,893.352,679.012
42,10239.9,514.917,592.714
43,10239.9,652.199,323.688
44,10240,252.033,326.26
45,10239.9,633.605,737.935
46,10239.9,652.19,323.686
47,10240,183.231,1239.73
48,10240,136.985,196.744
49,10239.9,1125.54,338.238
50,10240,779.963,572.318
51,10240,461.178,407.303
52,10240,682.918,482.147
53,10240,872.476,293.755
54,10239.9,778.497,569.614
55,10240,1071.41,702.837
56,10240,985.029,88.0859
57,10240,1125.54,338.238
58,10239.9,1071.57,702.866
59,10240,589.922,101.177
60,10240,514.916,592.714
61,10240,391.192,845.248
62,10240,633.605,737.935
63,10240,941.114,501.967
64,10240,251.852,324.555
65,10240,1007.99,977.998
66,10240,537.194,1161.15
67,10240,1071.48,702.854
68,10240,1074.98,497.26
69,10240,251.852,324.562
70,10240,422.756,749.93
71,10240,422.756,749.93
72,10240,941.114,501.967
73,10240,873.078,1157.22
74,10240,243.791,834.776
75,10239.9,895.283,680.757
76,10239.9,633.605,737.935
77,10239.9,941.114,501.967
78,10240,275.176,674.437
79,10240,1075.42,499.4
80,10240,927.582,205.181
81,10240,927.582,205.181
82,10240,346.768,1023.55
83,10240,1071.58,702.866
84,10240,422.733,749.921
85,10240,702.257,985.487
86,10239.9,853.528,776.063
87,10240,346.768,1023.55
88,10240,134.802,200.29
89,10239.9,892.77,285.664
90,10240,346.768,1023.55
91,10240,393.828,788.484
92,10240,391.192,845.259
93,10240,258.51,484.224
94,10239.9,346.768,1023.55
95,10240,702.27,985.495
96,10240,1092.84,1163.45
97,10240,652.2,323.688
98,10240,422.735,749.924
99,10240,927.582,205.181
100,10240,421.519,912.225
101,10240,873.078,1157.21
102,10240,177.734,1237.02
103,10240,702.264,985.491
104,10239.9,1071.58,702.866
105,10240,682.918,482.148
106,10240,633.605,737.935
107,10240,613.465,1031.04
108,10240,1071.54,702.863
109,10239.9,1071.58,702.866
110,10240,687.51,805.801
111,10240,652.2,323.688
112,10240,514.918,592.714
113,10240,633.605,737.935
114,10239.9,145.009,763.712
115,10240,464.794,406.617
116,10240,475.907,879.703
117,10240,1192.9,781.288
118,10239.9,652.2,323.688
119,10239.9,629.249,897.571
120,10240,891.628,383.415
121,10240,613.465,1031.04
122,10240,486.231,869.958
123,10240,1263.2,538.61
124,10240,1007.99,977.998
125,10239.9,346.768,1023.55
126,10240,731.589,216.709
127,10239.8,731.589,216.709
128,10240,943.508,501.66
129,10240,652.2,323.688
130,10239.9,941.114,501.967
131,10240,177.57,1236.97
132,10240,251.852,324.486
133,10240,927.582,205.186
134,10240,1071.58,702.866
135,10239.8,231.018,1115.47
136,10240,613.465,1031.04
137,10240,466.157,406.695
138,10240,450.755,571.915
139,10240,1007.99,977.998
140,10240,575.524,411.37
141,10240,1131.66,551.901
142,10240,252.462,328.034
143,10240,1180.74,126.115
144,10239.9,652.199,323.688
145,10240,141.523,1000.27
146,10239.9,422.754,749.929
147,10239.8,731.589,216.709
148,10239.9,629.249,897.571
149,10240,1007.99,977.997
150,10240,276.554,173.872
151,10240,652.2,323.688
152,10239.8,346.768,1023.55
153,10240,731.583,216.709
154,10240,633.605,737.935
155,10240,251.853,324.624
156,10240,739.425,212.256
157,10240,251.852,324.546
158,10240,941.114,501.967
159,10240,463.992,889.321
160,10240,1046.53,3.12674
161,10240,941.114,501.967
162,10239.9,145.009,763.712
163,10240,251.852,324.531
164,10240,873.077,1157.22
165,10240,1048.24,857.713
166,10240,251.852,324.504
167,10239.9,1007.99,977.998
168,10240,363.915,27.6023
169,10240,873.078,1157.22
170,10240,613.465,1031.04
171,10240,251.852,324.557
172,10239.9,1007.99,977.998
173,10239.9,231.018,1115.47
174,10239.9,633.605,737.935
175,10240,629.249,897.571
176,10239.9,1071.58,702.866
177,10240,258.594,14.1085
178,10240,684.388,883.121
179,10240,252.021,326.189
180,10239.9,346.768,1023.55
181,10240,873.079,1157.21
182,10239.8,633.605,737.935
183,10240,514.662,592.706
184,10240,391.192,845.251
185,10240,810.245,1264.45
186,10240,17.5343,188.735
187,10240,539.557,1162.44
188,10239.9,633.605,737.935
189,10240,893.351,679.012
190,10239.9,275.176,674.437
191,10239.9,275.176,674.437
192,10240,477.692,879.078
193,10240,1007.99,977.998
194,10240,1007.99,977.998
195,10240,731.589,216.709
196,10240,778.466,569.127
197,10240,514.907,592.714
198,10240,656.677,189.348
199,10240,422.756,749.93
200,10239.9,652.2,323.688
201,10240,893.352,679.012
202,10240,1153.39,1250.91
203,10240,435.155,204.66
204,10239.9,633.605,737.935
205,10240,514.918,592.714
206,10239.8,633.605,737.935
207,10240,480.151,875.279
208,10240,243.048,834.793
209,10240,1075.42,499.4
210,10240,702.254,985.486
211,10240,652.2,323.688
212,10240,652.2,323.688
213,10240,79.3703,836.417
214,10239.9,231.018,1115.47
215,10239.9,633.605,737.935
216,10240,243.738,836.041
217,10240,251.915,325.356
218,10240,231.018,1115.47
219,10240,652.2,323.688
220,10240,251.852,324.573
221,10240,145.009,763.712
222,10239.8,633.605,737.935
223,10239.9,702.254,985.486
224,10239.9,265.162,391.169
225,10240,346.768,1023.55
226,10240,941.114,501.967
227,10240,1131.7,551.955
228,10240,941.114,501.967
229,10240,475.711,879.784
230,10239.8,652.2,323.688
231,10239.8,633.605,737.935
232,10240,893.352,679.012
233,10239.9,652.2,323.688
234,10240,1007.99,977.998
235,10239.9,1007.99,977.998
236,10239.9,633.605,737.935
237,10239.9,652.2,323.688
238,10240,803.536,1263.72
239,10239.9,927.582,205.181
240,10240,1007.99,977.998
241,10240,275.176,674.437
242,10239.9,702.539,985.749
243,10240,652.2,323.688
244,10240,514.923,592.716
245,10239.9,891.624,383.067
246,10240,422.756,749.93
247,10239.9,1071.54,702.863
248,10240,134.7,200.377
249,10239.9,231.018,1115.47
250,10240,705.902,990.31
251,10239.9,629.249,897.571
252,10239.9,1007.99,977.998
253,10240,633.605,737.935
254,10240,478.592,877.798
255,10240,141.536,1000.27
256,10240,251.805,324.364
257,10240,258.594,14.1085
258,10239.9,778.494,569.585
259,10240,1125.54,338.238
260,10239.9,613.465,1031.04
261,10239.9,633.605,737.935
262,10240,17.5343,188.735
263,10240,261.264,345.457
264,10240,257.424,477.532
265,10240,421.295,914.86
266,10239.8,731.589,216.709
267,10240,231.018,1115.47
268,10240,478.649,877.705
269,10240,514.911,592.714
270,10240,514.7,592.708
271,10240,633.605,737.935
272,10240,231.018,1115.47
273,10240,180.165,998.502
274,10240,927.582,205.182
275,10239.9,779.922,570.792
276,10240,652.199,323.688
277,10240,1046.53,3.12674
278,10240,472.125,883.719
279,10240,251.853,324.57
280,10239.9,1007.99,977.998
281,10240,941.114,501.967
282,10240,275.176,674.437
283,10240,810.229,1264.45
284,10240,421.501,912.514
285,10239.9,652.199,323.688
286,10240,1071.54,702.863
287,10240,652.2,323.688
288,10239.9,652.193,323.687
289,10240,1043.6,870.041
290,10240,277.986,171.69
291,10239.9,514.918,592.714
292,10239.9,346.768,1023.55
293,10240,477.69,879.081
294,10240,514.917,592.714
295,10239.9,927.582,205.187
296,10239.9,941.114,501.967
297,10240,79.3637,836.4
298,10240,1007.99,977.998
299,10240,731.589,216.709
300,10240,141.523,1000.27
301,10240,251.857,324.703
302,10239.9,145.009,763.712
303,10240,422.757,749.93
304,10240,1071.58,702.866
305,10240,56.6443,400.686
306,10239.9,514.917,592.714
307,10240,898.101,400.942
308,10239.9,633.605,737.935
309,10240,652.2,323.688
310,10239.7,731.589,216.709
311,10240,941.114,501.967
312,10240,251.867,324.831
313,10239.9,275.176,674.437
314,10240,778.468,569.231
315,10240,479.233,876.708
316,10240,251.853,324.581
317,10240,477.685,879.083
318,10240,465.872,407.007
319,10239.9,652.2,323.688
320,10240,277.986,171.697
321,10240,251.858,324.726
322,10239.8,633.605,737.935
323,10240,144.57,999.66
324,10240,939.694,498.131
325,10240,249.741,323.339
326,10240,422.756,749.93
327,10240,1007.99,977.998
328,10240,629.249,897.571
329,10240,1007.99,977.998
330,10240,145.009,763.712
331,10240,477.688,879.081
332,10240,629.249,897.571
333,10240,633.605,737.935
334,10240,633.605,737.935
335,10239.9,346.768,1023.55
336,10240,682.918,482.148
337,10240,1071.56,702.865
338,10239.9,927.582,205.181
339,10240,893.352,679.012
340,10240,586.868,104.093
341,10239.9,873.078,1157.22
342,10240,853.519,776.063
343,10240,85.9465,1094.94
344,10240,1007.99,977.998
345,10240,251.832,324.413
346,10240,480.016,875.307
347,10240,477.676,879.084
348,10240,177.474,1236.94
349,10240,1071.47,702.852
350,10240,810.375,1264.45
351,10240,652.2,323.688
352,10240,254.169,332.492
353,10240,1071.58,702.866
354,10240,1007.99,977.998
355,10240,251.852,324.57
356,10240,346.768,1023.55
357,10240,1125.54,338.238
358,10239.9,779.922,570.827
359,10240,79.4014,836.509
360,10240,633.605,737.935
361,10240,873.078,1157.22
362,10240,613.465,1031.04
363,10240,439.527,205.001
364,10240,252.309,327.506
365,10240,941.114,501.967
366,10240,514.917,592.714
367,10239.9,346.768,1023.55
368,10240,275.176,674.437
369,10240,1007.99,977.998
370,10240,1007.99,977.998
371,10240,251.942,325.625
372,10240,873.079,1157.22
373,10240,1075.42,499.4
374,10240,1071.58,702.866
375,10239.9,514.917,592.714
376,10240,927.582,205.182
377,10240,85.9465,1094.94
378,10240,927.582,205.182
379,10240,633.605,737.935
380,10240,633.605,737.935
