t,Dx,Dy,Dz
0,0.00087094,7820.53,7884.02
22.097,0.004336,0.128137,-0.0339536
51198.8,1.322,0.0635196,0.0396919
102398,1.62822,-0.15454,0.0262099
153596,1.21123,-0.00341724,0.0649009
204795,1.26423,-0.00978285,0.0521506
255994,1.44536,-0.0473397,0.0128828
307193,1.43574,0.0214124,-0.00417216
358391,1.38405,0.0255223,-0.084192
409590,1.70466,-0.0114598,-0.00159585
460789,1.69402,0.00349196,-0.00418849
511988,1.31804,-0.0116843,0.00393834
563186,0.894579,-0.00945729,-0.0250957
614385,1.05966,-0.00902362,-0.00335622
665584,1.38551,0.0100751,-0.000364751
716783,0.692149,-0.0218183,-0.0021851
767981,-0.620762,0.0204553,-0.00927975
819180,-3.84043,0.0292022,-0.0219369
870379,-4.79556,0.0144484,0.00782555
921578,-4.33438,-0.0140338,-0.0195125
972777,-2.61874,0.00220468,0.000190835
1.02398e+06,-1.22238,0.00107326,0.0083362
1.07517e+06,-0.569426,0.00145556,0.00574135
1.12637e+06,-0.230235,0.00423107,0.00463889
1.17757e+06,-0.0701042,-0.00125071,0.00503399
1.22877e+06,-0.0302096,0.000893804,0.00399709
1.27997e+06,-0.00525738,0.000919477,0.00379092
1.33117e+06,-0.00222085,0.00109276,0.0040213
1.38237e+06,-0.00021251,0.000861296,0.00403174
1.43357e+06,0,0.000540397,0.00360057
1.48476e+06,0,0.000670935,0.00297735
1.53596e+06,0,0.000630842,0.0025324
1.58716e+06,0,0.000360648,0.00182275
1.63836e+06,0,0.000284784,0.00128203
1.68956e+06,0,1.51311e-05,0.000932201
1.74076e+06,0,-0.000222181,0.000542063
1.79196e+06,0,-0.000519116,0.000371364
1.84316e+06,0,-0.00063321,0.000118499
1.89435e+06,0,-0.0007547,-0.00014195
1.94555e+06,0,-0.000821296,-0.000271763
1.99675e+06,0,-0.000750903,-0.000291401
2.04795e+06,0,-0.000640625,-0.000215852
2.09915e+06,0,-0.000534878,-0.000201715
2.15035e+06,0,-0.000355383,-0.000202411
2.20155e+06,0,-0.000287611,-0.000156293
2.25275e+06,0,-0.000199724,-9.83738e-05
2.30394e+06,0,-9.19151e-05,-6.10332e-06
2.35514e+06,0,6.55007e-05,-4.47695e-06
2.40634e+06,0,0.000157126,-1.89069e-05
2.45754e+06,0,0.000240761,-3.66705e-05
2.50874e+06,0,0.00034104,-5.68348e-05
2.55994e+06,0,0.000361192,-0.000111717
2.61114e+06,0,0.000375651,-0.000132446
2.66234e+06,0,0.000386628,-0.000191684
2.71353e+06,0,0.000454475,-0.000284683
2.76473e+06,0,0.000323582,-0.000242912
2.81593e+06,0,0.000253274,-0.000239354
2.86713e+06,0,0.000226043,-0.000219102
2.91833e+06,0,0.000209584,-0.000207121
2.96953e+06,0,0.000203426,-0.000185244
3.02073e+06,0,0.000199368,-0.000158336
3.07193e+06,0,0.000123226,-0.000122645
3.12312e+06,0,8.70355e-05,-0.000129353
3.17432e+06,0,8.33355e-05,-0.000141449
3.22552e+06,0,5.14459e-05,-0.000166057
3.27672e+06,0,3.16364e-05,-0.00014029
3.32792e+06,0,-2.21964e-05,-0.000126088
3.37912e+06,0,-6.13756e-05,-0.000118693
3.43032e+06,0,-7.70277e-05,-0.000112003
3.48152e+06,0,-9.85049e-05,-0.000110538
3.53271e+06,0,-0.000135734,-0.000111172
3.58391e+06,0,-0.000141895,-0.000116075
3.63511e+06,0,-8.2609e-05,-0.000113096
3.68631e+06,0,-7.02794e-05,-6.83123e-05
3.73751e+06,0,-0.000103663,-6.07293e-05
3.78871e+06,0,-0.000115692,-6.63951e-05
3.83991e+06,0,-0.000129031,-6.46719e-05
3.89111e+06,0,-0.000140987,-6.46339e-05
3.9423e+06,0,-0.000146418,-6.71901e-05
3.9935e+06,0,-0.000155316,-6.80063e-05
4.0447e+06,0,-0.00016572,-6.94038e-05
4.0959e+06,0,-0.000172793,-6.95729e-05
4.1471e+06,0,-0.000175181,-6.85141e-05
4.1983e+06,0,-0.000182718,-7.45992e-05
4.2495e+06,0,-0.000168762,-7.85633e-05
4.3007e+06,0,-0.000134607,-7.13142e-05
4.35189e+06,0,-0.000182084,-5.34235e-05
4.40309e+06,0,-0.000199012,-5.53227e-05
4.45429e+06,0,-0.000198243,-5.52803e-05
4.50549e+06,0,-0.000201577,-4.9564e-05
4.55669e+06,0,-0.000179019,-5.18298e-05
4.60789e+06,0,-0.000143773,-5.38804e-05
4.65909e+06,0,-9.50172e-05,-4.59323e-05
4.71029e+06,0,-0.000110294,-1.56237e-05
4.76148e+06,0,-0.000108554,-1.58945e-05
4.81268e+06,0,-0.000110171,-1.42489e-05
4.86388e+06,0,-9.52659e-05,-1.17671e-05
4.91508e+06,0,-8.43383e-05,-7.56927e-06
4.96628e+06,0,-7.96849e-05,-5.43759e-06
5.01748e+06,0,-6.3186e-05,-1.70438e-06
5.06868e+06,0,-3.72137e-05,-1.51474e-06
5.11988e+06,0,-4.54774e-05,9.20125e-06
