t,Dx,Dy,Dz
0,0.00116005,7938.17,7846.7
22.097,0.00573308,0.298235,0.209096
51198.8,1.21062,-0.139435,0.0116952
102398,1.76665,-0.0156463,-0.0633807
153596,0.998788,0.0623067,0.0567918
204795,0.975361,0.0182169,0.0880195
255994,1.22263,-0.035169,0.0468967
307193,1.22559,0.00514459,-0.0346535
358391,1.34163,0.0256131,-0.0220522
409590,0.94729,-0.00153864,-0.0462275
460789,0.97859,0.0171992,-0.0171156
511988,1.84727,0.0443778,-0.0119645
563186,2.1012,0.0207711,0.0389432
614385,1.42596,-0.0146881,0.00449619
665584,1.22397,-0.00772718,0.0272407
716783,0.0697565,-0.0125118,0.00158323
767981,-1.09943,0.0134289,0.0509612
819180,-3.75407,0.0203584,0.0282639
870379,-4.86865,0.01103,0.0219461
921578,-3.86892,0.0247503,0.0171043
972777,-2.17395,0.0106887,0.0370262
1.02398e+06,-1.17379,0.0180131,0.00919922
1.07517e+06,-0.625814,-0.00268696,0.00328922
1.12637e+06,-0.217884,-0.00623953,0.00344044
1.17757e+06,-0.0927034,-0.00117121,0.00880765
1.22877e+06,-0.031105,0.00168695,0.00295068
1.27997e+06,-0.00808423,-0.00202775,0.00392985
1.33117e+06,-0.00117594,-0.000718124,0.00271032
1.38237e+06,-0.000187784,-0.000816503,0.00256473
1.43357e+06,0,-0.000653437,0.00247952
1.48476e+06,0,-0.000552407,0.00197654
1.53596e+06,0,-0.000640142,0.00158596
1.58716e+06,0,-0.000692703,0.00101489
1.63836e+06,0,-0.000763434,0.00075803
1.68956e+06,0,-0.000733159,0.00039705
1.74076e+06,0,-0.000718475,1.88768e-05
1.79196e+06,0,-0.000564329,0.000175527
1.84316e+06,0,-0.000274423,0.000315291
1.89435e+06,0,7.14303e-05,0.000306859
1.94555e+06,0,0.000421201,0.000319663
1.99675e+06,0,0.00102457,0.000367797
2.04795e+06,0,0.00143179,0.000347209
2.09915e+06,0,0.00162817,0.000257352
2.15035e+06,0,0.00155912,0.000266752
2.20155e+06,0,0.0013906,0.000173502
2.25275e+06,0,0.0011296,6.08931e-05
2.30394e+06,0,0.000961752,-6.76421e-05
2.35514e+06,0,0.000766184,-7.80431e-05
2.40634e+06,0,0.000707101,-0.00012816
2.45754e+06,0,0.000587672,-0.000134724
2.50874e+06,0,0.000446094,-7.99063e-05
2.55994e+06,0,0.000245446,-3.99354e-05
2.61114e+06,0,0.000268706,-6.52451e-06
2.66234e+06,0,0.000273263,6.80185e-06
2.71353e+06,0,0.000300579,4.79041e-06
2.76473e+06,0,0.00032076,1.19281e-05
2.81593e+06,0,0.000345439,2.15022e-05
2.86713e+06,0,0.000324121,8.18673e-05
2.91833e+06,0,0.000264577,0.000159309
2.96953e+06,0,0.000271988,0.000183816
3.02073e+06,0,0.000276127,0.000174629
3.07193e+06,0,0.000264741,0.000172727
3.12312e+06,0,0.000214243,0.000176313
3.17432e+06,0,0.000184495,0.000181427
3.22552e+06,0,0.00016467,0.000172377
3.27672e+06,0,0.000147782,0.000162494
3.32792e+06,0,0.000131242,0.000144611
3.37912e+06,0,0.000122051,0.000113469
3.43032e+06,0,0.000154576,6.47811e-05
3.48152e+06,0,0.000183178,3.57204e-05
3.53271e+06,0,0.000147535,3.18516e-05
3.58391e+06,0,0.000121182,2.24519e-05
3.63511e+06,0,7.2938e-05,4.18119e-05
3.68631e+06,0,-1.92958e-06,7.66582e-05
3.73751e+06,0,-3.93628e-05,0.000104683
3.78871e+06,0,-3.01799e-05,0.000134773
3.83991e+06,0,-5.77184e-06,0.000149855
3.89111e+06,0,-4.65523e-06,0.000159277
3.9423e+06,0,-4.40899e-05,0.000175189
3.9935e+06,0,-5.79805e-05,0.000185822
4.0447e+06,0,-5.76849e-05,0.000184213
4.0959e+06,0,-5.26362e-05,0.000172365
4.1471e+06,0,-3.29397e-05,0.00014489
4.1983e+06,0,-4.28033e-06,0.000121086
4.2495e+06,0,8.17063e-06,9.71199e-05
4.3007e+06,0,1.52771e-05,8.81866e-05
4.35189e+06,0,4.56694e-06,8.10879e-05
4.40309e+06,0,-1.66562e-05,8.12592e-05
4.45429e+06,0,-2.2845e-05,7.94629e-05
4.50549e+06,0,-2.37445e-05,7.55133e-05
4.55669e+06,0,-2.62826e-05,7.03764e-05
4.60789e+06,0,-2.72616e-05,6.58037e-05
4.65909e+06,0,-2.81624e-05,6.28475e-05
4.71029e+06,0,-2.85501e-05,5.65934e-05
4.76148e+06,0,-2.90784e-05,4.96878e-05
4.81268e+06,0,-2.89195e-05,4.61138e-05
4.86388e+06,0,-2.77326e-05,4.12443e-05
4.91508e+06,0,-2.69313e-05,3.83879e-05
4.96628e+06,0,-2.66718e-05,3.64711e-05
5.01748e+06,0,-2.61019e-05,3.45043e-05
5.06868e+06,0,-2.5273e-05,3.19543e-05
5.11988e+06,0,-2.47363e-05,3.19643e-05
