t,Dx,Dy,Dz
0,0.00114492,3942.33,3860.75
44.3933,0.00569873,-0.0103495,0.0536766
25592.8,0.6181,0.121449,-0.162767
51185.5,0.537361,-0.150219,0.0847115
76778.3,0.564984,-0.0665322,-0.0151882
102371,0.522837,-0.0123554,-0.153463
127964,0.551887,-0.0579869,0.0319434
153557,0.412102,0.0174001,-0.051283
179149,0.672791,-0.0957528,-0.0349837
204742,0.412168,0.0254531,-0.0190996
230335,-2.14163,0.0420016,-0.00648072
255928,-2.18412,0.0649206,-0.0119227
281520,-0.166836,0.0219281,0.00506437
307113,-4.81021e-06,0.0132196,0.00673762
332706,0,0.0109341,0.00681418
358299,-3.39858e-07,0.00897282,0.00741468
383891,0,0.00799085,0.00794915
409484,0,0.00755398,0.0080624
435077,0,0.00709187,0.00788395
460670,0,0.0065674,0.00748677
486262,0,0.0060564,0.00675212
511855,0,0.00552477,0.00616545
537448,0,0.00496614,0.00553958
563041,-1.41649e-07,0.00432709,0.00510289
588633,0,0.00396628,0.00481633
614226,0,0.00372211,0.00460902
639819,0,0.00350537,0.00448739
665412,0,0.0035026,0.00444629
691004,0,0.00345769,0.004433
716597,0,0.00334201,0.0042638
742190,0,0.00321285,0.00426293
767783,0,0.00309092,0.00430718
793375,0,0.00303011,0.00432782
818968,0,0.00303765,0.00434682
844561,0,0.00303298,0.00439563
870154,0,0.00300668,0.00441094
895746,0,0.00296304,0.0043534
921339,0,0.00292792,0.0043012
946932,0,0.00288952,0.00415691
972525,0,0.00280511,0.00402717
998117,0,0.00270503,0.0038616
1.02371e+06,0,0.00256108,0.00368092
1.0493e+06,0,0.00241656,0.0035182
1.0749e+06,0,0.00227282,0.00339646
1.10049e+06,0,0.00211242,0.00331758
1.12608e+06,0,0.00197678,0.00322717
1.15167e+06,0,0.00179413,0.00312611
1.17727e+06,0,0.00167917,0.00299303
1.20286e+06,0,0.00156932,0.00287341
1.22845e+06,0,0.00148755,0.00269909
1.25404e+06,0,0.00140814,0.00256195
1.27964e+06,0,0.00137071,0.00239892
1.30523e+06,0,0.00130605,0.0022759
1.33082e+06,0,0.00125646,0.00219308
1.35642e+06,0,0.00121524,0.0020652
1.38201e+06,0,0.00113528,0.00197227
1.4076e+06,0,0.00106839,0.00187127
1.43319e+06,0,0.00104874,0.00177136
1.45879e+06,0,0.00102179,0.00164948
1.48438e+06,0,0.000982896,0.00150448
1.50997e+06,0,0.000968204,0.00137403
1.53557e+06,0,0.000946538,0.00124801
1.56116e+06,0,0.000931392,0.00116432
1.58675e+06,0,0.000900785,0.00110243
1.61234e+06,0,0.000875001,0.00107321
1.63794e+06,0,0.000803929,0.00103364
1.66353e+06,0,0.00078674,0.000991056
1.68912e+06,0,0.000770191,0.000930393
1.71471e+06,0,0.000744447,0.000859826
1.74031e+06,0,0.000707809,0.000802429
1.7659e+06,0,0.000689402,0.000745202
1.79149e+06,0,0.000695608,0.000703754
1.81709e+06,0,0.000680984,0.000664489
1.84268e+06,0,0.000701879,0.000645571
1.86827e+06,0,0.000700662,0.000625252
1.89386e+06,0,0.000712731,0.000617865
1.91946e+06,0,0.000732088,0.000602284
1.94505e+06,0,0.000732808,0.000592356
1.97064e+06,0,0.00072879,0.000565432
1.99623e+06,0,0.000735974,0.000538639
2.02183e+06,0,0.000735608,0.000544053
2.04742e+06,0,0.00073848,0.000521224
2.07301e+06,0,0.000731751,0.00050126
2.09861e+06,0,0.000711296,0.000483827
2.1242e+06,0,0.000716265,0.000460563
2.14979e+06,0,0.000702976,0.000452366
2.17538e+06,0,0.000684729,0.000441602
2.20098e+06,0,0.000670366,0.000445399
2.22657e+06,0,0.000674109,0.0004249
2.25216e+06,0,0.000669329,0.000422691
2.27776e+06,0,0.000645348,0.000396291
2.30335e+06,0,0.000649831,0.000382835
2.32894e+06,0,0.000621346,0.000377138
2.35453e+06,0,0.000618709,0.000372848
2.38013e+06,0,0.000594441,0.0003453
2.40572e+06,0,0.000563082,0.000329228
2.43131e+06,0,0.00053514,0.000328484
2.4569e+06,0,0.000515631,0.000321002
2.4825e+06,0,0.000497195,0.000296136
2.50809e+06,0,0.000474656,0.000295273
2.53368e+06,0,0.000461869,0.000272053
2.55928e+06,0,0.000433468,0.000236308
