t,Dx,Dy,Dz
0,0.00168083,3956.34,3934.9
44.3933,0.00832837,0.171632,0.164856
25592.8,0.702327,0.216147,0.0772003
51185.5,0.700641,-0.0762795,-0.0817685
76778.3,0.811268,-0.0212845,0.0415808
102371,0.747645,-0.087135,0.0496398
127964,0.411606,0.116275,-0.0520677
153557,0.442092,-0.0391467,-0.0186876
179149,0.564492,-0.0278596,0.0246818
204742,0.342507,-0.0399799,-0.108995
230335,-2.07894,0.0508525,-0.00994705
255928,-2.46501,0.0359064,0.0233998
281520,-0.295816,0.013551,0.00310996
307113,-0.00140143,0.0125703,0.00640076
332706,0,0.0110393,0.00762836
358299,0,0.00975759,0.00820738
383891,0,0.00849942,0.00831319
409484,0,0.00734718,0.00794823
435077,0,0.00619495,0.00745439
460670,0,0.00540199,0.00709449
486262,0,0.00474062,0.00669406
511855,0,0.00422944,0.00629162
537448,0,0.00398106,0.00583481
563041,0,0.00379993,0.00540978
588633,0,0.00356336,0.00489743
614226,0,0.00331769,0.00443881
639819,0,0.00310568,0.00395707
665412,0,0.00304094,0.00359778
691004,0,0.0029594,0.0032715
716597,0,0.00290107,0.00309824
742190,0,0.00271117,0.00298794
767783,0,0.00254269,0.00296214
793375,0,0.00226089,0.00278716
818968,0,0.00198207,0.0027036
844561,0,0.00164839,0.00261804
870154,0,0.00140916,0.00263206
895746,0,0.00120041,0.00262301
921339,0,0.0009266,0.00267659
946932,0,0.00061324,0.00276095
972525,0,0.000333036,0.00269149
998117,0,7.71041e-05,0.00266371
1.02371e+06,0,-3.61057e-05,0.00263484
1.0493e+06,0,-5.28304e-05,0.00259071
1.0749e+06,0,-4.40938e-05,0.00257439
1.10049e+06,0,-3.80779e-05,0.00243337
1.12608e+06,0,-4.66037e-05,0.00228595
1.15167e+06,0,-2.5001e-05,0.00219677
1.17727e+06,0,-1.60847e-05,0.00202173
1.20286e+06,0,-2.84881e-05,0.00187027
1.22845e+06,0,-6.53369e-05,0.00170665
1.25404e+06,0,-2.60744e-05,0.00160297
1.27964e+06,0,5.35486e-05,0.00152058
1.30523e+06,0,0.000132851,0.00142677
1.33082e+06,0,0.000157374,0.00126816
1.35642e+06,0,0.000178648,0.00116781
1.38201e+06,0,0.000183324,0.00114281
1.4076e+06,0,0.000150699,0.00115128
1.43319e+06,0,0.000138103,0.00113436
1.45879e+06,0,0.000123711,0.00110281
1.48438e+06,0,0.000125965,0.00106333
1.50997e+06,0,0.000147941,0.0010487
1.53557e+06,0,0.000167631,0.00107748
1.56116e+06,0,0.000208607,0.00111697
1.58675e+06,0,0.000237329,0.00114308
1.61234e+06,0,0.000257536,0.00112281
1.63794e+06,0,0.000300868,0.00108092
1.66353e+06,0,0.000347607,0.00106099
1.68912e+06,0,0.000363899,0.00105062
1.71471e+06,0,0.000362219,0.00102098
1.74031e+06,0,0.000360488,0.000980688
1.7659e+06,0,0.000363977,0.000906764
1.79149e+06,0,0.000367022,0.000848061
1.81709e+06,0,0.00037304,0.000776804
1.84268e+06,0,0.000354871,0.000705391
1.86827e+06,0,0.000334566,0.000598311
1.89386e+06,0,0.000309997,0.000522671
1.91946e+06,0,0.00029231,0.000455365
1.94505e+06,0,0.00030953,0.000392203
1.97064e+06,0,0.000286612,0.000330575
1.99623e+06,0,0.000249835,0.000282539
2.02183e+06,0,0.000234163,0.00025439
2.04742e+06,0,0.00018339,0.000222476
2.07301e+06,0,0.000148258,0.000195136
2.09861e+06,0,0.00013642,0.000171748
2.1242e+06,0,0.000112366,0.000158209
2.14979e+06,0,8.9527e-05,0.00014084
2.17538e+06,0,8.55796e-05,0.000116571
2.20098e+06,0,7.988e-05,9.14165e-05
2.22657e+06,0,5.81005e-05,8.10774e-05
2.25216e+06,0,5.21619e-05,6.82161e-05
2.27776e+06,0,3.70921e-05,5.43504e-05
2.30335e+06,0,8.01336e-06,2.60473e-05
2.32894e+06,0,-1.37824e-05,1.44503e-06
2.35453e+06,0,-3.50733e-05,-1.72918e-05
2.38013e+06,0,-4.45858e-05,-1.70879e-05
2.40572e+06,0,-4.85484e-05,-2.02944e-05
2.43131e+06,0,-4.94794e-05,-2.63622e-05
2.4569e+06,0,-5.07492e-05,-2.76663e-05
2.4825e+06,0,-6.80787e-05,-3.11587e-05
2.50809e+06,0,-8.37535e-05,-2.85081e-05
2.53368e+06,0,-9.02172e-05,-9.18146e-06
2.55928e+06,0,-8.34534e-05,-4.80673e-06
