id,x coord,y coord,z coord
0,5119.79,716.701,398.245
1,5119.74,930.375,1061.94
2,5119.67,727.098,323.618
3,5119.66,621.603,682.564
4,5119.97,878.965,565.197
5,5119.12,432.744,866.068
6,5119.91,468.193,588.811
7,5119.99,1027.66,733.179
8,5119.82,878.722,785.44
9,5119.99,425.059,448.753
10,5119.91,186.321,529.236
11,5119.95,433.802,865.177
12,5119.89,308.968,384.454
13,5119.77,622.598,441.613
14,5119.76,750.953,397.328
15,5119.93,860.459,256.453
16,5119.51,1012.74,1097.42
17,5119.85,787.611,645.4
18,5119.54,718.462,398.457
19,5119.96,709.546,563.544
20,5119.86,195.249,657.604
21,5119.75,782.987,863.422
22,5119.71,1033.17,727.583
23,5119.87,461.157,935.806
24,5119.99,1073.58,301.468
25,5119.81,930.071,1060.14
26,5119.91,677.651,224.085
27,5119.83,675.849,225.12
28,5119.98,425.22,437.922
29,5119.98,608.519,626.706
30,5119.62,1052.19,590.767
31,5119.92,423.645,424.581
32,5120,244.953,198.887
33,5119.78,1053.98,863.496
34,5120,878.385,560.972
35,5119.89,574.188,354.438
36,5119.73,216.719,354.706
37,5120,662.398,797.874
38,5119.68,724.517,326.478
39,5119.97,1012.96,905.147
40,5119.98,944.169,241.34
41,5119.94,877.945,770.153
42,5119.99,362.05,509.585
43,5119.94,658.002,409.227
44,5119.91,216.751,347.678
45,5119.94,445.404,857.952
46,5119.89,631.563,431.42
47,5119.69,256.499,1113.91
48,5119.77,248.967,205.816
49,5119.74,986.471,404.153
50,5119.75,876.99,670.026
51,5119.94,635.15,428.764
52,5119.81,810.138,495.236
53,5119.72,845.737,240.271
54,5119.71,795.538,404.785
55,5119.74,892.581,630.127
56,5119.98,1051.87,206.149
57,5119.24,1152.48,429.068
58,5119.65,879.371,787.04
59,5119.82,610.723,163.469
60,5119.76,468.699,589.134
61,5119.87,432.253,865.142
62,5119.95,530.426,746.308
63,5119.42,831.218,223.247
64,5119.93,394.727,238.131
65,5119.98,1067.75,1133.75
66,5119.63,617.339,1037.5
67,5119.87,894.036,649.967
68,5119.67,988.956,412.133
69,5119.91,424.819,315.511
70,5119.78,432.733,866.142
71,5120,466.294,592.479
72,5119.97,948.396,467.448
73,5120,929.115,1060.28
74,5119.6,134.055,836.289
75,5119.75,906.374,738.009
76,5119.71,612.821,632.832
77,5119.93,918.797,339.832
78,5119.78,208.483,676.508
79,5119.81,1152.46,429.067
80,5119.56,732.22,319.698
81,5119.96,915.628,324.39
82,5119.75,281.903,1107.25
83,5119.93,1192.07,642.447
84,5120,290.887,658.688
85,5119.98,786.359,1010.92
86,5119.87,787.394,853.017
87,5119.88,235.485,798.27
88,5119.81,211.594,332.928
89,5119.99,888.007,191.48
90,5119.99,500.281,1116.68
91,5119.78,373.546,800.522
92,5119.79,469.633,942.974
93,5119.81,271.503,424.833
94,5119.99,301.325,911.122
95,5119.99,780.479,1006.48
96,5119.98,946.149,1056.33
97,5119.61,727.227,323.938
98,5119.83,409.269,654.214
99,5120,1020.48,183.518
100,5119.97,538.441,1075.94
101,5119.88,923.601,1148.12
102,5119.99,256.22,1113.92
103,5120,780.373,1007.91
104,5119.87,979.828,886.667
105,5119.99,453.176,469.282
106,5119.77,618.366,642.186
107,5119.67,777,1002.67
108,5119.55,892.766,632.571
109,5119.84,1027.13,742.468
110,5119.95,785.202,868.906
111,5119.86,708.317,398.397
112,5119.97,609.453,627.482
113,5119.98,462.008,898.792
114,5119.88,178.099,919.57
115,5119.54,569.481,246.214
116,5119.73,464.452,1095.1
117,5119.98,1051.67,591.066
118,5119.66,715.933,397.848
119,5119.84,778.202,1004.11
120,5119.95,794.611,475.306
121,5119.98,586.416,944.285
122,5120,433.525,869.476
123,5119.95,1053.4,590.473
124,5119.91,1192,974.37
125,5119.67,289.266,837.941
126,5119.68,724.962,324.953
127,5119.93,724.191,325.874
128,5119.99,917.728,325.903
129,5119.86,649.299,324.101
130,5119.84,918.796,327.448
131,5119.99,256.336,1113.91
132,5119.89,398.679,237.547
133,5119.81,901.025,160.014
134,5119.99,1053.5,590.448
135,5119.63,256.041,1113.96
136,5119.84,786.223,871.584
137,5119.99,423.326,440.236
138,5119.85,485.704,469.048
139,5119.99,1056.18,748.564
140,5119.92,538.997,192.277
141,5119.34,1152.48,429.068
142,5119.6,216.321,353.658
143,5119.82,1037.43,161.11
144,5119.81,635.833,428.087
145,5119.78,179.363,919.709
146,5119.59,393.826,681.309
147,5120,610.686,281.632
148,5119.72,433.079,867.595
149,5119.7,1181.52,965.262
150,5119.61,400.948,236.666
151,5119.67,704.551,396.01
152,5119.48,432.736,866.199
153,5119.79,652.309,412.374
154,5119.99,620.845,654.687
155,5120,423.403,424.887
156,5119.85,796.356,169.438
157,5119.54,394.823,238.129
158,5119.99,858.364,252.437
159,5119.85,432.741,866.088
160,5119.62,1051.85,74.4256
161,5119.77,844.555,253.418
162,5119.96,200.573,693.843
163,5119.6,396.364,237.711
164,5119.82,839.443,1112.31
165,5119.72,1194.79,692.593
166,5119.89,257.706,207.61
167,5119.89,935.493,1059.03
168,5119.98,256.5,1113.93
169,5119.95,920.274,1137.19
170,5119.99,777.073,1002.83
171,5119.63,393.277,238.172
172,5119.76,986.312,994.459
173,5119.99,178.193,942.533
174,5119.99,615.876,638.11
175,5119.22,432.731,866.177
176,5119.99,1052.07,590.79
177,5119.76,256.323,1113.92
178,5119.84,700.825,829.951
179,5119.73,216.765,347.993
180,5119.8,272.102,820.888
181,5120,928.395,1067.73
182,5119.76,399.682,671.912
183,5120,332.267,509.79
184,5119.75,294.472,818.192
185,5119.77,831.303,1129.49
186,5119.63,382.24,238.69
187,5119.99,672.579,1051.95
188,5119.61,487.113,730.381
189,5119.98,879.334,566.831
190,5120,274.861,425.251
191,5119.62,219.849,710.053
192,5119.51,432.731,866.179
193,5119.82,932.696,1063.52
194,5119.89,1062,845.823
195,5119.95,722.793,398.2
196,5119.98,625.56,578.098
197,5119.95,335.141,541.523
198,5119.98,631.674,431.288
199,5119.67,467.149,591.201
200,5119.77,642.779,312.968
201,5120,948.235,869.593
202,5119.73,1042.67,148.094
203,5119.83,391.705,238.276
204,5119.81,610.626,628.177
205,5119.7,467.524,590.377
206,5119.98,617.364,639.898
207,5119.36,432.732,866.08
208,5119.88,283.116,895.748
209,5119.7,1202.38,390.837
210,5119.74,777.292,980.908
211,5119.93,689.1,234.565
212,5119.4,711.845,398.347
213,5120,202.222,831.849
214,5119.87,255.907,1113.96
215,5119.78,621.235,657.396
216,5119.93,229.136,805.045
217,5119.99,217.064,349.615
218,5119.97,161.064,1023.35
219,5119.97,653.902,413.394
220,5119.55,402.023,236.682
221,5119.61,393.858,675.892
222,5119.67,612.697,734.612
223,5119.99,784.745,865.262
224,5119.99,217.84,351.583
225,5119.92,496.293,1118.36
226,5119.59,872.372,462.036
227,5119.48,1069.75,584.571
228,5119.88,745.697,311.724
229,5119.95,529.046,943.173
230,5119.76,724.621,324.818
231,5119.9,812.556,708.477
232,5119.9,878.436,561.694
233,5119.77,693.366,279.629
234,5119.84,932.716,1061.94
235,5119.99,1196.16,989.069
236,5119.6,758.374,634.14
237,5119.83,712.763,398.576
238,5119.57,754.415,1168.14
239,5120,909.234,320.998
240,5119.67,1186.66,1083.97
241,5119.75,268.174,669.707
242,5119.83,761.161,1155.08
243,5119.86,714.989,398.293
244,5120,503.756,739.483
245,5119.78,783.138,131.518
246,5119.95,540.037,791.344
247,5119.76,878.41,563.013
248,5119.92,216.61,344.151
249,5119.79,179.177,938.895
250,5119.91,756.352,1165.89
251,5119.9,496.369,940.439
252,5119.91,1184.72,1084.84
