t,Dx,Dy,Dz
0,0.00142777,3935.29,3972.59
44.3933,0.00712451,-0.0134505,-0.124634
25592.8,0.46668,0.27038,0.130285
51185.5,0.519128,-0.13656,-0.0738914
76778.3,0.529444,0.0822329,0.049801
102371,0.408141,0.146056,0.120417
127964,0.755266,0.0622141,-0.101026
153557,0.962048,-0.0234596,-0.0265106
179149,0.398828,-0.038304,0.016633
204742,0.23813,-0.00855047,-0.011953
230335,-2.25351,-0.142195,0.0194712
255928,-1.94362,-0.052907,-0.00200682
281520,-0.229841,0.0108101,-0.012851
307113,-0.00477836,0.0129047,0.0028695
332706,0,0.0131146,0.00875776
358299,0,0.012358,0.0106623
383891,0,0.0116136,0.011321
409484,0,0.0112547,0.0109428
435077,0,0.0111188,0.0104903
460670,0,0.0108146,0.0100113
486262,0,0.0101722,0.00958473
511855,0,0.00955217,0.00918987
537448,0,0.00887031,0.00877111
563041,0,0.00816408,0.00810943
588633,0,0.00761875,0.00755053
614226,0,0.00717355,0.00704257
639819,0,0.00698191,0.00652746
665412,0,0.00676108,0.00608327
691004,0,0.00676403,0.00587341
716597,0,0.00702383,0.00554082
742190,0,0.00712218,0.0052067
767783,0,0.00727287,0.00507101
793375,0,0.00766677,0.00485321
818968,0,0.00779411,0.00467146
844561,0,0.00788866,0.00461883
870154,0,0.00792677,0.00464343
895746,0,0.00793989,0.00470342
921339,0,0.00788088,0.00472035
946932,0,0.00759024,0.00460903
972525,0,0.00718435,0.00446403
998117,0,0.00685268,0.00424547
1.02371e+06,0,0.00658304,0.00409396
1.0493e+06,0,0.00643569,0.00384761
1.0749e+06,0,0.0063798,0.00369129
1.10049e+06,0,0.00663009,0.00364995
1.12608e+06,0,0.00664515,0.00357031
1.15167e+06,0,0.00606171,0.00328743
1.17727e+06,0,0.00531693,0.00292431
1.20286e+06,0,0.00473398,0.00264511
1.22845e+06,0,0.00403491,0.00241425
1.25404e+06,1.69509e-08,0.003295,0.00222435
1.27964e+06,0,0.0028412,0.00219131
1.30523e+06,0,0.00256554,0.00221278
1.33082e+06,0,0.00226231,0.00219415
1.35642e+06,0,0.00208194,0.00226238
1.38201e+06,0,0.00203077,0.00233596
1.4076e+06,0,0.00193595,0.00239397
1.43319e+06,0,0.00193894,0.0024009
1.45879e+06,0,0.00201892,0.00231696
1.48438e+06,0,0.00194354,0.00223123
1.50997e+06,0,0.00180842,0.00211725
1.53557e+06,0,0.00172402,0.00198855
1.56116e+06,0,0.00176429,0.00189885
1.58675e+06,0,0.00167929,0.00177019
1.61234e+06,0,0.00147507,0.00171483
1.63794e+06,0,0.00125718,0.00167516
1.66353e+06,0,0.00110896,0.00164086
1.68912e+06,0,0.000987779,0.00159145
1.71471e+06,0,0.000824088,0.00152857
1.74031e+06,0,0.00072565,0.00147445
1.7659e+06,0,0.000621114,0.00140205
1.79149e+06,0,0.000471021,0.00132088
1.81709e+06,0,0.000382518,0.00131373
1.84268e+06,0,0.000303158,0.00128548
1.86827e+06,0,0.000239961,0.00129039
1.89386e+06,0,0.000190947,0.00129868
1.91946e+06,0,0.000155434,0.00133278
1.94505e+06,0,0.000136193,0.00137558
1.97064e+06,0,0.000125902,0.00138565
1.99623e+06,0,9.25528e-05,0.00139082
2.02183e+06,0,4.87779e-05,0.00139079
2.04742e+06,0,1.9393e-05,0.0014343
2.07301e+06,0,-1.51319e-06,0.00145402
2.09861e+06,0,6.27035e-07,0.00147556
2.1242e+06,0,-1.04162e-05,0.00151118
2.14979e+06,0,-3.02209e-05,0.00153417
2.17538e+06,0,-3.81076e-05,0.00154929
2.20098e+06,0,-3.35756e-05,0.00159828
2.22657e+06,0,-4.83712e-05,0.0016424
2.25216e+06,0,-5.51804e-05,0.00165907
2.27776e+06,0,-8.7683e-05,0.00162252
2.30335e+06,0,-0.000107055,0.00159816
2.32894e+06,0,-9.41562e-05,0.001556
2.35453e+06,0,-0.000126843,0.00153539
2.38013e+06,0,-0.000146984,0.00147629
2.40572e+06,0,-0.000134004,0.00144471
2.43131e+06,0,-0.000122997,0.00140925
2.4569e+06,0,-0.000135341,0.00139001
2.4825e+06,0,-0.000116143,0.00136362
2.50809e+06,0,-0.000108909,0.00134986
2.53368e+06,0,-9.1354e-05,0.00134369
2.55928e+06,0,-0.000108951,0.00133831
