id,x coord,y coord,z coord
0,3937.12,754.673,385.923
1,4231.94,861.295,1107.22
2,4051.28,766.23,292.034
3,4112.78,662.352,748.802
4,4405.95,897.915,607.764
5,3707.63,455.966,890.257
6,4860.36,442.448,530.593
7,4295.61,1044.41,740.316
8,4192.32,915.809,802.009
9,3818.92,460.615,481.524
10,4313.69,207.754,520.871
11,4150.66,538.18,833.78
12,3970.58,303.375,388.573
13,4433,605.497,442.635
14,4302.11,836.273,376.524
15,4634.36,872.98,306.36
16,4225.67,1055.04,1095.4
17,4070.12,782.045,695.653
18,4209.11,780.947,378.012
19,3952.95,751.522,543.834
20,3654.53,226.798,676.761
21,4332.29,746.705,869.085
22,4348.63,1095.6,693.695
23,4147.67,426.142,997.087
24,3629.96,1075.81,300.321
25,4493.61,899.962,999.099
26,4107.37,681.265,151.327
27,4068.02,627.438,195.774
28,3944.08,474.237,486.047
29,4278.43,511.269,720.74
30,4071.96,1056.63,599.139
31,4328.74,471.612,391.262
32,4191.92,192.083,192.834
33,3881.15,1143.7,877.415
34,4243.02,900.857,552.953
35,4696.56,532.552,334.877
36,4159.22,198.557,430.136
37,4311.2,689.613,780.327
38,4401.37,793.415,330.185
39,4694.17,996.703,895.924
40,4561.7,981.739,250.748
41,4290.36,909.265,715.784
42,4238.51,351.871,521.732
43,4335.54,578.907,366.333
44,4203.26,242.768,345.091
45,3922.29,466.85,780.759
46,4504.13,551.669,392.615
47,4265.92,246.796,1117.55
48,4327.96,206.869,217.822
49,4288.07,1010.13,340.33
50,4464.89,862.885,675.052
51,4736.96,556.616,416.133
52,3438.82,818.911,534.421
53,4216.29,813.626,257.88
54,4377.01,892.509,352.303
55,4173.58,940.054,654.809
56,3940.9,1081.27,229.073
57,3967.93,1141.2,404.065
58,4223.87,953.67,786.001
59,4083.73,573.725,171.672
60,4677.66,432.97,560.199
61,4706.47,353.936,791.182
62,4155.54,505.901,755.305
63,3823.32,834.477,200.151
64,4450.53,349.959,238.977
65,4468.88,1107.01,1136.51
66,4053.7,624.987,1016.06
67,4236.17,892.595,693.862
68,4459.7,1024.43,379.127
69,4168.14,401.565,311.808
70,3989.84,419.179,898.5
71,4420.04,446.373,628.965
72,4423.52,982.606,466.491
73,4245.73,861.859,1030.73
74,3725.92,137.252,814.9
75,3939.6,929.519,727.897
76,4005.01,590.771,667.027
77,4859.1,925.599,384.808
78,3672.99,228.728,689.686
79,4307.87,1085.37,371.753
80,4417.62,817.315,311.459
81,4368.97,959.523,297.137
82,3969.74,330.96,1089.66
83,4325.23,1162.35,653.406
84,4299.69,298.415,669.516
85,4287.87,811.154,1031.17
86,4799.32,798.78,819.217
87,3908.59,232.311,806.628
88,3929.41,170.161,244.189
89,4139.04,884.959,204.64
90,4905.38,557.321,1111.18
91,4215.48,358.038,761.414
92,4670.45,525.702,1000.69
93,4276.72,249.877,472.533
94,4479.32,317.104,940.347
95,4285.82,810.44,1027.22
96,4174.36,1026.76,1066.74
97,4310.19,790.147,313.744
98,4402.97,375.356,621.369
99,4394.6,1000.09,211.748
100,5017.09,531.933,1046.09
101,3862.43,908.698,1135.53
102,4357.84,215.618,1085.91
103,3841.13,802.711,1070.44
104,4381.86,987.325,831.283
105,3860.21,479.044,498.158
106,3801.82,674.431,679.522
107,3813.25,736.535,1036.18
108,4114.85,916.207,666.33
109,4566.87,996.995,768.878
110,4447.27,772.838,872.138
111,4548.27,716.635,451.595
112,3916.27,561.147,654.073
113,4214.1,522.54,903.42
114,4681.44,174.996,912.449
115,4245.5,522.938,206.508
116,4631.35,483.156,1093.81
117,4997.69,1093.38,638.346
118,3947.34,749.487,374.847
119,3821.83,795.774,1064.51
120,3920.1,790.413,503.981
121,4347.82,624.374,974.013
122,4263.64,504.323,920.014
123,4518.4,1090.62,586.735
124,3672.73,1172.21,961.772
125,4436.66,266.248,858.127
126,4338.71,722.114,281.185
127,4241.32,731.536,289.577
128,4335.6,977.293,317.205
129,4684.93,593.847,321.839
130,4932.59,955.591,375.741
131,4217.1,228.861,1077.63
132,4177.14,390.988,299.525
133,4274.91,886.354,185.583
134,4773,1111.58,627.982
135,4249.64,191.567,1128.05
136,4429.36,748.791,907.244
137,4663.21,396.499,548.269
138,4236.58,494.651,450.324
139,4194.71,1103.41,706.458
140,4270.15,548.51,143.973
141,4139.68,1128.19,451.703
142,3881.51,189.628,432.405
143,4513.43,1042.93,185.122
144,4673.63,556.474,404.475
145,4312.99,184.672,884.896
146,4118.85,386.943,699.196
147,3966.32,585.732,237.121
148,4224.43,501.858,913.748
149,3349.24,1142.37,969.617
150,4386.3,410.035,255.784
151,4195.61,700.55,401.343
152,4209.48,441.081,945.7
153,4523.2,551.443,362.086
154,4151.61,604.784,751.573
155,4187.99,407.949,410.934
156,3868.37,723.996,192.78
157,4320.58,351.535,239.906
158,4368.62,852.255,296.681
159,3833.21,448.688,884.562
160,4529.34,1049.23,129.524
161,4375.54,838.823,305.776
162,3573.28,180.892,736.407
163,4234.57,370.367,274.368
164,4260.87,790.201,1108.95
165,4518.86,1169.56,685.063
166,4483.16,281.214,191.75
167,4021.47,978.486,1028.15
168,4426.89,253.25,1129.19
169,4179.38,884.086,1141.61
170,3969.87,749.207,1053.61
171,4297.61,340.324,241.647
172,4511.87,981.192,971.528
173,4821.87,151.127,937.009
174,3903.81,650.799,658.932
175,4096.8,377.131,910.236
176,4130.83,1057.28,607.22
177,4509.95,226.26,1070.13
178,4573.66,662.103,873.101
179,4246.86,258.351,354.873
180,4237.27,248.02,813.698
181,4358.41,881.533,1127.69
182,4112.99,438.906,677.335
183,4233.6,314.695,487.41
184,4558.84,323.995,801.513
185,4293.46,816.937,1152.46
186,4268.12,302.339,278.234
187,4346.22,664.426,1052.33
188,4044.75,461.427,748.376
189,4222.57,945.827,627.448
190,4537.23,304.909,462.476
191,4273.06,234.331,741.946
192,4225.37,355.787,922.839
193,4378.87,972.136,1097.15
194,4127.99,1150.42,828.458
195,4366.32,803.239,421.148
196,4281.48,693.879,531.968
197,4336.99,283.213,527.039
198,4486.65,551.054,394.83
199,4480.62,431.844,624.014
200,4387.46,611.785,292.065
201,4212.37,911.695,866.545
202,4892.35,1116.28,163.151
203,4056.89,352.112,291.168
204,3990.7,651.575,614.078
205,4605.98,422.545,610.384
206,4099.61,617.891,705.282
207,4172.22,388.437,887.92
208,4837.98,242.308,943.113
209,3992.71,1125.91,326.871
210,4273.93,834.373,924.383
211,3839.2,707.582,213.518
212,4574.61,755.349,411.536
213,4305.81,180.052,844.483
214,4336.55,188.857,1100.24
215,4052.24,636.087,758.947
216,4130.96,221.885,800.072
217,4117.6,260.806,359.725
218,4546.39,167.936,1058.53
219,4043.26,593.383,382.746
220,3893.2,439.816,270.243
221,4565.61,370.446,660.432
222,4391.4,594.901,773.004
223,4513.54,770.219,865.781
224,4062.82,265.279,379.918
225,4324.73,519.746,1136.63
226,3864.41,919.229,429.861
227,4394.3,1113.56,598.744
228,4475.32,846.187,322.066
229,5044.23,547.98,981.903
230,4378.09,711.337,264.249
231,4552.9,767.476,704.477
232,4521.86,901.189,579.287
233,4233.86,701.535,241.148
234,4138.28,947.561,1083.24
235,4097.31,1165.08,969.104
236,4289.16,775.471,654.592
237,4670.92,767.373,455.879
238,4251.96,669.589,1108.25
239,4490.53,926.971,340.754
240,4242.06,1130.95,1071.89
241,3628.08,266.5,696.297
242,3845.01,796.63,1111.28
243,3924.52,741.156,396.232
244,4047.43,490.067,763.923
245,3844.56,728.934,168.715
246,4463.43,560.986,808.067
247,4148.93,877.233,629.782
248,3851.51,271.025,298.543
249,4568.72,167.859,914.363
250,4222.16,790.737,1138.41
251,4871,527.093,995.309
252,3786.39,1117.68,1028.01
253,4253.82,768.159,637.143
254,4465.53,355.225,849.898
255,4147.13,359.843,1029.98
256,3956.91,289.633,298.306
