t,Dx,Dy,Dz
0,0.000721168,13315.1,13271.2
12.8905,0.00359306,-0.0728871,0.199174
102395,2.03981,0.0786944,0.0429188
204791,2.3338,-0.0199876,0.00558148
307186,2.77541,0.0137892,0.000300936
409581,3.03315,0.0118921,-0.0544402
511977,3.26063,0.0616072,0.035445
614372,2.84922,0.0898081,0.00980761
716767,2.64012,-0.0339793,0.0377791
819163,2.32569,0.0308357,-0.00699551
921558,2.25958,0.0368432,-0.0234055
1.02395e+06,2.4595,-0.0159674,-0.0165315
1.12635e+06,2.11366,0.0306708,0.053659
1.22874e+06,2.133,0.0224089,0.0264453
1.33114e+06,2.10807,0.0168176,0.00578377
1.43353e+06,2.34659,0.0349712,0.0304288
1.53593e+06,2.18123,4.88137e-05,0.00157905
1.63833e+06,2.23875,0.0154655,0.068326
1.74072e+06,2.19678,-0.0198973,0.000257455
1.84312e+06,2.33341,0.00791833,-0.0116771
1.94551e+06,2.07432,0.0348247,0.00996343
2.04791e+06,2.33551,-0.0297054,0.0274693
2.1503e+06,1.54385,0.0741083,0.0362954
2.2527e+06,0.633345,0.0349327,0.0298226
2.35509e+06,-0.469759,0.0375115,0.0235694
2.45749e+06,-3.15146,0.0075741,0.0618606
2.55988e+06,-4.98463,-0.00118606,0.0342983
2.66228e+06,-6.20181,0.0196757,0.053273
2.76467e+06,-6.88715,0.0267452,0.00804103
2.86707e+06,-6.61532,-0.000793415,-0.00108219
2.96946e+06,-6.12988,0.000446081,0.0130276
3.07186e+06,-5.07906,0.0283188,0.0145446
3.17426e+06,-3.85882,0.0148033,-0.00930803
3.27665e+06,-2.72051,0.0119016,0.00798681
3.37905e+06,-2.00255,-0.00517722,0.00725937
3.48144e+06,-1.38244,-0.00329232,0.00471313
3.58384e+06,-0.9478,0.00509879,0.00327892
3.68623e+06,-0.758633,0.0033038,0.000415824
3.78863e+06,-0.453728,0.00230299,0.00149821
3.89102e+06,-0.301387,0.0036028,-0.0054115
3.99342e+06,-0.118372,-0.000785694,-0.000171483
4.09581e+06,-0.0900883,0.0010519,-0.00122432
4.19821e+06,-0.0384511,-0.00186116,0.000890874
4.3006e+06,-0.0268973,0.000823436,-0.00097998
4.403e+06,-0.0287678,-0.00164691,0.00135131
4.50539e+06,-0.00958639,-0.000208622,0.000123555
4.60779e+06,-0.00633701,-0.000381296,-0.000202383
4.71019e+06,-0.00272111,0.000384042,-0.000611806
4.81258e+06,-0.0112837,-0.000652847,-0.000501026
4.91498e+06,-0.0133206,0.000331287,-0.000191505
5.01737e+06,-0.00628576,0.00046379,-0.000486311
5.11977e+06,-0.00157457,0.000690319,-0.000315734
5.22216e+06,-0.000354221,0.000884931,-0.000304992
5.32456e+06,-0.00284916,0.00112432,-0.000389218
5.42695e+06,-0.000619256,0.00131774,-0.000253976
5.52935e+06,0,0.00156452,-0.00019162
5.63174e+06,0,0.00172145,-0.000179968
5.73414e+06,0,0.00189917,-0.000180204
5.83653e+06,0,0.00175926,-0.000192095
5.93893e+06,0,0.00154039,-0.000215259
6.04132e+06,0,0.00130895,-0.00017446
6.14372e+06,0,0.00120431,-0.000215866
6.24612e+06,0,0.000995074,-0.000204053
6.34851e+06,0,0.000755336,-0.000190021
6.45091e+06,0,0.000641024,-0.000185359
6.5533e+06,0,0.000337827,-0.000168445
6.6557e+06,0,0.000315903,-0.000165775
6.75809e+06,0,0.000210239,-0.000149857
6.86049e+06,0,5.75425e-05,-0.000130957
6.96288e+06,0,4.17062e-05,-0.000138556
7.06528e+06,0,3.78965e-05,-0.000135016
7.16767e+06,0,4.20074e-05,-7.2246e-05
7.27007e+06,0,2.60297e-05,-8.84175e-05
7.37246e+06,0,5.73551e-05,-5.93266e-05
7.47486e+06,0,-8.83985e-06,-6.93716e-05
7.57725e+06,0,-2.28467e-05,-8.87397e-05
7.67965e+06,0,-5.81519e-06,-8.72682e-05
7.78204e+06,0,1.03394e-05,-8.60957e-05
7.88444e+06,0,-7.52247e-05,-0.000128432
7.98684e+06,0,-3.28996e-05,-9.78822e-05
8.08923e+06,0,-8.65908e-05,-0.00015019
8.19163e+06,0,-8.61964e-05,-0.000159815
8.29402e+06,0,-4.1838e-05,-0.000149236
8.39642e+06,0,-6.22779e-05,-0.000129688
8.49881e+06,0,-1.67049e-05,-0.000117633
8.60121e+06,0,-2.29857e-05,-0.000103595
8.7036e+06,0,-6.34458e-05,-6.15636e-05
8.806e+06,0,-3.85836e-05,-6.4894e-05
8.90839e+06,0,-2.64917e-05,-7.55232e-05
9.01079e+06,0,-0.0001349,-2.40657e-05
9.11318e+06,0,-3.65179e-05,-7.37271e-05
9.21558e+06,0,-1.88711e-06,-6.05838e-05
9.31797e+06,0,-9.29864e-06,-4.41474e-05
9.42037e+06,0,-2.81422e-05,-5.20723e-05
9.52277e+06,0,8.0771e-06,-5.39097e-05
9.62516e+06,0,1.39445e-05,-4.13587e-05
9.72756e+06,0,1.70797e-05,-4.00709e-05
9.82995e+06,0,1.73278e-05,-4.25911e-05
9.93235e+06,0,1.91523e-05,-3.33999e-05
1.00347e+07,0,1.80795e-05,-3.83165e-05
1.01371e+07,0,2.01268e-05,-3.31912e-05
1.02395e+07,0,3.75662e-05,2.24527e-05
