id,x coord,y coord,z coord
0,20480,683.366,1276.79
1,20479.9,1217.44,1032.92
2,20480,425.195,704.786
3,20480,500.573,1048.89
4,20480,1100.53,380.511
5,20480,424.744,710.925
6,20480,112.252,139.59
7,20480,1143.32,691.696
8,20480,344.059,1095.13
9,20479.9,1160.67,529.741
10,20480,105.813,883.542
11,20480,348.5,966.877
12,20480,216.49,481.877
13,20480,424.745,710.455
14,20480,872.148,532.441
15,20480,726.981,668.237
16,20480,996.734,282.997
17,20480,424.254,717.84
18,20480,674.181,172.088
19,20480,741.419,460.102
20,20480,319.46,665.758
21,20480,762.6,931.893
22,20480,1025.51,436.29
23,20480,342.591,1094.53
24,20480,1157.99,535.644
25,20480,874.782,986.245
26,20480,639.807,576.341
27,20480,863.233,149.086
28,20480,216.49,481.877
29,20480,883.968,695.253
30,20480,1160.67,529.741
31,20480,698.231,10.1063
32,20480,152.549,75.6964
33,20480,1217.44,1032.92
34,20480,964.605,677.805
35,20480,263.226,46.1374
36,20480,1160.67,529.741
37,20480,869.229,987.183
38,20480,69.6825,349.717
39,20480,944.171,883.16
40,20480,1025.18,436.308
41,20480,341.331,1095.24
42,20480,160.533,216.476
43,20480,762.6,931.893
44,20480,1113.62,1062.83
45,20480,478.165,924.628
46,20479.9,872.148,532.441
47,20480,253.995,1279.08
48,20480,589.197,164.574
49,20480,996.734,282.997
50,20480,1139.34,695.39
51,20480,242.447,398.329
52,20480,361.71,397.198
53,20480,496.188,1278.11
54,20480,443.521,412.539
55,20480,1241.68,190.567
56,20480,639.807,576.341
57,20480,1040.78,126.339
58,20480,630.088,691.068
59,20480,589.197,164.574
60,20480,443.521,412.539
61,20480,599.979,1008.77
62,20480,944.171,883.16
63,20480,726.981,668.237
64,20480,1242.12,190.541
65,20480,944.171,883.16
66,20480,762.6,931.893
67,20480,726.981,668.237
68,20480,424.24,717.924
69,20480,478.165,924.628
70,20480,762.6,931.893
71,20480,155.794,1157.8
72,20480,216.49,481.877
73,20480,726.981,668.237
74,20480,831.211,868.456
75,20480,831.243,868.473
76,20480,760.333,927.417
77,20480,831.238,868.47
78,20480,425.401,703.663
79,20480,834.022,608.942
80,20480,673.216,174.72
81,20480,1025.18,436.311
82,20480,25.5457,1204.02
83,20479.8,1217.44,1032.92
84,20480,216.49,481.877
85,20480,1039.89,124.828
86,20480,348.5,966.877
87,20480,762.6,931.894
88,20480,1244.14,190.272
89,20480,726.981,668.237
90,20480,152.55,75.7055
91,20480,348.5,966.877
92,20480,249.254,153.799
93,20480,160.533,216.474
94,20480,762.6,931.893
95,20480,883.82,1186.04
96,20480,1278.33,509.39
97,20480,666.44,333.205
98,20480,1160.67,529.741
99,20480,868.257,193.909
100,20480,762.6,931.893
101,20479.9,1040.78,126.339
102,20480,152.517,75.6013
103,20480,869.151,987.182
104,20480,13.8709,821.669
105,20480,443.521,412.539
106,20480,348.5,966.877
107,20480,348.5,966.877
108,20480,726.981,668.237
109,20479.9,741.419,460.102
