id,x coord,y coord,z coord
0,7332.65,673.9,105.786
1,5435.01,883.045,976.98
2,4587.11,710.228,229.046
3,5936.05,855.69,970.015
4,5297.8,1234.55,662.208
5,9133.07,233.485,569.103
6,8120.91,163.098,606.281
7,4604.14,1156.83,984.741
8,6636.66,840.703,760.47
9,5968.08,276.974,527.795
10,7191.57,313.351,511.785
11,5823.23,637.162,755.785
12,7715.65,182.821,356.692
13,6497.53,499.598,770.526
14,6199.18,866.718,327.122
15,5348.67,831.859,549.272
16,6628.98,1189.86,120.116
17,4284.46,580.457,682.548
18,6436.98,507.855,296.096
19,5337.98,709.979,482.017
20,4979.22,190.058,649.997
21,6544.99,624.817,1085.01
22,6967.27,1035.05,739.514
23,8160.22,220.765,1083.96
24,6951.74,904.146,539.49
25,6254.11,746.821,1074.8
26,5938.06,879.541,212.872
27,4069.77,674.228,213.441
28,6561.68,287.465,461.941
29,4081.44,706.553,558.136
30,8139.34,4.15262,804.263
31,4314.8,683.405,262.268
32,6877.69,108.937,218.238
33,5957.79,81.9461,652.327
34,2946.34,831.444,554.311
35,6005.55,506.681,98.0198
36,6572.49,154.754,381.723
37,7928.83,462.11,1070.45
38,7754.89,474.96,504.967
39,8084.54,980.373,907.623
40,5934.49,923.988,436.223
41,7639.47,742.236,833.119
42,8222.99,306.325,471.499
43,6829.63,672.758,170.411
44,5318.04,252.488,220.773
45,6148.41,605.51,729.345
46,6949.52,717.255,69.3621
47,5372.7,299.961,965.027
48,5109.48,248.967,197.994
49,6394.94,947.812,128.24
50,8956.5,975.656,774.803
51,6071.18,280.965,299.406
52,6203.92,891.417,698.249
53,4970.19,914.668,394.503
54,6968.59,846.251,667.944
55,5904.21,1159.6,320.742
56,6573.34,1082.07,401.335
57,4888.62,74.8519,292.454
58,7812.56,639.617,710.89
59,6821.22,439.613,273.61
60,5146.21,353.633,577.797
61,5796.54,279.231,861.678
62,5414.57,606.16,942.915
63,3357.12,799.832,330.417
64,5877.24,332.53,363.937
65,7542.52,1193.65,1058.6
66,7711.99,619.858,1066.83
67,5336.41,1064.52,684.438
68,6290.1,953.28,551.512
69,7761.1,155.323,368.175
70,5975.88,551.106,836.346
71,8238.29,327.306,873.309
72,6331.08,1227.3,540.123
73,6030.56,861.119,860.116
74,6462.49,1243.91,795.845
75,7093.6,968.933,651.571
76,5993.99,662.774,886.467
77,7403.1,796.823,689.225
78,5658.5,449.401,682.445
79,7233.91,850.41,818.436
80,4189.22,696.623,252.812
81,7582.54,955.613,572.137
82,4537.2,380.579,1112.07
83,6933.5,962.866,1019.57
84,5297.12,180.275,739.328
85,5295.63,989.505,1204.19
86,5937.5,666.463,1172.77
87,7030.72,451.23,729.201
88,3778.07,85.6615,281.086
89,7043.2,1001.89,307.438
90,7416.93,351.831,1091.58
91,5485.7,439.343,868.505
92,5700,411.591,1031.83
93,7622.28,558,581.425
94,4897.54,586.194,713.973
95,6454.7,920.245,1243.56
96,7805.4,1192.49,1074.16
97,7519.71,549.502,285.177
98,6977.82,260.525,602.898
99,6589.61,1035.62,43.8509
100,6918.22,620.39,830.957
101,6593.54,1219.9,1175.93
102,7276.82,273.78,1139.49
103,6734.94,537.513,917.638
104,4955.97,1066.58,699.614
105,8475.97,520.334,617.373
106,6577.65,810.293,1131.5
107,6146.17,384.267,1142.94
108,6298.34,909.076,783.21
109,7481.43,750.981,680.353
110,4820.09,838.967,1140.39
111,5311.96,805.961,382.466
112,4708.33,712.093,510.702
113,3967.41,361.489,834.978
114,9451.56,291.632,1261.28
115,5862.28,415.705,429.948
116,5271.54,364.668,820.336
117,8449.79,1165.09,656.38
118,7252.2,599.619,52.402
119,6027.32,479.284,1234.08
120,7170.82,781.586,442.446
121,8482.57,530.162,903.756
122,6895.92,721.092,901.405
123,7960.41,1213.33,851.21
124,5714.94,1142.63,992.747
125,7395.88,237.35,722.961
126,7088.26,795.287,314.406
127,8386.71,529.946,389.525
128,7200.3,937.935,702.258
129,4730.26,564.182,172.078
130,6783.43,917.851,442.636
131,5965.71,271.711,1094.86
132,6660.91,196.845,255.239
133,6651.66,1012.13,454.321
134,9057.51,16.9643,602.393
135,6021.36,561.51,955.14
136,4048.05,778.584,15.1551
137,9207.61,255.631,567.224
138,6710.69,239.042,184.933
139,5447.83,93.0535,739.636
140,7306.43,606.139,398.447
141,7332.94,41.8061,485.317
142,5601.12,269.772,474.246
143,6224.56,944.462,272.51
144,6368.93,444.486,478.94
145,6894.59,82.4954,1014.81
146,6612.67,479.456,556.283
147,7010.29,604.168,1259.05
148,6187.75,628.862,885.181
149,6347.31,1238.05,1020.05
150,7098.57,253.101,274.096
151,5998.44,824.347,232.249
152,6795.56,295.645,981.809
153,6027.81,670.851,181.651
154,5530.16,711.464,1125.2
155,5321,389.944,442.568
156,2945.17,699.103,218.52
157,5542.73,341.036,136.9
158,6944.88,895.234,575.697
159,5391.74,445.463,792.067
160,7238.72,956.182,2.00468
161,6295.76,890.91,332.04
162,2547.24,174.252,735.988
163,4722.16,264.544,373.589
164,6517.03,696.098,1006.85
165,4416.97,1201.32,873.731
166,5129.79,252.258,154.547
167,6935.64,1066.85,1037.53
168,4401.34,373.179,1163.41
169,4229.09,1159.84,41.2179
170,5328.56,810.111,1028.76
171,6136.24,399.734,114.106
172,5330.65,971.896,1041.01
173,7608.42,223.524,1188.34
174,7617.25,686.671,899.54
175,4627.44,548.831,798.186
176,7664.09,1220.29,804.146
177,6662.23,270.373,1118.17
178,8040.57,507.568,1059.95
179,5902.15,215.006,340.4
180,8026.63,446.972,960.413
181,6126.6,748.257,1085.29
182,4241.62,655.862,528.047
183,6403.01,393.959,438.909
184,6248.74,475.712,834.181
185,5477.48,826.009,1117.46
186,6956.21,209.859,240
187,8759.64,383.308,863.52
188,5492.45,594.01,719.525
189,7449.93,965.221,483.837
190,5422.91,345.626,400.148
191,4248.28,142.942,669.647
192,4511.27,553.342,819.462
193,6205,1059.26,1010.96
194,5845.92,1101.37,832.306
195,3851.56,524.933,234.876
196,4644.67,684.751,426.248
197,8301.75,514.242,595.602
198,7593.97,626.925,9.01824
199,5961.54,336.536,687.738
200,6888.35,706.423,134.001
201,8299.62,856.356,754.612
202,5843.6,1019.83,285.121
203,6427.53,224.947,301.714
204,7003.94,783.8,755.042
205,6645.33,280.141,657.997
206,6248.57,778.622,829.964
207,4153.08,402.932,853.778
208,5043.36,267.926,870.231
209,5257.17,936.38,707.23
210,7146.35,707.014,1153.3
211,2390.15,805.704,262.944
212,6857.69,612.945,398.444
213,8503.65,273.021,1212.09
214,6128.71,307.76,956.725
215,4415.56,722.557,1133.42
216,5967.76,477.736,805.728
217,6198.18,248.132,523.639
218,6004.4,395.492,880.461
219,5028.42,620.628,307.904
220,7569.93,174.928,304.242
221,4678.43,498.142,807.633
222,5766.37,1001.69,770.856
223,8114.92,681.731,1135.89
224,5014.78,193.13,477.337
225,6810.28,551.595,845.326
226,5798.77,760.397,489.977
227,9235.07,1247.83,494.159
228,4862.32,862.241,249.099
229,7126.71,682.825,834.26
230,5630.05,721.361,341.915
231,5928.98,762.434,941.39
232,5307.49,1003.91,720.393
233,7129.86,585.888,85.2504
234,5947.75,916.723,1084.01
235,6005.29,1240.66,1114.42
236,7732.73,627.861,643.716
237,7732.34,690.802,396.872
238,8743.7,290.562,940.149
239,3985.44,898.759,329.92
240,5300.28,96.2956,1031.02
241,4741.84,249.783,672.577
242,4944.77,685.59,1060.34
243,9119.5,688.887,22.4537
244,6252.23,651.152,771.463
245,4482.27,927.087,359.95
246,5853.17,486.796,721.653
247,5527.12,874.421,729.78
248,6666.53,136.188,223.441
249,8975.99,221.799,1041.07
250,5579.53,861.241,78.7258
251,5394.25,434.29,995.507
252,5614.05,76.6208,1067.71
253,8331.46,632.571,884.19
254,6673.74,687.083,842.742
255,5309.86,265.259,869.695
256,5027.34,230.221,495.361
257,4590.39,363.011,1000.92
258,4825.03,870.192,548.889
259,7045.52,839.393,679.358
260,5062.57,758.482,965.347
261,4644.94,464.827,627.885
262,6502.79,218.099,435.393
263,6824.9,392.933,470.563
264,7464.57,328.092,510.499
265,4388.55,362.581,958.499
266,7392.93,560.797,378.16
267,6213.38,385.63,943.514
268,5996.37,510.512,818.22
269,6948.56,412.393,488.959
270,5044.27,151.512,551.412
271,7084.82,628.838,494.121
272,7491.65,359.226,867.001
273,5882.16,467.445,865.639
274,8960.32,960.222,438.247
275,6725.62,1248.9,676.882
276,4714.84,647.452,269.24
277,6151.03,1062.96,82.0971
278,4822.76,419.287,867.635
279,7365.42,217.043,348.276
280,4400.78,901.882,1103.75
281,6735.44,915.782,783.536
282,7017.57,336.21,691.431
283,7787.74,749.766,912.611
284,8048.67,308.72,906.924
285,5384.33,588.506,421.585
286,6304.27,1097.93,709.433
287,5553.65,601.875,468.966
288,4172.64,635.498,393.761
289,5632.14,52.4953,713.408
290,6379.25,112.806,327.992
291,6193.44,682.093,827.818
292,7742,330.809,1042.29
293,6108.83,527.712,756.872
294,7197.4,252.507,673.198
295,8728.73,943.712,551.983
296,6497.21,817.848,651.211
297,8189.58,242.805,997.852
298,7101.12,926.346,737.134
299,4904.27,571.025,153.484
300,6917.1,405.551,982.925
301,5971.73,433.434,546.532
302,3965.42,220.579,650.964
303,6792.71,244.281,931.377
304,5996.03,35.5542,802.844
