t,Dx,Dy,Dz
0,0.00074981,13377.2,13845.4
12.8905,0.00369929,0.162059,-0.0525584
102395,2.17419,0.0243644,0.0793005
204791,2.96554,0.0522854,0.0135366
307186,2.5805,-0.0614175,0.0575422
409581,2.99143,-0.0230148,-0.0103569
511977,2.80641,0.0225324,0.0453897
614372,2.45201,0.0443879,-0.0236167
716767,2.96257,0.0224597,0.00131266
819163,2.90757,0.0451209,-0.0382577
921558,2.73902,0.0441132,0.0467078
1.02395e+06,2.50479,0.00155507,0.0103049
1.12635e+06,2.91481,0.0372479,-0.0328605
1.22874e+06,2.35195,0.0436663,0.0256215
1.33114e+06,2.74689,-0.00754083,0.0904553
1.43353e+06,2.24973,0.0122405,0.0508832
1.53593e+06,2.79529,-0.020491,0.0224196
1.63833e+06,2.44637,0.0307207,0.0873831
1.74072e+06,2.85332,0.0272801,-4.02856e-05
1.84312e+06,2.90297,0.039085,0.0367097
1.94551e+06,3.21999,-0.0224984,0.0172006
2.04791e+06,2.30777,-0.020957,0.0629761
2.1503e+06,2.19089,0.00631525,0.0287145
2.2527e+06,1.15033,0.0553861,0.0454035
2.35509e+06,0.49161,0.0805292,0.00950814
2.45749e+06,-2.2288,0.0198083,0.0309698
2.55988e+06,-3.72103,-0.0243168,0.0455721
2.66228e+06,-5.72792,0.00864642,0.0432833
2.76467e+06,-6.8922,0.035466,-0.0454427
2.86707e+06,-7.51901,-0.0397482,0.008469
2.96946e+06,-7.07408,-0.00336929,0.0490062
3.07186e+06,-5.50136,-0.00975017,0.0341782
3.17426e+06,-4.34719,0.000358421,-0.0115834
3.27665e+06,-3.7523,-0.00342583,-0.00447192
3.37905e+06,-2.59556,0.00426134,0.0090271
3.48144e+06,-1.95596,-0.00710018,0.00749068
3.58384e+06,-1.20625,0.000349041,0.00441417
3.68623e+06,-0.860794,-0.00403165,-0.012245
3.78863e+06,-0.458918,-0.00493629,0.00447384
3.89102e+06,-0.318251,-0.000686853,-0.00127107
3.99342e+06,-0.186858,0.000562299,0.00476986
4.09581e+06,-0.136955,0.000311518,0.00196798
4.19821e+06,-0.0548342,0.00130417,-0.000909101
4.3006e+06,-0.0266417,0.00145362,0.00147041
4.403e+06,-0.0163722,0.00122404,0.00155218
4.50539e+06,-0.0135552,0.000917669,0.000424717
4.60779e+06,-0.0172892,-0.000456685,0.000429758
4.71019e+06,-0.00333833,0.000315491,0.000128128
4.81258e+06,-0.00364347,-0.00105732,0.000842269
4.91498e+06,-0.000276817,0.000331607,7.51322e-05
5.01737e+06,0,0.000248529,0.000105122
5.11977e+06,0,0.000201863,0.000154685
5.22216e+06,0,0.00026357,0.000135653
5.32456e+06,0,0.000324361,0.000185398
5.42695e+06,0,0.000241004,0.000122146
5.52935e+06,0,0.00025478,0.000133433
5.63174e+06,0,0.000178477,0.000114382
5.73414e+06,0,0.000199037,9.01493e-05
5.83653e+06,0,0.000260729,5.93105e-05
5.93893e+06,0,0.000195226,2.43559e-05
6.04132e+06,0,0.000199257,8.70035e-06
6.14372e+06,0,0.000196384,2.70341e-06
6.24612e+06,0,0.000204318,2.97395e-06
6.34851e+06,0,0.000220138,-2.30942e-05
6.45091e+06,0,0.000223225,-6.00174e-05
6.5533e+06,0,0.000141045,-1.28987e-05
6.6557e+06,0,0.000127963,-2.25878e-05
6.75809e+06,0,0.000164681,-7.48894e-05
6.86049e+06,0,0.000126228,-7.88477e-05
6.96288e+06,0,6.12711e-05,-6.17729e-05
7.06528e+06,0,0.000167239,-4.53162e-05
7.16767e+06,0,0.000123069,-1.47869e-05
7.27007e+06,0,0.000105033,-1.76976e-05
7.37246e+06,0,0.000108048,-2.2376e-05
7.47486e+06,0,0.000136323,-7.13994e-05
7.57725e+06,0,0.000134511,-3.02364e-05
7.67965e+06,0,0.000149647,-7.86636e-05
7.78204e+06,0,8.76188e-05,-9.02366e-05
7.88444e+06,0,0.000100651,-3.55695e-05
7.98684e+06,0,8.8812e-05,-6.3913e-05
8.08923e+06,0,3.97067e-05,-2.78317e-05
8.19163e+06,0,2.96248e-05,1.64451e-05
8.29402e+06,0,-2.05228e-05,6.74252e-05
8.39642e+06,0,8.03918e-05,3.7038e-05
8.49881e+06,0,4.71009e-05,-6.51312e-05
8.60121e+06,0,0.000112092,-2.03973e-05
8.7036e+06,0,0.000129445,-1.64259e-05
8.806e+06,0,0.000111066,6.88656e-06
8.90839e+06,0,0.000113305,1.03653e-05
9.01079e+06,0,0.000110071,7.0664e-06
9.11318e+06,0,9.99606e-05,1.41362e-05
9.21558e+06,0,5.39547e-05,3.72912e-05
9.31797e+06,0,0.00011716,6.65813e-06
9.42037e+06,0,0.000119121,1.13488e-05
9.52277e+06,0,0.000120421,1.53949e-05
9.62516e+06,0,0.000124511,1.58592e-05
9.72756e+06,0,0.000126927,1.5449e-05
9.82995e+06,0,0.000129674,1.39873e-05
9.93235e+06,0,0.000135395,1.55177e-05
1.00347e+07,0,0.000139246,1.52189e-05
1.01371e+07,0,0.000139943,1.53059e-05
1.02395e+07,0,0.000141937,1.3782e-05
