t,Dx,Dy,Dz
0,0.000667219,13406.1,13606.4
12.8905,0.00336363,-0.0916248,-0.103807
102395,2.46065,0.0938834,-0.0361016
204791,2.58459,0.0283569,0.00990496
307186,2.2523,-0.036287,0.00828403
409581,2.15732,0.0105961,0.0148499
511977,1.82226,-0.00306254,0.0312062
614372,2.0627,0.0409138,0.0292218
716767,2.18878,0.0348525,0.0460002
819163,1.52216,0.0662379,-0.0134947
921558,2.21914,0.0426905,-0.0177979
1.02395e+06,2.58967,0.0155244,-0.00476683
1.12635e+06,2.7305,0.0714581,0.0566186
1.22874e+06,2.11074,0.0134327,0.0489768
1.33114e+06,2.1327,-0.024932,0.0235333
1.43353e+06,2.63297,-0.0318147,-0.0399331
1.53593e+06,1.61815,0.0854908,0.0137697
1.63833e+06,2.88433,-0.0154515,-0.010377
1.74072e+06,3.39698,0.0226026,0.0113513
1.84312e+06,3.28646,-0.0402815,-0.0296132
1.94551e+06,2.9676,0.0456724,-0.00523667
2.04791e+06,2.13453,-0.00911971,0.00254462
2.1503e+06,1.83928,-0.000601169,0.018117
2.2527e+06,1.75612,-0.0358594,0.0190778
2.35509e+06,-0.529411,0.0918409,0.00555593
2.45749e+06,-2.50219,0.0320538,0.00753116
2.55988e+06,-4.03052,0.0302598,0.0278222
2.66228e+06,-6.33347,0.00987577,0.013946
2.76467e+06,-6.78929,0.0410326,0.0176517
2.86707e+06,-7.12908,0.0020668,-0.0399179
2.96946e+06,-6.37517,0.0357124,-0.0105447
3.07186e+06,-5.06454,0.0392896,0.0318016
3.17426e+06,-4.29447,0.0360297,0.018503
3.27665e+06,-2.96845,-0.0064242,0.00815868
3.37905e+06,-2.12362,0.0220699,0.00320148
3.48144e+06,-1.46533,-0.00407649,0.00520972
3.58384e+06,-0.907871,0.0119256,-0.00184809
3.68623e+06,-0.560285,-0.00497636,0.00356632
3.78863e+06,-0.382022,0.00261672,0.00554145
3.89102e+06,-0.238245,0.00669254,0.00641842
3.99342e+06,-0.143799,0.00383333,0.003219
4.09581e+06,-0.0736845,0.00322773,-0.000135296
4.19821e+06,-0.0595495,0.00275797,-0.000230042
4.3006e+06,-0.0524481,0.00152919,-0.00056252
4.403e+06,-0.0449765,0.000893198,-0.000305242
4.50539e+06,-0.0120185,0.00109951,-0.00059004
4.60779e+06,-0.0236825,0.00106818,-0.000321575
4.71019e+06,-0.00200179,0.00134513,-0.000307794
4.81258e+06,-0.0311053,0.000839025,-0.000291735
4.91498e+06,-0.00419137,0.00104736,-0.000248857
5.01737e+06,-0.000595674,0.000579077,-0.000355746
5.11977e+06,-0.000322658,0.000764074,-0.000476787
5.22216e+06,-2.50987e-05,0.000760381,-0.000549156
5.32456e+06,-2.67726e-05,0.000755656,-0.000572599
5.42695e+06,-2.67171e-05,0.000737708,-0.000609466
5.52935e+06,-4.4769e-05,0.000648428,-0.000602544
5.63174e+06,-4.53516e-05,0.000567805,-0.000687895
5.73414e+06,-4.58787e-05,0.000385576,-0.000614492
5.83653e+06,-4.67018e-05,0.000364735,-0.000602264
5.93893e+06,-5.63288e-05,0.00029126,-0.000602504
6.04132e+06,-5.83263e-05,0.000284088,-0.000536181
6.14372e+06,-6.12949e-05,0.00026266,-0.000512024
6.24612e+06,-6.45964e-05,0.00021875,-0.00041083
6.34851e+06,-8.80398e-05,0.000186628,-0.000269675
6.45091e+06,-9.76668e-05,0.000187615,-0.000203046
6.5533e+06,-0.000111594,0.000119629,-0.000167687
6.6557e+06,-0.000173703,9.11748e-05,-0.00013959
6.75809e+06,-0.000229486,0.000122491,-0.000127404
6.86049e+06,-0.000338592,9.04089e-05,-8.85842e-05
6.96288e+06,-0.000742891,6.50607e-05,-4.31719e-05
7.06528e+06,-0.0124856,0.000104222,-3.4861e-05
7.16767e+06,-0.00293045,5.34444e-05,2.50206e-05
7.27007e+06,-0.00661996,1.03929e-05,7.39038e-05
7.37246e+06,-0.0371201,-5.28981e-05,2.25353e-05
7.47486e+06,-0.0119703,2.66261e-05,0.000110701
7.57725e+06,-0.00360603,6.2204e-05,4.40489e-05
7.67965e+06,-0.0127102,0.000150631,-4.89063e-05
7.78204e+06,-0.0018791,7.81714e-05,2.91765e-06
7.88444e+06,-0.00584338,5.12887e-05,0.00010138
7.98684e+06,-0.0115372,9.93316e-05,-0.000115019
8.08923e+06,-0.00220424,0.000143011,5.43438e-05
8.19163e+06,-0.00576105,5.02917e-05,3.19195e-05
8.29402e+06,-0.00622829,0.000243582,2.7325e-05
8.39642e+06,-0.0037067,-6.24458e-05,2.10322e-05
8.49881e+06,-0.00117743,6.20894e-05,2.33424e-05
8.60121e+06,-0.00876209,-0.000360612,9.49059e-06
8.7036e+06,-0.00216508,5.57616e-05,1.95591e-05
8.806e+06,-0.000330399,2.76356e-05,-2.09921e-05
8.90839e+06,0,5.35823e-05,5.07369e-05
9.01079e+06,0,5.23855e-05,4.36918e-05
9.11318e+06,0,4.04026e-05,6.74073e-05
9.21558e+06,0,4.21775e-05,8.15561e-05
9.31797e+06,0,3.98176e-05,6.13068e-05
9.42037e+06,0,8.03049e-05,9.40913e-05
9.52277e+06,0,1.29975e-05,6.16128e-05
9.62516e+06,0,1.56628e-05,6.41548e-05
9.72756e+06,0,2.65977e-05,6.44487e-05
9.82995e+06,0,6.71125e-05,4.88273e-05
9.93235e+06,0,2.47054e-05,5.42697e-05
1.00347e+07,0,3.07399e-05,4.94309e-05
1.01371e+07,0,5.83828e-06,6.61607e-05
1.02395e+07,0,6.64387e-06,6.57911e-05
