id,x coord,y coord,z coord
0,5751.12,686.277,158.111
1,3980.81,928.588,1038.37
2,3088.84,659.673,281.976
3,4236.43,786.969,1024.63
4,3258.78,1043.22,705.621
5,5959.16,333.895,786.367
6,6381.79,310.186,817.85
7,3029.4,1024.1,885.865
8,5717.82,866.657,849.05
9,4555.03,241.3,474.542
10,6211.87,327.274,576.168
11,3440.12,665.559,721.283
12,5832.7,253.507,306.268
13,4985.82,476.254,560.957
14,3743.13,705.918,268.022
15,3737.48,821.054,462.471
16,5124.92,1142.52,43.9216
17,3074.17,703.372,714.086
18,5627.05,500.212,363.802
19,2562.05,751.999,567.014
20,2727.6,177.793,531.854
21,3709.25,681.808,1061.4
22,4603.92,1017.91,738.302
23,5482.29,331.624,932.463
24,4105.85,1024.17,306.387
25,3442.31,969.281,1093.85
26,3064.04,598.286,282.531
27,3129.7,701.725,235.992
28,5022.03,426.221,503.764
29,3003.69,680.045,651.73
30,5617.48,1220.24,697.21
31,2006.35,519.097,378.002
32,4827.03,184.179,272.489
33,4857.85,16.7597,720.238
34,2895.58,847.268,533.05
35,3062.9,391.911,126.939
36,4625,163.799,420.101
37,5607.04,672.262,949.894
38,5846.09,585.484,509.333
39,4478.7,1146.07,729.492
40,3848.27,909.692,283.046
41,4867.42,715.584,626.303
42,6088.77,362.278,581.025
43,4515.04,653.912,245.628
44,3833.23,225.395,318.714
45,4181.98,613.137,695.017
46,5018.9,644.269,176.957
47,4029.37,305.324,1081.34
48,3081.65,203.465,294.698
49,3848.31,873.708,125.551
50,5894.48,833.98,768.706
51,3827.46,365.455,439.447
52,4675.14,882.004,664.691
53,3158.39,801.389,257.684
54,4486.83,979.623,510.398
55,3445.79,1192.91,633.99
56,4929.38,1090.96,414.804
57,3042.59,1249.98,358.742
58,4965.66,751.888,699.712
59,3248.32,450.421,257.647
60,2609.76,484.958,599.085
61,4906.91,205.873,864.138
62,1955.61,670.874,745.488
63,1700.26,833.774,165.977
64,3467.66,301.454,321.336
65,4760.75,1098.02,1130.98
66,5248.08,587.257,1118.25
67,4210.05,959.599,671.646
68,3990.09,967.641,318.937
69,4413.65,326.847,386.628
70,3979.64,442.226,787.563
71,4898.42,264.901,676.66
72,4662.68,1081.01,519.816
73,3880.83,800.26,875.075
74,3680.47,0.317679,787.671
75,4824.77,925.763,730.825
76,3306.48,675.103,844.072
77,4404.49,897.729,509.961
78,3861.87,348.936,563.142
79,5714.37,852.898,576.774
80,2473.91,701.872,364.387
81,5640.86,933.857,536.436
82,3323.5,299.828,1135.63
83,4385.01,972.271,965.109
84,3531.64,275.922,703.897
85,3983.93,1053.96,1265.07
86,4287.08,757.081,1261.86
87,5113.3,448.713,796.529
88,1352.85,236.783,333.692
89,5146.74,911.337,451.46
90,5702.88,500.028,1141.82
91,4434.84,483.268,895.715
92,5111.01,322.66,1046.9
93,5501.04,493.52,551.249
94,3754.67,505.875,859.943
95,3784.8,897.011,1221.55
96,5958.77,1142.74,1204.24
97,5706.76,579.935,365.634
98,4876.53,303.971,625.757
99,4391.94,897.882,52.8862
100,4930.18,518.435,883.229
101,4607.52,1091.59,1089.95
102,4035.9,246.453,1129.96
103,4669.61,563.979,963.528
104,3324.99,1002.38,868.914
105,5634.18,549.886,648.253
106,3963.23,833.018,1034.92
107,4783.23,495.705,1139.04
108,5602.62,846.62,847.764
109,5229.97,876.366,715.048
110,3505.87,779.449,1063.12
111,3950.57,707.007,342.658
112,3278.7,717.581,652.683
113,1900.87,558.543,933.563
114,6684.12,278.925,1214.03
115,4521.88,422.923,381.196
116,4296.86,422.318,875.029
117,5751.2,1060.72,763.305
118,5534.98,629.207,176.317
119,4196.42,549.083,1118.78
120,4710.5,841.259,496.214
121,6239.48,551.214,1059.32
122,3864.3,637.665,880.043
123,5604.61,1248.84,685.125
124,3210.29,1210.9,994.492
125,3839.64,366.932,806.328
126,4053.3,562.151,225.018
127,6092.79,497.368,507.109
128,5400.26,991.895,564.381
129,1764.9,609.17,449.447
130,4136.4,838.32,416.625
131,4276.48,298.856,1112.13
132,4427.53,314.637,371.441
133,4254.47,978.069,366.739
134,7113.02,1265.93,600.205
135,3132.55,432.078,1000.56
136,3209.36,676.286,1270.52
137,6844.26,325.529,739.721
138,4569.26,287.034,317.469
139,3791.58,85.0679,832.451
140,5371.7,535.398,493.906
141,4414,1184.27,493.073
142,3302.53,257.009,437.99
143,3909.05,960.565,215.283
144,4438.34,348.765,439.852
145,5636.29,139.764,1000.8
146,3370.22,466.222,609.771
147,3979.64,508.449,297.198
148,3905.61,688.307,920.049
149,4374.67,1240.84,960.343
150,4540.64,334.074,339.605
151,4797.5,706.06,231.95
152,4001.55,320.239,840.927
153,3639.87,595.07,312.989
154,4318.28,678.664,1185.08
155,3376.33,400.431,538.177
156,1889.72,799.499,245.7
157,4667.03,268.724,145.464
158,3982.01,949.861,285.817
159,4513.52,538.768,764.485
160,4412.32,914.596,1249.34
161,4374.15,735.965,159.19
162,2494.78,184.091,712.069
163,3407.99,232.113,398.056
164,4735.1,653.716,1061.31
165,2891.8,1229.52,908.265
166,3996.48,200.542,72.5592
167,4249.46,963.718,954.594
168,3771.22,319.502,1069.11
169,3062.85,1037.11,1271.52
170,4971.46,786.503,1097.65
171,4711.05,213.029,184.042
172,4117.47,921.415,1045.32
173,4955.45,289.335,1142.31
174,5295.05,715.789,773.039
175,3194.64,511.514,794.527
176,5568.1,1201.66,711.458
177,4393.5,280.6,1100.35
178,5737.69,586.067,854.817
