t,Dx,Dy,Dz
0,0.000669826,13471.8,13456.4
12.8905,0.00333516,0.163237,0.0617889
102395,1.93432,-0.0420372,-0.0203438
204791,2.50656,-0.0529739,-0.00940055
307186,2.45886,-0.0542946,0.0362928
409581,2.61539,-0.00122431,0.0591608
511977,2.47264,-0.0274956,0.0465767
614372,2.59964,0.0531608,0.037048
716767,2.57384,0.0266602,0.0314716
819163,2.41375,0.00453555,0.025106
921558,2.34235,0.00675507,0.0128178
1.02395e+06,3.20558,0.031621,0.0329051
1.12635e+06,2.8053,-0.00669628,0.0771893
1.22874e+06,2.87021,0.0182225,-0.00118393
1.33114e+06,2.79397,0.029717,0.00881523
1.43353e+06,2.78199,0.0522551,0.00381505
1.53593e+06,2.81034,-0.00248097,0.0415629
1.63833e+06,3.0146,0.0130846,0.0156992
1.74072e+06,2.88662,0.047747,0.00156241
1.84312e+06,2.53177,0.0151721,0.00108985
1.94551e+06,2.47352,0.0451875,-0.00832114
2.04791e+06,2.70346,0.052622,0.0461884
2.1503e+06,1.67896,0.0897284,0.0310295
2.2527e+06,0.450941,0.0239463,0.0392546
2.35509e+06,-1.05663,0.0395577,0.00224509
2.45749e+06,-3.44924,-0.0231772,0.0391995
2.55988e+06,-5.54724,0.0279569,0.0270697
2.66228e+06,-6.27685,0.0195423,0.00568858
2.76467e+06,-7.51001,0.0250366,0.0106155
2.86707e+06,-7.48741,0.0042947,0.0199953
2.96946e+06,-6.72281,-0.0169611,0.0106012
3.07186e+06,-4.97825,0.0052004,0.0208474
3.17426e+06,-3.92835,-0.0122844,-0.023784
3.27665e+06,-2.90727,0.00481059,0.00149465
3.37905e+06,-2.27772,0.000834019,0.0166748
3.48144e+06,-1.36228,0.00359956,0.005078
3.58384e+06,-0.972999,0.000359636,0.00900691
3.68623e+06,-0.714649,0.00690611,-0.000704402
3.78863e+06,-0.486981,0.00674303,0.00332425
3.89102e+06,-0.412681,0.00474857,-0.00316478
3.99342e+06,-0.290972,-0.00425534,0.00163718
4.09581e+06,-0.158558,0.00449063,0.00132904
4.19821e+06,-0.120616,0.000691699,-0.000430098
4.3006e+06,-0.0904444,0.000626089,-0.000645481
4.403e+06,-0.0398879,0.000407447,0.000504009
4.50539e+06,-0.0276477,0.000912751,0.00183344
4.60779e+06,-0.021798,0.000871763,-0.000595852
4.71019e+06,-0.0104984,0.000717304,0.000618222
4.81258e+06,-0.00924186,0.0010738,0.000479403
4.91498e+06,-0.00498036,0.000143241,0.000215567
5.01737e+06,-0.00659138,0.000632513,0.000413596
5.11977e+06,-0.00172239,0.000687909,0.000371278
5.22216e+06,-0.0365484,8.24759e-05,0.00141602
5.32456e+06,-0.0143294,0.000198993,0.000680399
5.42695e+06,-0.00158303,0.000547196,4.1905e-05
5.52935e+06,-0.0019261,0.000373963,-0.00215069
5.63174e+06,-0.00882722,0.000382597,0.000502195
5.73414e+06,-0.00240232,0.000452777,0.000199881
5.83653e+06,-0.0195163,0.000564986,0.000349365
5.93893e+06,-0.0194205,0.000335587,0.00054583
6.04132e+06,-0.00713784,0.000570282,0.000358498
6.14372e+06,-0.00315691,0.000602038,0.000464138
6.24612e+06,-0.00271031,0.000604306,0.000436666
6.34851e+06,-0.00104529,0.000606087,0.00044074
6.45091e+06,-0.00165075,0.000588606,0.000393246
6.5533e+06,-0.000112593,0.000606321,0.000198824
6.6557e+06,0,0.000614088,0.000280587
6.75809e+06,0,0.000576841,0.000213253
6.86049e+06,0,0.000581928,0.00012988
6.96288e+06,0,0.000600917,7.68274e-05
7.06528e+06,0,0.000633031,-5.37568e-06
7.16767e+06,0,0.000695326,1.11824e-05
7.27007e+06,0,0.000722704,-1.74944e-05
7.37246e+06,0,0.000738796,-3.18947e-05
7.47486e+06,0,0.000751517,-4.86694e-05
7.57725e+06,0,0.000759238,-3.80475e-05
7.67965e+06,0,0.000702539,-9.41274e-05
7.78204e+06,0,0.000623598,-9.11255e-05
7.88444e+06,0,0.000545943,-8.92583e-05
7.98684e+06,0,0.000482405,-6.691e-05
8.08923e+06,0,0.000422423,-3.74217e-05
8.19163e+06,0,0.000359691,-1.74603e-05
8.29402e+06,0,0.000311649,7.83468e-07
8.39642e+06,0,0.000261593,7.6685e-06
8.49881e+06,0,0.000229758,6.38496e-06
8.60121e+06,0,0.000204019,-2.93981e-07
8.7036e+06,0,0.000182074,6.1549e-06
8.806e+06,0,0.000161125,1.95457e-06
8.90839e+06,0,0.00013588,1.47723e-05
9.01079e+06,0,9.83133e-05,1.28123e-05
9.11318e+06,0,8.15193e-05,1.2764e-05
9.21558e+06,0,7.18642e-05,5.86332e-06
9.31797e+06,0,6.92718e-05,1.39234e-05
9.42037e+06,0,5.74106e-05,2.00859e-05
9.52277e+06,0,5.85206e-05,2.26321e-05
9.62516e+06,0,5.65685e-05,1.80328e-05
9.72756e+06,0,5.41263e-05,1.83952e-05
9.82995e+06,0,4.62949e-05,1.54319e-05
9.93235e+06,0,3.75751e-05,1.42837e-05
1.00347e+07,0,3.32792e-05,1.35804e-05
1.01371e+07,0,3.4229e-05,9.35004e-06
1.02395e+07,0,3.91183e-05,1.4521e-05
