id,x coord,y coord,z coord
0,20480,683.448,1276.79
1,20479.9,1217.44,1032.92
2,20480,424.843,697.1
3,20480,506.429,1034.41
4,20480,1107.92,376.842
5,20480,424.652,714.031
6,20480,113.611,139.561
7,20480,1152.41,681.431
8,20480,344.441,1098.55
9,20479.9,1160.67,529.74
10,20480,118.667,865.83
11,20480,348.5,966.877
12,20480,216.49,481.877
13,20480,424.722,712.522
14,20480,872.148,532.441
15,20480,726.981,668.237
16,20480,996.734,282.997
17,20480,328.449,792.594
18,20480,681.346,168.243
19,20480,741.419,460.102
20,20480,299.64,688.843
21,20480,762.6,931.893
22,20480,1031.6,433.469
23,20480,341.651,1096.89
24,20480,1157.99,535.701
25,20480,885.097,984.716
26,20480,639.807,576.341
27,20480,831.855,102.361
28,20480,216.49,481.878
29,20480,873.3,698.843
30,20480,1160.67,529.741
31,20480,702.366,16.1582
32,20480,151.206,74.7054
33,20480,1217.44,1032.92
34,20480,1034.93,669.938
35,20480,259.012,47.7987
36,20480,1160.67,529.741
37,20480,869.533,987.237
38,20480,69.6748,349.709
39,20480,944.171,883.16
40,20480,1024.92,438.86
41,20480,339.308,1098.54
42,20480,160.536,216.628
43,20480,762.6,931.902
44,20480,1113.94,1062.89
45,20480,478.24,924.74
46,20479.9,872.148,532.441
47,20480,253.995,1279.08
48,20480,589.176,164.573
49,20480,996.734,282.997
50,20480,1144.47,684.776
51,20480,242.405,398.313
52,20480,392.981,358.699
53,20480,496.446,1278.09
54,20480,443.521,412.539
55,20480,1235.5,193.477
56,20480,639.819,576.374
57,20480,1040.78,126.339
58,20480,635.465,687.489
59,20480,589.165,164.576
60,20480,443.521,412.539
61,20480,600.845,1009.31
62,20480,944.171,883.159
63,20480,726.988,668.239
64,20480,1246.04,189.753
65,20480,944.171,883.187
66,20480,762.601,931.92
67,20480,726.988,668.238
68,20480,332.471,794.382
69,20480,478.165,924.628
70,20480,762.6,931.893
71,20480,164.551,1155.85
72,20480,216.49,481.877
73,20480,726.981,668.237
74,20480,826.424,865.587
75,20480,830.183,867.223
76,20480,758.385,881.465
77,20480,829.606,866.826
78,20480,434.032,694.064
79,20480,834.022,608.942
80,20480,682.815,174.988
81,20480,1024.7,438.886
82,20480,63.7845,1205.42
83,20479.8,1217.44,1032.92
84,20480,216.487,481.89
85,20480,1039.89,124.828
86,20480,344.811,966.938
87,20480,748.958,947.344
88,20480,1274.93,239.941
89,20480,726.981,668.237
90,20480,152.458,75.5249
91,20480,348.461,966.881
92,20480,249.254,153.809
93,20480,160.533,216.559
94,20480,762.6,931.893
95,20480,883.814,1186.04
96,20480,1278.33,509.39
97,20480,666.44,333.205
98,20480,1160.67,529.741
99,20480,867.941,194.645
100,20480,762.787,933.843
101,20479.9,1040.78,126.339
102,20480,142.057,60.8386
103,20480,869.248,987.195
104,20480,1.19853,808.416
105,20480,443.521,412.539
106,20480,348.5,966.877
107,20480,348.5,966.877
108,20480,727.094,668.322
109,20479.9,741.419,460.102
110,16086.1,817.064,1144.39
111,20480,710.631,566.533
112,20480,424.734,711.809
113,20480,799.453,828.316
114,20480,152.55,75.7124
115,20480,316.551,456.016
116,20480,424.37,716.99
117,20480,1217.44,1032.92
118,20480,493.586,159.135
119,20480,348.5,966.877
120,20480,741.419,460.102
121,20480,478.165,924.628
122,20480,762.6,931.893
123,20480,966.556,1088.91
124,20480,944.171,883.045
125,20480,316.551,455.94
126,20480,868.257,193.721
127,17376.8,643.452,374.003
128,20480,641.166,682.445
129,20480,588.86,164.542
130,20480,666.29,333.261
131,20480,253.995,1279.08
132,20480,316.551,456.056
133,20479.9,666.44,333.205
134,20480,69.6825,349.717
135,20480,867.778,987.253
136,20480,1160.67,529.741
137,20480,316.551,455.96
138,20480,316.551,455.921
139,20480,450.389,785.324
140,20480,639.807,576.341
141,20480,997.287,282.993
142,20480,242.424,398.362
143,20480,996.734,282.997
144,20480,327.259,794.435
145,20480,13.4935,821.191
146,20480,666.44,333.205
147,20480,865.151,987.738
148,20480,598.16,1008.27
149,20479.8,1217.44,1032.92
150,20480,1160.67,529.741
151,20480,496.201,1278.11
152,20480,36.7736,600.93
153,20480,755.721,1138.94
154,20480,340.962,83.9715
155,20480,443.521,412.539
156,20480,898.529,325.558
157,20480,160.533,216.481
158,20480,830.54,867.731
159,20480,424.463,715.633
160,20480,600.338,1009.25
161,20480,834.022,608.942
162,20480,250.887,603.672
163,20480,364.373,396.502
164,20480,762.6,931.893
165,20480,22.7177,982.934
166,20480,666.44,333.205
167,20480,1112.98,1063.01
168,20480,340.387,1100.93
169,20480,868.245,194.196
170,20480,894.652,983.212
171,20480,666.431,333.208
172,20480,478.166,924.646
173,20480,142.858,62.1942
174,20480,348.5,966.877
175,20480,478.165,924.632
176,20480,1103.35,373.516
177,20480,152.542,75.6575
178,20480,348.5,966.877
179,20480,1160.67,529.741
180,20480,500.571,1048.89
181,20480,883.708,1186.04
182,20479.9,666.44,333.205
183,20480,160.611,217.227
184,20480,869.528,988.009
185,20480,884.374,985.876
186,20480,69.6825,349.717
187,20480,498.712,1050.69
188,20480,348.5,966.877
189,20480,1024.76,438.904
190,20480,443.521,412.539
191,20480,316.351,845.018
192,20480,350.522,760.993
193,20480,762.6,931.893
194,20480,870.316,986.46
195,20480,317.743,441.627
196,20480,673.242,780.814
197,20480,443.521,412.539
198,20480,868.257,193.932
199,20480,415.023,706.185
200,20480,1039.89,124.828
201,20480,755.254,897.573
202,20480,868.257,193.997
203,20480,1278.33,509.39
204,20480,756.99,905.825
205,20480,316.496,665.12
206,20480,877.602,985.836
207,20480,166.182,599.136
208,20480,321.03,661.568
209,20480,443.521,412.539
210,20480,599.635,1008.29
211,20480,996.733,282.997
212,20480,623.897,98.4109
213,20480,1269.15,1208.24
214,20480,68.9271,606.379
215,20480,784.686,957.291
216,20480,348.5,966.877
217,20480,178.638,602.027
218,20480,424.233,717.962
219,20480,588.772,164.479
220,20480,119.189,144.27
221,20480,424.462,715.636
222,20480,762.6,931.893
223,20480,777.701,1094.76
224,20480,928.047,427.442
225,20480,445.857,775.548
226,20480,666.44,333.205
227,20480,996.734,282.997
228,20480,666.44,333.205
229,20480,425.002,702.799
230,20480,762.601,931.909
231,20480,762.6,931.892
232,20480,944.171,883.094
233,20480,618.169,1223.91
234,20480,760.055,1132.14
235,20480,996.734,282.997
236,20480,443.521,412.539
237,20479.9,741.419,460.102
238,20480,22.7601,983.032
239,20480,1154.97,546.494
240,20480,1217.44,1032.92
241,20480,322.321,659.171
242,20480,708.787,15.8508
243,20480,838.072,382.288
244,20480,535.05,1200.9
245,20480,666.44,333.205
246,20480,805.48,843.981
247,20480,762.6,931.891
248,20479.9,1091.11,142.94
249,20480,199.854,685.571
250,20480,666.44,333.205
251,20480,365.589,1209.22
252,20479.9,1160.67,529.738
253,20480,500.571,1048.89
254,20480,1217.44,1032.92
255,20480,348.5,966.877
256,20480,443.521,412.539
257,20479.9,340.962,83.9715
258,20480,478.165,924.63
259,20480,478.165,924.642
260,20480,479.489,925.795
261,20480,443.517,412.539
262,20480,319.376,666.177
263,20480,1243.88,190.287
264,20480,424.746,710.903
265,20480,1160.67,529.728
266,20480,666.44,333.205
267,20480,1217.44,1032.92
268,20480,866.941,987.29
269,20480,160.533,216.512
270,20479.9,1157.99,535.738
271,20480,821.192,862.844
272,20480,478.165,924.634
273,20480,422.167,721.942
274,20480,639.807,576.341
275,20480,9.44157,815.501
276,20035.2,357.434,26.3285
277,20480,11.5124,818.541
278,20480,423.914,719.186
279,20480,216.49,481.877
280,20479.9,1217.44,1032.92
281,20480,795.475,815.501
